appno,pubdate,pubnum,title,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
12712799,20100610,20100139277,Systems and Methods for Energy Storage and Recovery Using Rapid Isothermal Gas Expansion and Compression,"The invention relates to systems and methods for rapidly and isothermally expanding and compressing gas in energy storage and recovery systems that use open-air hydraulic-pneumatic cylinder assemblies, such as an accumulator and an intensifier in communication with a high-pressure gas storage reservoir on a gas-side of the circuits and a combination fluid motor/pump, coupled to a combination electric generator/motor on the fluid side of the circuits. The systems use heat transfer subsystems in communication with at least one of the cylinder assemblies or reservoir to thermally condition the gas being expanded or compressed.",[Troy O. McBride][Benjamin R. Bollinger][Michael Izenson][Weibo Chen][Patrick Magari][Benjamin Cameron][Robert Cook][Horst Richter],"[SustainX, Inc.]","This application is a continuation of U.S. patent application Ser. No. 12/639,703, filed Dec. 16, 2009, which is a continuation-in-part of U.S. patent application Ser. Nos. 12/421,057, filed on Apr. 9, 2009, and 12/481,235, filed on Jun. 9, 2009, and also claims priority to U.S. Provisional Patent Application Ser. Nos. 61/043,630, filed on Apr. 9, 2008; 61/059,964, filed on Jun. 9, 2008; 61/148,691, filed on Jan. 30, 2009; 61/166,448, filed on Apr. 3, 2009; 61/184,166, filed on Jun. 4, 2009; 61/223,564, filed on Jul. 7, 2009; 61/227,222, filed on Jul. 21, 2009; and 61/251,965, filed on Oct. 15, 2009, the disclosures of which are hereby incorporated herein by reference in their entireties.",20100225,This invention was made with government support under IIP-0810590 and IIP-0923633 awarded by the NSF. The government has certain rights in the invention.,12639703,12712799,"",""
12631059,20100610,20100139377,PARTICLE FOCUSING WITHIN A MICROFLUIDIC DEVICE USING SURFACE ACOUSTIC WAVES,"Examples of the present invention include apparatus and methods for particle focusing, for particles within a fluid sample. An example apparatus, which may be a microfluidic device, comprises a substrate, a channel receiving the fluid sample, and at least one surface acoustic wave (SAW) generator. The SAW generator may comprise electrodes supported by the substrate. In some examples, the channel has a particle focusing region located near a region of the substrate surface in which a SAW is generated. Particles are concentrated within one or more particle focus regions of the sample flow (the particle focus regions being appreciably narrower than the channel dimensions) by the effects of the SAW. As an example, a pair of SAW generators can be used to generate a standing surface acoustic wave (SSAW) that is used for particle focusing.",[Tony Jun Huang][Jingie Shi],[The Penn State Reserch Foundation],"This application claims priority to U.S. Provisional Application Ser. No. 61/200,958, filed Dec. 5, 2008, the entire content of which is incorporated herein by reference.",20091204,This invention was made with government support under a grant NIRT-ECCS-0609128 awarded by the National Science Foundation (NSF). The government has certain rights in the invention.,"","","",""
12417532,20100610,20100139418,MEASUREMENT OF SLIDING FRICTION-INDUCED VIBRATIONS FOR BIOMIMETIC TACTILE SENSING,"Tactile sensors are disclosed that mimic the human fingertip and its touch receptors. The mechanical components are similar to a fingertip, with a rigid core surrounded by a weakly conductive fluid contained within an elastomeric skin. The deformable properties of the finger pad can be used as part of a transduction process. Multiple electrodes can be mounted on the surface of the rigid core and connected to impedance measuring circuitry within the core. External forces deform the fluid path around the electrodes, resulting in a distributed pattern of impedance changes containing information about those forces and the objects that applied them. Strategies are described for extracting features related to the mechanical inputs and using this information for reflexive grip control. Controlling grip force in a prosthetic having sensory feedback information is described. Pressure transducers can provide sensory feedback by measuring micro-vibrations due to sliding friction.",[Gerald E. Loeb][Jeremy Fishel][Nicholas Wettels][Veronica J. Santos][Raymond Peck],[UNIVERSITY OF SOUTHERN CALIFORNIA],"This application is a continuation-in-part of U.S. patent application Ser. No. 11/692,718, filed 28 Mar. 2007 and entitled &#x201C;Biomimetic Tactile Sensor,&#x201D; which claims priority to U.S. Provisional Patent Application No. 60/786,607, filed 28 Mar. 2006 and entitled &#x201C;Biomimetic Tactile Sensor&#x201D;; the entire contents of both of which applications are incorporated herein by reference. This application is also a continuation-in-part of U.S. patent application Ser. No. 12/122,569 filed 16 May 2008, and entitled &#x201C;Biomimetic Tactile Sensor for Control of Grip,&#x201D; which claims priority to U.S. Provisional Patent Application No. 60/939,009, filed 18 May 2007 and entitled &#x201C;Biomimetic Tactile Sensor for Control of Grip&#x201D;; the entire contents of both of which applications are incorporated herein by reference. This application also claims the benefit of the following applications, all of which, and all references cited therein, are incorporated in their entireties herein by reference: U.S. Provisional Patent Application No. 61/041,861, filed 2 Apr. 2008 and entitled &#x201C;Wearable Measurement System for Shoulder Motion&#x201D;; U.S. Provisional Patent Application No. 61/041,865, filed 2 Apr. 2008 and entitled &#x201C;Hand Motion Commands Inferred from Voluntary Shoulder Movement&#x201D;; U.S. Provisional Patent Application No. 61/041,867, filed 2 Apr. 2008 and entitled &#x201C;Measurement of Sliding Friction-Induced Vibration for Tactile Feedback Control&#x201D;; U.S. Provisional Patent Application No. 61/041,868, filed 2 Apr. 2008 and entitled &#x201C;Elastomer Patterning and Pressure Sensing Enhancements for Functional Transduction in Electro-Hydraulic Impedance Sensing Devices&#x201D;; and, U.S. Provisional Patent Application No. 61/042,182, filed 3 Apr. 2008 and entitled &#x201C;Spike-Like Regulator&#x201D;.",20090402,This invention was made with government support from NSF Grant No. EEC 0310723. The government has certain rights in the invention.,11692718,12417532,"",""
12280069,20100610,20100140154,GROUP IV METAL OXIDE MONOLITHIC COLUMNS,"The present invention discloses methods of preparing a continuous, porous metal oxide monolith in a container. The method involves providing a reaction mixture containing a metal salt or metal alkoxide compound, a solvent, and a porogenic reagent. Next, an epoxide is added to the reaction mixture under conditions effective to initiate condensation and polymerization of the reaction mixture. Then, a container is filled with the reaction mixture after epoxide addition to obtain a continuous, porous metal oxide monolith in the container. The present invention also discloses columns including a tubular container and a continuous, porous Group IV metal oxide monolith in contact with the inner walls of the tubular container, where the Group IV metal oxide monolith is free of any support or matrix material, and other articles including a continuous, porous Group IV metal oxide monolith, where the metal oxide monolith is free of any support or matrix material.",[Luis A. Colon][David C. Hoth],[The Research Foundation of State University of New York],"This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/551,471, filed Mar. 9, 2004, which is hereby incorporated by reference in its entirety.",20050309,This invention arose out of research sponsored by the National Science Foundation (Grant No. CHE-0138114). The U.S. Government may have certain rights in this invention.,"","",20081022,PCT/US05/07687
12700711,20100610,20100140585,QUANTUM DOT WHITE AND COLORED LIGHT-EMITTING DEVICES,"A light-emitting device comprising a population of quantum dots (QDs) embedded in a host matrix and a primary light source which causes the QDs to emit secondary light and a method of making such a device. The size distribution of the QDs is chosen to allow light of a particular color to be emitted therefrom. The light emitted from the device may be of either a pure (monochromatic) color, or a mixed (polychromatic) color, and may consist solely of light emitted from the QDs themselves, or of a mixture of light emitted from the QDs and light emitted from the primary source. The QDs desirably are composed of an undoped semiconductor such as CdSe, and may optionally be overcoated to increase photoluminescence.",[Moungi G. Bawendi][Jason Heine][Klavs F. Jensen][Jeffrey N. Miller][Ronald L. Moon],"[Massachusetts Institute of Technology][Lumileds Lighting US, LLC]","This application is a continuation of U.S. application Ser. No. 11/787,152 filed on Apr. 13, 2007, which is a divisional of U.S. application Ser. No. 09/350,956, filed Jul. 9, 1999, which claims benefit of U.S. application Ser. No. 09/167,795, filed Oct. 7, 1998, which claims benefit of U.S. Provisional Application 60/092,120, filed Apr. 1, 1998, the disclosures of which are incorporated herein by reference in their entirety.",20100204,This invention was made with government support under Contract Number 9400034 awarded by the National Science Foundation. The government has certain rights in the invention.,11787152,12700711,"",""
12700709,20100610,20100141118,QUANTUM DOT WHITE AND COLORED LIGHT-EMITTING DEVICES,"A light-emitting device comprising a population of quantum dots (QDs) embedded in a host matrix and a primary light source which causes the QDs to emit secondary light and a method of making such a device. The size distribution of the QDs is chosen to allow light of a particular color to be emitted therefrom. The light emitted from the device may be of either a pure (monochromatic) color, or a mixed (polychromatic) color, and may consist solely of light emitted from the QDs themselves, or of a mixture of light emitted from the QDs and light emitted from the primary source. The QDs desirably are composed of an undoped semiconductor such as CdSe, and may optionally be overcoated to increase photoluminescence.",[Moungi G. Bawendi][Jason Heine][Klavs F. Jensen][Jeffrey N. Miller][Ronald L. Moon],"[Massachusetts Institute of Technology][Lumileds Lighting US, LLC]","This application is a continuation of U.S. application Ser. No. 11/787,152 filed on Apr. 13, 2007, which is a divisional of U.S. application Ser. No. 09/350,956, filed Jul. 9, 1999, which claims benefit of U.S. application Ser. No. 09/167,795, filed Oct. 7, 1998, which claims benefit of U.S. Provisional Application 60/092,120, filed Apr. 1, 1998, the disclosures of which are incorporated herein by reference in their entirety.",20100204,This invention was made with government support under Contract Number 9400034 awarded by the National Science Foundation. The government has certain rights in the invention.,11787152,12700709,"",""
12517092,20100610,20100142034,DIVIDED-PULSE AMPLIFICATION OF SHORT PULSES,"To avoid harmful nonlinear effects in the amplification of short optical pulses, an initial pulse is divided into a sequence of lower-energy temporally spaced pulses that are otherwise identical to the original pulse. The low-intensity pulses are amplified and then recombined to create a final amplified output pulse.",[Frank W. Wise][Shian Zhou][Dimitre G. Ouzounov],"","",20071203,The work on this invention was supported by the National Science Foundation under Grant No. ECS-0500956 and PHY-0131508. The Government has certain rights in the invention.,"","",20100120,PCT/US2007/086313
11909356,20100610,20100142259,NANOGAPS: METHODS AND DEVICES CONTAINING SAME,"Disclosed are methods of fabricating nanogaps and various devices composed of nanogaps. The nanogap devices disclosed herein can be used as in a number of electronic, photonic and quantum mechanical devices, including field-effect transistors and logic circuits.",[Marija Drndic][Michael Fischbein],[The Trustees of the University of Pennsylvania],"This application claims the benefit of U.S. Provisional Application No. 60/663,637, filed Mar. 21, 2005, the entirety of which is incorporated by reference herein. This application also claims the benefit of International Application No. PCT/US2005/018342, filed May 25, 2005, the entirety of which is incorporated by reference herein. This application claims the benefit of U.S. Provisional Application No. 60/715,720, filed Sep. 9, 2005, the entirety of which is incorporated by reference herein.",20060321,The invention was made with U.S. Government support. The Government may have certain rights in the invention under Office of Naval Research Grant No. N000140410489 and NSF IGERT Program Grant No. DGE-0221664.,"","",20090709,PCT/US06/10157
12475966,20100610,20100142458,Cognitive Channel Assignment in Wireless Networks,An apparatus and method for assigning subchannel(s) for communication between frequency agile mobile station(s) and a frequency agile base station. A received power level may be identified for each subcarrier in a set of subcarriers available for data transmission. A minimum power level needed to establish communications may be allocated. A detection threshold set to avoid interference with other devices currently transmitting on the set of subcarriers may be determined using the minimum uplink power level. A subset of subcarriers not already assigned may be selected where each subcarrier in the subset of subcarriers has a received power level that is less than the detection threshold. A subchannel that satisfies a bandwidth requirement may be formed where the subchannel consists of selected subcarriers in the set of subcarriers available for data transmission between the frequency agile mobile station(s) and the frequency agile base station.,[Brian L. Mark],"","This application claims the benefit of U.S. Provisional Application No. 61/057,628, filed May, 30, 2008, entitled &#x201C;Method and System for Cognitive Channel Assignment in Wireless Networks,&#x201D; which is hereby incorporated by reference in its entirety.",20090601,This invention was made with government support under Contract No. CNS-0520151 awarded by the U.S. National Science Foundation. The Government may have certain rights in this invention.,"","","",""
12705554,20100610,20100142804,METHOD FOR EDITING MULTI-CHANNEL IMAGES,"The present invention presents a framework for separating specular and diffuse reflection components in images and videos. Each pixel of the an M-channel input image illuminated by N light sources is linearly transformed into a new color space having (M−N) channels. For an RGB image with one light source, the new color space has two color channels (U,V) that are free of specularities and a third channel (S) that contains both specular and diffuse components. When used with multiple light sources, the transformation may be used to produce a specular invariant image. A diffuse RGB image can be obtained by applying a non-linear partial differential equation to an RGB image to iteratively erode the specular component at each pixel. An optional third dimension of time may be added for processing video images. After the specular and diffuse components are separated, dichromatic editing may be used to independently process the diffuse and the specular components to add or suppress visual effects. The (U,V) channels of images can be used as input to 3-D shape estimation algorithms including shape-from-shading, photometric stereo, binocular and multinocular stereopsis, and structure-from-motion.",[Satya P. Mallick][David J. Kriegman][Todd E. Zickler][Peter N. Belhumeur],[THE REGENTS OF THE UNIVERSITY OF CALIFORNIA],"This application is a continuation of U.S. application Ser. No. 11/471,091, filed Jun. 16, 2006, which claims the benefit of priority of U.S. Provisional Application Ser. No. 60/797,947, filed May 5, 2006, and U.S. Provisional Application Ser. No. 60/691,251, filed Jun. 17, 2005, each of which is incorporated herein by reference in its entirety for all purposes.",20100212,"Pursuant to 35 U.S.C. &#xA7;202(c), it is hereby acknowledged that the U.S. government has certain rights in the invention described herein, which was made in part with funds from National Science Foundation, Grants No. IIS-00-85864; IIS-03-08185; EIA-02-24431; and IIS-05-41173.",11471091,12705554,"",""
12699578,20100610,20100142887,METHOD OF FABRICATING AN OPTICAL SWITCH,Aa method fabricates an optical switch comprising a microsphere coated with silicon nanocrystals. The method includes providing a silica optical fiber. The method further includes melting at least a portion of the fiber to form at least one silica microsphere. The method further includes coating the microsphere with a silica layer. The method further includes precipitating silicon nanocrystals within the silica layer by annealing the microsphere. The method further includes passivating the nanocrystals by annealing the microsphere in a hydrogen-containing atmosphere.,[Michel J.F. Digonnet][Anuranjita Tewary][Mark Brongersma],[The Board of Trustees of the Leland Stanford Junior University],"This application is a divisional of U.S. patent application Ser. No. 11/522,802, filed Sep. 18, 2006 and incorporated in its entirety by reference herein, and which claims the benefit of priority to U.S. Provisional Patent Appl. No. 60/717,637, filed Sep. 16, 2005, which is incorporated in its entirety by reference herein.",20100203,This invention was made with U.S. Government support under contract 0444731 awarded by the National Science Foundation. The U.S. Government has certain rights in this invention.,11522802,12699578,"",""
12588667,20100610,20100143241,Method and apparatus for delivery of agents across the blood brain barrier,"We describe a method for opening the blood-brain barrier (BBB) using ultrasound and preformed microbubbles. With this method, diagnostic or therapeutic agents may be administered to the brain. This method can open a focal region of the BBB and administer agents in a targeted fashion or the method can open large regions (or the entirety) of the brain for more global administration of agents. In one embodiment, the method can be used to administer contrast agents (e.g., agents that increase or decrease the magnetic resonance imaging signal) to the brain and thereby improve the quality or information content of imaging data. In another embodiment, a standard clinical diagnostic ultrasound scanner can be used to open specific regions of the BBB and administer diagnostic or therapeutic agents. Importantly, this invention can open the BBB in a non-destructive/non-invasive fashion, allowing the subject to be awake and suffer no detectable side effects.",[G. Allan Johnson][Gabriel Howles-Banerji][Kristin Frinkley Bing][Kathryn Nightingale][Mark Palmeri],"","This Application claims the benefit of priority from U.S. Provisional Application Ser. No. 61/193,006 filed on Oct. 22, 2008. This provisional application is hereby incorporated in its entirety by reference.",20091022,"The U.S. Government has certain rights in this invention as provided for by the terms of NIH/NCRR: 5P41-RR005959-18, 2U24CA092656-07, 5R01CA114075, 2R01EB002132-05 and NSF 2003014921 awarded by the Department of Health and Human Services.","","","",""
12623286,20100610,20100143666,REDOX ACTIVATED PATTERNING,"A method of forming a target pattern using a redox activated surface is disclosed. The method includes patterning a redox agent on a template layer formed on a substrate, the template layer having a first oxidation state, wherein upon contact with the redox agent, the contacted portion of the template layer changes to a second oxidation state different than the first oxidation state, and a template pattern is formed from the portion of the template layer having either the first oxidation state or the second oxidation state, and exposing the substrate having the template pattern to a target material, wherein the target material selectively binds to the template pattern to form a target pattern.",[Chad A. Mirkin][Adam B. Braunschweig][Andrew J. Senesi],[NORTHWESTERN UNIVERSITY],"Priority to U.S. Patent Provisional Application No. 61/116,485, filed Nov. 20, 2008, and U.S. Patent Provisional Application No. 61/167,852, filed Apr. 8, 2009, the complete disclosures of which are incorporated here in their entirety, is claimed.",20091120,This invention was made with government support under grant FA9550-08-1-0124 awarded by the Air Force Office of Scientific Research and under grant CHE-0723542 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
12515155,20100610,20100143677,WRINKLE-FREE NANOMECHANICAL FILM,"Methods to control and prevent polymer films from buckling are provided. Buckled morphologies are created by thermally cycling or mechanically compressing a substrate such as poly(dimethylsiloxane) (PDMS) coated with a polyelectrolyte multilayer film. By varying the dimensions of the surface topography relative to the buckling wavelength (e.g., pattern size is less than, equal to, and greater than the buckling wavelength) the orientation and the local morphology of the buckled films is controlled. Based on the information obtained, we demonstrate how to alleviate the unavoidable buckling by incorporating nanoparticles into the film. In addition, we studied the effect of the silica layer that results from oxygen plasma treatment and the critical temperature for permanent film buckling.",[Ilsoon Lee][Troy R. Hendricks],[Board of Trustees of Michigan State University],"This application claims the benefit of U.S. Provisional Application No. 60/859,296, filed on Nov. 15, 2006. The disclosure of the above application is incorporated herein by reference.",20071115,This work was developed in part with funding from the Air Force Office of Scientific Research and the National Science Foundation (CTS-0609164). The United States may have certain rights to the invention.,"","",20100203,PCT/US2007/023986
12631633,20100610,20100143679,NANOSCALE LAMELLAR PHOTOCONDUCTOR HYBRIDS AND METHODS OF MAKING SAME,"An article of manufacture and methods of making same. In one embodiment, the article of manufacture has a plurality of zinc oxide layers substantially in parallel, wherein each zinc oxide layer has a thickness d, and a plurality of organic molecule layers substantially in parallel, wherein each organic molecule layer has a thickness dand a plurality of molecules with a functional group that is bindable to zinc ions, wherein for every pair of neighboring zinc oxide layers, one of the plurality of organic molecule layers is positioned in between the pair of neighboring zinc oxide layers to allow the functional groups of the plurality of organic molecules to bind to zinc ions in the neighboring zinc oxide layers to form a lamellar hybrid structure with a geometric periodicity d+d, and wherein dand dsatisfy the relationship of d≦d≦3d.",[Samuel I. Stupp][Josh Goldberger][Marina Sofos],[NORTHWESTERN UNIVERSITY],"This application claims priority to and the benefit of, pursuant to 35 U.S.C. &#xA7;119(e), U.S. provisional patent application Ser. No. 61/119,833, filed Dec. 4, 2008, entitled &#x201C;BI-FUNCTIONAL ORGANIC/ZINC OXIDE NANOSTRUCTURED HYBRID FILMS, METHODS OF MAKING SAME, AND APPLICATIONS OF SAME,&#x201D; by Josh Goldberger, Marina Sofos and Samuel I. Stupp, the contents of which is incorporated herein in its entirety by reference.Some references, which may include patents, patent applications and various publications, are cited in a reference list and discussed in the description of this invention. The citation and/or discussion of such references is provided merely to clarify the description of the present invention and is not an admission that any such reference is &#x201C;prior art&#x201D; to the invention described herein. All references cited and discussed in this specification are incorporated herein by reference in their entireties and to the same extent as if each reference was individually incorporated by reference. In terms of notation, hereinafter, superscript &#x201C;n&#x201D; represents the nth reference cited in the reference list. For example, [ ]represents the 8th reference cited in the reference list, namely, Stupp, S. I. &amp; Braun, P. V. Molecular manipulation of microstructures: Biomaterials, ceramics, and semiconductors. 277, 1242-1248 (1997).",20091204,"This invention was made with government support under Grant No. DE-FG02-00ER54810 and DMR0605427 awarded by the U.S. Department of Energy (DE) and the National Science Foundation (NSF), respectively. The government has certain rights in the invention.","","","",""
12530313,20100610,20100143744,Systems and Methods of Laser Texturing of Material Surfaces and their Applications,"The surface of a material is textured and by exposing the surface to pulses from an ultrafast laser. The laser treatment causes pillars to form on the treated surface. These pillars provide for greater light absorption. Texturing and crystallization can be carried out as a single step process. The crystallization of the material provides for higher electric conductivity and changes in optical and electronic properties of the material. The method may be performed in vacuum or a gaseous environment. The gaseous environment may aid in texturing and/or modifying physical and chemical properties of the surfaces. This method may be used on various material surfaces, such as semiconductors, metals and their alloys, ceramics, polymers, glasses, composites, as well as crystalline, nanocrystalline, polycrystalline, microcrystalline, and amorphous phases.",[Mool C. Gupta][Barada K. Nayak],[UNIVERSITY OF VIRGINIA PATENT FOUNDATION],"This application claims benefit of priority from U.S. Provisional Patent Application No. 60/905,808, filed on Mar. 9, 2007, entitled &#x201C;Formation of Nano-Textured Conical Microstructures in Titanium, Fabrication of Superhydrophobic Surfaces and Fabrication of Nanopores in Silicon by Femtosecond Laser Irradiation.&#x201D; The full disclosure of this provisional applications is incorporated herein by reference.This application is related to PCT International Application Serial No. PCT/US2006/049065, filed Dec. 21, 2006, entitled, &#x201C;Systems And Methods of Laser Texturing and Crystallization of Material Surfaces,&#x201D; which claims benefit of priority from U.S. Provisional Patent Application No. 60/752,545, filed on Dec. 21, 2005; U.S. Provisional Patent Application No. 60/843,874, filed on Sep. 12, 2006; and U.S. Provisional Patent Application No. 60/860,735, filed on Nov. 22, 2006. The full disclosures of this International Application and these Provisional applications are incorporated herein by reference.",20080306,The present invention was developed under National Science Foundation Grant No. Grant No. EEC-0537883. The government has certain rights in the invention.,"","",20100223,PCT/US2008/056033
12634037,20100610,20100144043,MOLECULAR FLUORESCENCE SENSOR FOR HIGHLY SENSITIVE AND SELECTIVE DETECTION OF MERCURY,"A fluorescent sensor compound based on a perylene core is described and disclosed. The fluorescent sensor compound for detecting mercury can have a structure I: where A and A′ are linking groups, B and B′ are binding ligands which are selective for binding with Hg, and R1 through R8 are side groups. These fluorescence sensor materials are robust against photobleaching, while still providing exceptional detection sensitivity and selectivity.",[Ling Zang][Yanke Che],"","This application claims benefit of U.S. Provisional Application No. 61/121,462, filed Dec. 10, 2008 which is incorporated herein by reference.",20091209,This invention was made with government support under Grants CHE0641353 and CBET730667 awarded by the National Science Foundation. The Government has certain rights to this invention.,"","","",""
12526710,20100610,20100144535,PARALLEL FABRICATION OF NANOGAPS AND DEVICES THEREOF,Disclosed are devices comprising multiple nanogaps having a separation of less than about 5 nm. Also disclosed are methods for fabricating these devices.,"[Douglas R. Strachan][Danvers E. Johnston][Beth S. Guiton][Peter K. Davies][Dawn A. Bonnell][Alan T. Johnson, JR.]",[The Trustees of the University of Pennsylvania],"This patent application claims the benefit of U.S. Pat. App. Ser. No. 60/901,360, filed Feb. 13, 2007, and U.S. Pat. App. Ser. No. 60/954,884, filed Aug. 9, 2007, the entirety of each application is incorporated by reference herein.",20080213,"The Government may have certain rights in the present invention. Research related to the present invention was supported by National Science Foundation, Nanoscale Science and Engineering Center, Department of Materials Research grant NSF NSEC DMR 0425780, and by National Science Foundation, Nanoscale Interdisciplinary Research Team grant NSF-NIRT 0304531.","","",20100216,PCT/US08/53793
12522634,20100610,20100144546,GENETIC SELECTION FOR PROTEIN FOLDING AND SOLUBILITY IN THE BACTERIAL PERIPLASM,"The present invention relates to the fields of microbiology, molecular biology and protein biochemistry. More particularly, it relates to compositions and methods for analyzing and altering (e.g., enhancing or inhibiting) protein folding and solubility (e.g., within periplasm). The present invention provides an engineered assay for protein folding and solubility in the periplasm based on co-translational translocation of a chimera comprising a protein of interest fused to TEM-I β-lactamase that is targeted for export via the signal recognition particle (SRP)-dependent pathway. Using an array of native and heterologous proteins, it is demonstrated that periplasmic folding behavior of proteins is intimately coupled to in vivo β-lactamase activity. As a result of this coupling, the reporter is useful for (1) facile discovery of extrinsic periplasmic factors that affect protein folding and solubility; and (2) genetic selection of solubility-enhanced proteins.",[Matthew P. Delisa][Thomas J. Mansell][Adam C. Fisher],[CORNELL UNIVERSITY],"",20080114,"The present invention was funded, in part, under NSF contract number CBET 0449080. The government may have certain rights in the invention.","","",20100217,PCT/US08/50991
12592920,20100610,20100144556,Motor proteins propelling nano-scale devices and systems,"An embodiment can be the use of motor proteins for cargo loading and transport in nano-devices and systems. One embodiment of the use of motor proteins can be adding biotin-binding proteins to a substrate by patterning, binding biotinylated F-actin to the biotin-binding proteins, aligning the bound F-actin in a preferred direction using a flow field, and using myosin coated particles to transport items attached to the particle throughout the substrate. Another embodiment of the use of motor proteins can be adding biotin-binding proteins to a substrate by patterning, adding a flow field, injecting F-actin so that the F-actin is bound and aligned simultaneously, and using myosin coated particles to transport items attached to the particle throughout the substrate. In either embodiment the F-actin can be capped with a biotinylated cap before binding to the biotin-binding proteins.",[Parviz Famouri][Yongkuk Lee][Lenln Leon],[],"This application claims priority from provisional patent application No. 61/201,077 filed on Dec. 5, 2008.",20091204,This invention was made with government support under Grant No. ECS0403742 awarded by the National Science Foundation. The United States government has certain rights in the invention.,"","","",""
11920909,20100610,20100144653,Fatty acid carbohydrate hybrid molecules as therapeutic agents and methods thereof,"Described herein are fatty acid carbohydrate hybrid compounds and derivatives thereof, and methods of treating or preventing disease and disease symptoms using the compounds and compositions thereof.",[Kevin J. Yarema][Srinivasa-Gopalan Sampathkumar][Mark B. Jones][Christopher T. Campbell][Udayanath Aich],[The Johns Hopkins University],"This application claims benefit of U.S. Application Ser. No. 60/683,839, filed May 24, 2005, which is incorporated by reference in its entirety.",20060524,"Research supporting this application was carried out in part under funding from the National Institutes of Health (1R01CA112314-01A1), and the National Science Foundation (QSB-0425668). The government of the United States may have rights in the inventions.","","",20090115,PCT/US2006/020389
12529113,20100610,20100144996,INJECTIBLE CYANOACRYLATE-FUNCTIONALIZED POLYISOBUTYLENES,"The present invention generally relates to injectible polyisobutylene polymer compounds. More specifically, the N present invention relates to injectible polyisobutylene polymer compounds that are designed for various biological and medical applications. In one embodiment, the present invention relates to injectible functionalized polyisobutylene polymer compounds that are designed for various biological and medical applications. In another embodiment, the present invention relates to injectible cyanoacrylate-functionalized polyisobutylene polymer compounds.",[Joseph P. Kennedy][Yongmoon Kwon][Suresh Jewrajka],[THE UNIVERSITY OF AKRON],"",20080414,The present invention was made in the course of research that was supported by National Science Foundation (NSF) Grant DMR 02-43314. The United States government may have certain rights to the invention or inventions herein.,"","",20100223,PCT/US08/04870
12527848,20100610,20100145003,Catalytic Deamination for Caprolactam Production,"Catalytic processes for preparing caprolactam, pipecolinic acid, and their derivatives, from lysine or alpha-amino-epsilon-caprolactam starting materials, and products produced thereby. A process for preparing caprolactam or a derivative thereof, the process comprising contacting a reactant comprising lysine or alpha aminocaprolactam with a catalyst and a gas comprising hydrogen gas, in the presence of a solvent. The catalyst may be provided on a support material, such as a transition metal.",[John W. Frost],[BOARD of Trustees of Michigan State University],"",20080220,"The present work was performed in part with funding from the U.S. National Science Foundation, Grant No. NSF CHE-0211375. The U.S. Government may have certain rights in this technology.","","",20100122,PCT/US08/02202
12432576,20100610,20100145024,LONG WAVELENGTH ENGINEERED FLUORESCENT PROTEINS,"Engineered fluorescent proteins, nucleic acids encoding them and methods of use.",[Rebekka M. Wachter][S. James Remington],[][University of Oregon],"This a continuation in part of application Ser. No. 08/974,737, filed Nov. 19, 1997, now allowed, which is a continuation of application Ser. No. 08/911,825, filed Aug. 15, 1997, now issued as U.S. Pat. No. 6,054,321, which is a continuation in part of application Ser. No. 08/706,408, filed Aug. 30, 1996, now allowed, which claims the benefit of the earlier filing date of a U.S. provisional patent application Ser. No. 60/024,050 filed on Aug. 16, 1996 each of which are herein incorporated by reference.",20090429,This invention was made in part with Government support under grant no. MCB 9418479 awarded by the National Science Foundation. The Government may have rights in this invention.,10620099,12432576,"",""
12592280,20100610,20100145046,Substituted 3-hydroxy-delta-lactones from epoxides,Catalysts and methods for the carbonylation of epoxides to substituted 3-hydroxy-δ-lactones and β-lactones are disclosed.,[Geoffrey W. Coates][John W. Kramer],"","This application claims priority to U.S. provisional application Ser. No. 61/116,609, filed Nov. 20, 2008, the entirety of which is hereby incorporated herein by reference.",20091120,This work was supported by the National Science Foundation (CHE-0243605) and the Department of Energy (DE-FG02-05ER15687) and by the National Institutes of Health through a Chemical/Biology Interface (CBI) Training Grant.,"","","",""
12690476,20100610,20100145088,POLY-HALOGENATED TRIAZAPENTADIENE COMPOSITIONS,"A new class of fluorinated or polyhalogenated triazepentadienes are disclosed. The synthesized triazapentadienes are thermally stable, soluble in typical solvents and have several metal binding sites for complexation with metal ions. The compounds are prepared as colorless crystalline solids. Synthesis takes advantage of a reaction with triethylamine. Synthesized triazapentadienes (with and without complexed metals) inhibit bacterial growth of both Gram positive and Gram-negative bacteria.",[H.V. Rasika Dias][Lorraine G. van Waasbergen][Jaime A. Flores],"","This application is a continuation of U.S. application Ser. No. 11/853,951, filed Sep. 9, 2007, the entirety of which is incorporated herein by reference.",20100120,The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant No. CHE 0314666 awarded by the National Science Foundation.,11853951,12690476,"",""
