appno,pubdate,pubnum,title,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
11613017,20070830,20070200477,NANOFABRICATION,"Pathways to rapid and reliable fabrication of three-dimensional nanostructures are provided. Simple methods are described for the production of well-ordered, multilevel nanostructures. This is accomplished by patterning block copolymer templates with selective exposure to a radiation source. The resulting multi-scale lithographic template can be treated with post-fabrication steps to produce multilevel, three-dimensional, integrated nanoscale media, devices, and systems. ",[Mark Tuominen][Mustafa Bal][Thomas Russell][Andrei Ursache],[UNIVERSITY OF MASSACHUSETTS],"",20061219," This invention was made with government support under U.S. Department of Energy Grant No. DE-FG02-96ERA45612, U.S. National Science Foundation Grant No. DMR-9809365, and U.S. National Science Foundation Grant No. CTS-9871782. The government has certain rights in this invention.",10098222,11613017,"",""
11598097,20070830,20070200648,MEMS controlled oscillator,"An array of micromechanical oscillators have different resonant frequencies based on their geometries. In one embodiment, a micromechanical oscillator has a resonant frequency defined by an effective spring constant that is modified by application of heat. In one embodiment, the oscillator is disc of material supported by a pillar of much smaller diameter than the disc. The periphery of the disc is heated to modify the resonant frequency (or equivalently the spring constant or stiffness) of the disc. Continuous control of the output phase and frequency may be achieved when the oscillator becomes synchronized with an imposed sinusoidal force of close frequency. The oscillator frequency can be detuned to produce an easily controlled phase differential between the injected signal and the oscillator feedback. A phased array radar may be produced using independent phase controllable oscillators. ",[Robert Reichenbach][Keith Aubin][Maxim Zalalutdinov][Jeevak Parpia][Harold Craighead],[]," This application claims priority to U.S. Provisional Application Ser. No. 60/734,836, filed Nov. 9, 2005 (entitled MEMS CONTROLLED OSCILLATOR). This application is also related to U.S. patent application Ser. No. 10/097,178 (entitled HEAT PUMPED PARAMETRIC MEMS DEVICE, filed Mar. 12, 2002) which are incorporated herein by reference.",20061109, The invention described herein was made with U.S. Government support under Grant Number DMR-0079992 awarded by National Science Foundation. The United States Government has certain rights in the invention.,"","","",""
11676924,20070830,20070201123,METHOD FOR HIGH SPEED MICROSCOPY WITH THREE-DIMENSIONAL LASER BEAM SCANNING,"A system and method for independently controlling the collimation and lateral positioning of a light beam comprises at least one acousto-optic deflector and a pair of counter propagating acoustic waves with offset frequencies. While the frequency offset controls the lateral positioning of the light beam, a frequency gradient across the acousto-optic deflectors controls the collimation of the light beam. ",[Peter Saggau][Duemani Reddy][Vijay Iyer],[BAYLOR COLLEGE OF MEDICINE]," The present application claims the benefit of U.S. Provisional Application Ser. No. 60/616,432, filed Oct. 6, 2004, entitled High Speed Microscope With Tree-Dimensional Laser Beam Scanning, and U.S. application Ser. No. 11/245,410, filed Oct. 6, 2005, entitled High Speed Microscope With Three-Dimensional Laser Beam Scanning, which are incorporated herein by reference in their entireties.",20070220, This invention was made with government support under Grant No. DBI-0130852 awarded by the National Science Foundation,11245410,11676924,"",""
11668853,20070830,20070201745,IMAGE-BASED CAPTCHA GENERATION SYSTEM,"In a system and method for the generation of attack-resistant, user-friendly, image-based CAPTCHAs (Completely Automated Public test to Tell Computers and Humans Apart), controlled distortions are applied to randomly chosen images and presented to a user for annotation from a given list of words. An image is presented that contains multiple connected but independent images with the borders between them distorted or otherwise visually obfuscated in a way that a computer cannot distinguish the borders and a user selects near the center of one of the images The distortions are performed in a way that satisfies the incongruous requirements of low perceptual degradation and high resistance to attack by content-based image retrieval systems. Word choices are carefully generated to avoid ambiguity as well as to avoid attacks based on the choices themselves. ",[James Wang][Ritendra Datta][Jia Li],[The Penn State Research Foundation]," This application claims priority from U.S. Provisional Patent Application Ser. No. 60/763,811, filed Jan. 31, 2006, the entire content of which is incorporated herein by reference.",20070130," The subject invention was made with United States government support under a grant from the National Science Foundation, Grant No. IIS-0347148. Accordingly, the United States government has certain Tights in the invention.","","","",""
11796347,20070830,20070202193,Inhibition of reactive oxygen species and protection of mammalian cells,"Methods and compositions useful for neuronal protection in retinal cells in vitro and the protection of mammalian cells from reactive oxygen species in vivo are provided. Ultrafine nano-size cerium oxide particles, less than 10 nanometers in diameter, have been provided to decrease reactive oxygen species (ROS) in retina tissue that generates large amounts of ROS. These reactive oxygen species (ROS) are involved in light-induced retina degeneration and age-related macular degeneration (AMD). Cerium oxide nanoparticles have been used to promote the lifespan of retinal neurons and protect the neurons from apoptosis induced by hydrogen peroxide in vitro and in vivo. The neuronal protection in retinal cells is achieved by decreasing generation of intracellular reactive oxygen species (ROS). Thus, cerium oxide particles are used to promote the longevity of retinal neurons in vitro and mammalian cells in vivo. ",[James McGinnis][Junping Chen][Lily Wong][Steve Sezate][Sudipta Seal][Swanand Patil],[][]," This invention claims the benefit of priority from U.S. Provisional Application Ser. No. 60/676,043 filed Apr. 29, 2005 and U.S. Provisional Application Ser. No. 60/716,630 filed Sep. 13, 2005.",20070427," This invention relates to biological uses of nanoceria particles, and in particular to methods and compositions useful for neuronal protection in retinal cells in vitro and the protection of mammalian cells from reactive oxygen species in vivo and is supported in part by funding from the National Science Foundation and National Institutes of Health under the Contract numbers: P20 RR17703, FY014427, FY13050, and FY12190.",11412665,11796347,"",""
11615702,20070830,20070202334,NANOPARTICLES CONTAINING TITANIUM OXIDE,"A titanium oxide nanoparticle includes anatase titanium oxide, and may be a nanofiber having a minimum dimension less than 200 nanometers and having an aspect ratio greater than 20:1. A titanium oxide nanoparticle including anatase titanium oxide may include a dopant metal and/or a dopant nonmetal, and may be in a form other than a nanosphere. A method of making nanoparticles includes heating a reaction mixture in an autoclave, where the reaction mixture includes a titanium source and a polar organic solvent. ",[Rong-Cai Xie][Jian-Ku Shang][Pinggui Wu],""," This application claims the benefit of U.S. Provisional Application No. 60/754,680 entitled &#x201C;Nanoparticles Containing Titanium Oxide&#x201D; filed Dec. 29, 2005, which is incorporated by reference in its entirety.",20061222," The subject matter of this application may have been funded in part under a research grant from the National Science Foundation, under Grant Number CTS-0120978, Banner/UFAS 149646919110. The U.S. Government may have rights in this invention.","","","",""
11605025,20070830,20070203302,Polyisobutylene-based block anionomers and cationomers and synthesis thereof,"Various novel block cationomers comprising polyisobutylene (PIB) and poly(2-dimethylamino)ethyl methacrylate) (PDMAEMA) segments have been synthesized and characterized. The specific targets were various molecular weight diblocks (PDMAEMA) and triblocks (PDMAEMA-b-PIB-b-PDMAEMA) with the PIB blocks in the DP=50-200 (M=3,000-9,000 g/mol) range connected to blocks of PDMAEMA cations in the DP=5-20 range. The overall synthetic strategy for the preparation of these block cationomers comprised four steps: 1) Synthesis by living cationic polymerization of mono- and di-allyltelechelic polyisobutylenes, 2) End group transformation to obtain PIBs fitted with termini capable of mediating the atom transfer radical polymerization (ATRP) of DMAEMA, 3) ATRP of DMAEMA and 4) Quaternization of PDMAEMA to PDMAEMAI by CHI. Kinetic and model experiments provided guidance to develop convenient synthesis methods. The microarchitecture of PIB-PDMAEMA di-and triblock and the corresponding block cationomers were confirmed by H NMR and FTIR spectroscopy and solubility studies. ",[Joseph Kennedy][Zheng Fang],""," This invention claims the benefit of U.S. Provisional Patent Application No. 60/370,003.",20061128," The research disclosed in this application was at least partially supported by a grant from the National Science Foundation, and therefore, the U.S. Government may have certain rights to this invention.",10406369,11605025,"",""
11698975,20070830,20070203310,Process for preparation of polyolefins via degenerative transfer polymerization,"Disclosed is a method of producing a polyolefin composition comprising contacting a metallocene pre-catalyst with a substoichiometric amount of a co-catalyst; adding a first olefin monomer; and polymerizing the first monomer for a time sufficient to form the polyolefin. The method allows for the use of a minimum amount of activating co-catalyst, and allows for the production of stereoregular and non-stereoregular polyolefins. The use of configurationally stable metallocene pre-catalysts allows for the production of monomodal isotactic polyolefins having narrow polydispersity. The use of configurationally unstable metallocene pre-catalysts allows for the production of monomodal atactic polyolefins having narrow polydispersity. The method of the present invention optionally further comprises contacting the polyolefin with a second amount of said co-catalyst; adding a second olefin monomer; polymerizing said second olefin monomer to form a block-polyolefin composition. Also disclosed are monomodal diblock copolymer compositions made according to the present invention. ",[Lawrence Sita],"[University of Maryland, College Park]"," This application is a Continuation-in-Part of U.S. application Ser. No. 10/740,826, filed Dec. 22, 2003, which is a nonprovisional of U.S. Provisional Appl. No. 60/435,432, filed Dec. 20, 2002, each of which is incorporated herein by reference in its entirety.",20070129, Part of the work performed during development of this invention utilized U.S. Government funds. The work was partly funded by the National Science Foundation Grant CHE-0092493. The U.S. Government has certain rights in this invention.,10740826,11698975,"",""
11669561,20070830,20070203404,METHOD AND APPARATUS FOR MEASUREMENT OF OPTICAL PROPERTIES IN TISSUE,"A method of analyzing tissue includes inserting a radiation source into tissue, impinging radiation upon the tissue, obtaining a sample signal of the radiation that impinges upon the tissue, and determining a refractive index of the tissue from the sample signal. The method may also include determining at least one other optical property of the tissue. The method may provide for identifying tissue as part of a biopsy method. A device for analyzing tissue may include a low-coherence interferometer and a probe optically coupled to the interferometer, where the probe includes a radiation source. ",[Adam Zysk][Steven Adie][Matthew Leigh][Julian Armstrong][David Sampson][Stephen Boppart],""," REFERENCE To RELATED APPLICATIONS  This application claims the benefit of U.S. Provisional Application No. 60/764,178 entitled &#x201C;Method And Apparatus For Measurement Of Optical Properties In Tissue&#x201D; filed Jan. 31, 2006, which is incorporated by reference in its entirety.",20070131," The subject matter of this application may have been funded in part under a research grant from the National Institutes of Health, under NIH Grant Number 1 R01EB00108-1; and under a research grant from the National Science Foundation, under NSF East Asia Summer Institutes award number 0413596. The U.S. Government may have rights in this invention.","","","",""
11556993,20070906,20070206008,Apparatus and Method for Real-Time Volume Processing and Universal Three-Dimensional Rendering,"An apparatus and method for real-time volume processing and universal three-dimensional rendering. The apparatus includes a plurality of three-dimensional (3D) memory units; at least one pixel bus for providing global horizontal communication; a plurality of rendering pipelines; at least one geometry bus; and a control unit. The apparatus includes a block processor having a circular ray integration pipeline for processing voxel data and ray data. Rays are generally processed in image order thus permitting great flexibility (e.g., perspective projection, global illumination). The block processor includes a splatting unit and a scattering unit. A method for casting shadows and performing global illumination in relation to light sources includes sweeping a two dimensional array of rays through the volume can also be implemented with the apparatus. A method for approximating a perspective projection includes using parallel projection. ",[Arie Kaufman][Ingmar Bitter][Frank Dachille][Kevin Kreeger][Baoquan Chen],[The Research Foundation of the State University of New York],"",20061106, This invention was made with Government support under grant MP9527694 awarded by the National Science Foundation and under grant N000149710402 awarded by the Office of Naval Research.,10204685,11556993,"",""
11566727,20070906,20070207095,INDUCTION OF A PHYSIOLOGICAL DISPERSION RESPONSE IN BACTERIAL CELLS IN A BIOFILM,"The present invention is directed to a compound which induces a physiological dispersion response in bacterial cells in a biofilm. The present invention is also directed to compositions containing this compound, methods of isolating the compound, and uses thereof. ",[David DAVIES],[Research Foundation of State University of New York]," This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/748,752, filed Dec. 9, 2005, which is hereby incorporated by reference in its entirety.",20061205, This work was supported in part by the following grants: NSF MCB-0321672 and NIH R15 AI055521-01. The U.S. Government may have certain rights.,"","","",""
11698282,20070906,20070207487,Photoelectrochemical synthesis of high density combinatorial polymer arrays,"In a method for creating polymer arrays through photoelectrochemically modulated acid/base/radical generation for combinatorial synthesis, electrochemical synthesis is guided by a spatially modulated light source striking a semiconductor in an electrolyte solution. A substrate having at its surface at least one photoelectrode that is proximate to at least one molecule bearing at least one chemical functional group is provided, along with a reagent-generating chemistry co-localized with the chemical functional group and capable of generating reagents when subjected to a potential above a threshold. An input potential is then applied to the photoelectrode that exceeds the threshold in the presence of light and that does not exceed the threshold in the absence of light, causing the transfer of electrons to or from the substrate, and creating a patterned substrate. The process is repeated until a polymer array of desired size is created. ",[Christopher Emig][Brian Chow][Joseph Jacobson],""," This application claims the benefit of U.S. Provisional Application Ser. No. 60/761,844, filed Jan. 25, 2006, the entire disclosure of which is herein incorporated by reference.",20070125," This invention was made with U.S. government support under Grant Number CCR-0122419, awarded by the National Science Foundation. The government has certain rights in this invention.","","","",""
11504573,20070906,20070207543,Defined surfaces of self-assembled monolayers and stem cells,"A method for the construction of arrays from self-assembling monolayers is described. The arrays have particular utility for the screening of peptides ligands that can foster the growth of cells in culture. This technique has been used to identify peptide ligands that foster the growth of human stem cells, which otherwise require an extracellular matrix in order to grow in an undifferentiated state. This also makes possible an assay to identify other such peptides. ",[Laura Kiessling][Ratmir Derda][Brendan Orner][James Thomson],""," This application claims the benefit of U.S. Provisional Patent Application No. 60/708,167, filed Aug. 15, 2005, incorporated herein by reference as if set forth in its entirety.",20060815, This invention was made with United States government support awarded by the following agency: NAVY N66001-03-1-8932; and NSF 00799983. The United States has certain rights in this invention.,"","","",""
11748088,20070906,20070207923,Flue Gas Purification Process Using A Sorbent Polymer Composite Material,"This invention provides a process of removing sulfur oxides, mercury vapor, and fine particulate matters from industrial flue gases that contain such pollutants. The pollutants are removed by modules, which contain microporous adsorbent (i.e., sorbent) material that is held within a polymer matrix. The preferred polymers are fluoropolymers. The composite material that contains the microporous absorbent material held within a polymer matrix removes sulfur oxides by converting them into high concentration sulfuric acids. It also removes mercury vapor by chemically adsorbing the mercury into the matrix. It also removes fine particulate matters by surface filtration. The sulfuric acid that is produced inside the composite material is automatically expelled onto the external surfaces of the composite material and is drained into an acid reservoir together with the fine particulate matters which are washed from the external surfaces of the composite material by the constant dripping of the sulfuric acid along the external surfaces of the composite material. ",[Xia-Chun Lu][Xiaoqun Wu],""," This application is a divisional of U.S. application Ser. No. 10/872,288 filed on Jun. 19, 2004, which claims the benefit of U.S. provisional application 60/478,881 filed on Jun. 20, 2003, now abandoned.",20070514, This invention is partially supported financially by the U.S. National Science Foundation Small Business Innovation Research Program DMI-0232034 and the U.S. Environmental Protection Agency Small Business Innovation Research Programs 68-D-03-035 and EP-D-04-061. The U.S. government has certain rights in this invention.,10872288,11748088,"",""
11676099,20070906,20070208141,MODIFIED ACRYLIC BLOCK COPOLYMERS FOR HYDROGELS AND PRESSURE SENSITIVE WET ADHESIVES,"A method of producing an acrylic block copolymer comprising hydrophobic poly (lower alkyl methacrylate), hydrophilic poly (lower alkyl methacrylic acid), and hydrophobic poly (lower alkyl methacrylate) is disclosed. ",[Kenneth Shull][Murat Guvendiren][Phillip Messersmith][Bruce Lee],""," Reference is made and the priority date of provisional patent application 60/773,910, filed Feb. 16, 2006, is claimed herein. The disclosure of the 60/773,910 application is also incorporated by reference herein.",20070216," This invention was made, at least in part, with United States Government support awarded by the following agencies: National Institutes of Health (NIH) Grant No. R01 DE14193; National Science Foundation (NSF) Grant No. 0214146 and Human Frontier Science Program. The United States Government may have certain rights in this invention.","","","",""
11558721,20070906,20070208975,PARALLEL ARCHITECTURE FOR LOW POWER LINEAR FEEDBACK SHIFT REGISTERS,"The present invention provides an apparatus and method for implementing low-power linear feedback shift registers (LFSR) that efficiently produce single or multiple outputs. In one case of single output generation the gates are permanently connected to the respective flip-flops reducing the number of switches necessary. In the case of multiple outputs the outputs are generated several clock cycles at once, which enables the frequency of operation to be reduced by a factor equal to the number of outputs produced at a time. In either case grouping is utilized for reducing the number of gates necessary and the power dissipation. The invention is applicable to a wide range of applications, including but not limited to data compression, encryption, communication, error correction, built-in self-test, and so forth. ",[RAJENDRA KATTI][ABDULLAH MAMUN],[NORTH DAKOTA STATE UNIVERSITY]," This application claims priority from, and is a 35 U.S.C. &#xA7; 111(a) continuation of, co-pending PCT international application serial number PCT/US2005/011234, filed on Apr. 4, 2005, incorporated herein by reference in its entirety, which designates the U.S. and which claims priority from U.S. provisional application Ser. No. 60/570,226, filed on May 11, 2004, incorporated herein by reference in its entirety. Priority is claimed to each of the foregoing applications.",20061110," This invention was made with Government support under Grant No. CCR-049523, awarded by the National Science Foundation. The Government has certain rights in this invention.",PCT/US05/11234,11558721,"",""
11716024,20070913,20070209301,Earthquake damage resistant glass panel,"Architectural glass panels for use in a wide variety of building wall systems, such as curtain walls and storefronts, which have improved resistance to damage from earthquake and/or other loads that could cause horizontal racking movements of architectural glass panels within their glazing frames are disclosed. Embodiments include various types of architectural glass panels that have material removed at panel corners and are fabricated with smooth edge contours in the corner regions. A preferred embodiment includes various types of architectural glass panels that have rounded corners with edges finished as deemed appropriate for the glass panel type. ",[Ali Memari][Paul Kremer][Richard Behr],"","",20070309," The present application is a continuation-in-part of U.S. application Ser. No. 10/233,670 filed Sep. 4, 2002. The subject matter of this application was made with support of the National Science Foundation under Grant No. 9983896. The Government may have certain rights in the invention.",10233670,11716024,"",""
11668263,20070913,20070209572,HIGH THROUGHPUT SCREENING OF CRYSTALLIZATION MATERIALS,"High throughput screening of crystallization of a target material is accomplished by simultaneously introducing a solution of the target material into a plurality of chambers of a microfabricated fluidic device. The microfabricated fluidic device is then manipulated to vary the solution condition in the chambers, thereby simultaneously providing a large number of crystallization environments. Control over changed solution conditions may result from a variety of techniques, including but not limited to metering volumes of crystallizing agent into the chamber by volume exclusion, by entrapment of volumes of crystallizing agent determined by the dimensions of the microfabricated structure, or by cross-channel injection of sample and crystallizing agent into an array of junctions defined by intersecting orthogonal flow channels. ",[Carl Hansen][Stephen Quake][James Berger],[California Institute of Technology][The Regents of the University of California]," This application is a divisional of nonprovisional patent application Ser. No. 10/117,978 filed Apr. 5, 2002 which is a continuation-in-part of U.S. nonprovisional patent application Ser. No. 09/887,997 filed Jun. 22, 2001 which is a continuation-in-part of U.S. nonprovisional patent application Ser. No. 09/826,583 filed Apr. 6, 2001, which is a continuation-in-part of U.S. non-provisional patent application Ser. No. 09/724,784 filed Nov. 28, 2000 and U.S. nonprovisional patent application Ser. No. 09/605,520 filed Jun. 27, 2000. This patent application also claims priority from U.S. provisional patent application No. 60/323,524 filed Sep. 17, 2001. These prior patent applications are hereby incorporated by reference for all purposes.",20070129," Work described herein has been supported, in part, by NSF (xyz in a chip program); National Institute of Health grant CA 77373; NSERC (Julie Payette Fellowship); David H. &amp; Lucille M. Packard Foundation; and G. Harold and Leila Y. Mathers Charitable Foundation. The United States Government may therefore have certain rights in the invention.",10117978,11668263,"",""
11748838,20070913,20070209574,MICROFLUIDIC PROTEIN CRYSTALLOGRAPHY TECHNIQUES,"The present invention relates to microfluidic devices and methods facilitating the growth and analysis of crystallized materials such as proteins. In accordance with one embodiment, a crystal growth architecture is separated by a permeable membrane from an adjacent well having a much larger volume. The well may be configured to contain a fluid having an identity and concentration similar to the solvent and crystallizing agent employed in crystal growth, with diffusion across the membrane stabilizing that process. Alternatively, the well may be configured to contain a fluid having an identity calculated to affect the crystallization process. In accordance with the still other embodiment, the well may be configured to contain a material such as a cryo-protectant, which is useful in protecting the crystalline material once formed. ",[Carl Hansen][Stephen Quake][James Berger],[California Institute of Technology][The Regents of the University of California]," This application is a continuation of U.S. patent application Ser. No. 10/810,350, filed Mar. 26, 2004, which is a continuation-in-part of U.S. nonprovisional patent application Ser. No. 10/637,847, filed Aug. 7, 2003, which is a continuation-in-part of U.S. nonprovisional patent application Ser. No. 10/117,978, filed Apr. 5, 2002, which claims priority as a nonprovisional application from U.S. provisional patent application No. 60/323,524 filed Sep. 17, 2001, and which is also a continuation-in-part of U.S. nonprovisional application Ser. No. 09/887,997 filed Jun. 22, 2001, which is in turn a continuation-in-part of U.S. nonprovisional patent application Ser. No. 09/826,583 filed Apr. 6, 2001. U.S. patent application Ser. No. 10/810,350, filed Mar. 26, 2004 is also a continuation-in-part of U.S. nonprovisional patent application Ser. No. 10/265,473, filed Oct. 4, 2002, which further claims priority from U.S. provisional patent application No. 60/527,168 filed Dec. 5, 2003, and from U.S. provisional patent application No. 60/527,625 filed Dec. 5, 2003. These prior patent applications are hereby incorporated by reference for all purposes.",20070515," Work described herein has been supported, in part, by NSF (xyz in a chip program); National Institute of Health grant CA 77373; NSERC (Julie Payette Fellowship); David H. &amp; Lucille M. Packard Foundation; and G. Harold and Leila Y. Mathers Charitable Foundation. The United States Government may therefore have certain rights in the invention.",10810350,11748838,"",""
10869489,20070913,20070209576,FORMATION OF METAL OXIDE NANOWIRE NETWORKS (NANOWEBS) OF LOW-MELTING METALS,"A method of producing networks of low melting metal oxides such as crystalline gallium oxide comprised of one-dimensional nanostructures. Because of the unique arrangement of wires, these crystalline networks defined as “nanowebs”, “nanowire networks”, and/or “two-dimensional nanowires”. Nanowebs contain wire densities on the order of 10/cm. A possible mechanism for the fast self-assembly of crystalline metal oxide nanowires involves multiple nucleation and coalescence via oxidation-reduction reactions at the molecular level. The preferential growth of nanowires parallel to the substrate enables them to coalesce into regular polygonal networks. The individual segments of the polygonal network consist of both nanowires and nanotubules of β-gallium oxide. The synthesis of highly crystalline noncatalytic low melting metals such as β-gallium oxide tubes, nanowires, and nanopaintbrushes is accomplished using molten gallium and microwave plasma containing a mixture of monoatomic oxygen and hydrogen. Gallium oxide nanowires were 20-100 nm thick and tens to hundreds of microns long. Transmission electron microscopy (TEM) revealed the nanowires to be highly crystalline and devoid of any structural defects. Results showed that multiple nucleation and growth of gallium oxide nanostructures can occur directly out of molten gallium exposed to appropriate composition of hydrogen and oxygen in the gas phase. The method of producing nanowebs is extendible to other low melting metals and their oxides such as for example: zinc oxide, tin oxide, aluminum oxide, bismuth oxide, and titanium dioxide. ",[Mahendra Sunkara][Shashank Sharma][Burtron Davis][Uschi Graham],""," This is a Continuation in Part application claiming priority from U.S. nonprovisionial application Ser. No. 10/664,072 filed on Sep. 16,2002; Ser. No. 10/187,460 filed on Jul. 1, 2002; and Ser. No. 09/896,834 filed on Jun. 29, 2000; and provisional application Ser. No. 60/478,788 filed on Jun. 16, 2003; Ser. No. 60/478,793 filed on Jun. 16, 2003; Ser. No. 60/214,963 filed on Jun. 29, 2000; Ser. No. 60/302,062 filed on Jun. 29, 2001; Ser. No. 60,214,963 filed on Jun. 29, 2002; and Ser. No. 60/411,116 filed on Sep. 16, 2002; all of which are hereby incorporated by reference herein.",20040616," This application is part of a government project. The research leading to this invention was supported from the Commonwealth of Kentucky, from a NSF for CAREER grant (CTS 9876251) and U.S. Air Force grant through AFOSR F 49620-00-1-0310. The United States Government retains certain rights in this invention.",10664072,10869489,"",""
11600556,20070913,20070210349,Multifunctional biosensor based on ZnO nanostructures,"The present invention provides the multifunctional biological and biochemical sensor technology based on the integration of ZnO nanotips with bulk acoustic wave (BAW) devices, particularly, quartz crystal microbalance (QCM) and thin film bulk acoustic wave resonator (TFBAR). ZnO nanotips provide giant effective surface area and strong bonding sites. Furthermore, the controllable wettability of ZnO nanostructured surface dramatically reduces the liquid consumption and enhances the sensitivity of the biosensor device. ",[Yicheng Lu][Ying Chen][Zheng Zhang],""," This application claims the benefit of U.S. Provisional Patent Application No. 60/736,852 filed on Nov. 16, 2005 and is a Continuation in Part of application Ser. No. 11/119,475 filed on Apr. 29, 2005 which is a continuation of application Ser. No. 10/456,050 filed on Jun. 6, 2003, now U.S. Pat. No. 6,914,279, and which claims the benefit of U.S. Provisional Patent Application No. 60/385,884, which was filed on Jun. 6, 2002, the contents of all of which are incorporated herein by reference.",20061116," This invention was made with Government support under Grant Nos. NSF ECS-0088549 and NSF CCR-0103096, awarded by the National Science Foundation. Therefore, the Government has certain rights in this invention.",11119475,11600556,"",""
11800632,20070913,20070211784,"Method and system for conservative evaluation, validation and monitoring of thermal processing","A method of generating a temperature measurement for a batch or a continuous stream of material. The method includes providing a particle having a signal that changes at a pre-determined temperature, inserting the particle into the batch or continuous stream; and detecting a signal change from the particle to thereby generate a temperature measurement for the batch or continuous stream. A suitable system for use in carrying out the method is also described. ",[Josip Simunovic][Kenneth Swartzel][Eric Adles],""," This application is based on and claims priority to U.S. provisional patent application Ser. No. 60/188,526, filed Mar. 10, 2000, herein incorporated by reference in its entirety.",20070507, This work was supported by the National Science Foundation (NSF) pursuant to contract number MCB 9631375. The U.S. Government has certain rights in the invention.,11301933,11800632,"",""
11715702,20070913,20070212528,Process for producing polymer multilayers of segregated nanoparticles,"A process for producing a multilayered composite composition which has a discrete layer or layers of nanoparticles within a layer of a polymer, is described. The nanoparticles are precipitated in a liquid polymer, preferably, by heating or solubilization of the polymer. The composite compositions are useful for use in photovoltaic devices as well as for in settings where multiple layers are important such as for low gas or liquid permeability films. ",[Michael Mackay][Ramachandran Krishnan],[Board of Trustees of Michigan State University]," This application claims benefit to U.S. Provisional Application Ser. No. 60/780,650, filed Mar. 9, 2006, which is incorporated herein by reference in its entirety.",20070308," This invention was supported through NSF CTS-0400840, NSF NIRT-0210247, NSF-CTS-0417640, NSF NIRT-0506309, NSF DMR-0520415, DE-FG02-90ER45418, DE-FG02-05ER46211, ARO W911NF-05-1-0357, and also support by the U.S. Department of Energy, BES-Materials Science, under Contract W-31-109-ENG-38. The U.S. Government has certain rights to this invention.","","","",""
10576776,20070913,20070212542,Methods for Preparing and Functionalizing Nanoparticles,"Fluorescent or phosphorescent nanoparticles, fluorescent or phosphorescent magnetic nanoparticles, combustion-based methods for their synthesis, and methods to functionalize them are described. The methods provided by the invention are simplified, efficient and cost effective as compared to prior art methods. The resulting fluorescent or phosphorescent nanoparticles have reduced tendency toward aggregation, and diminished need for postmanufacturing processing steps. The particles may be manufactured with combinations of lanthanides so as to absorb and emit light over a variety of wavelengths. ",[Bing Guo][Ian Kennedy][Dosl Dosev][Darina Meinikov][Mikaela Nichkova],[]," This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/513,411, filed Oct. 22, 2003, the entire disclosure of which is incorporated herein by reference.",20041022, The U.S. Government has certain rights in this invention pursuant to Grant No. 5P42ES04699 awarded by the National Institutes of Health and Grant No. 0102662 awarded by the National Science Foundation.,"","",20070117,PCT/US04/35295
11587232,20070913,20070212555,Preparation of Nanometric Arrays of Biomolecules on Oligo-or Poly(Ethylene Glycol) Films on Silicon Surfaces,"The present invention is generally directed to nanometric biomolecular arrays and to a novel approaches for the preparation of such nanoarrays, based on binding of biomolecules, such as avidin, to templates generated by lithographically-an-odizing biocompatible ultrathin films on silicon substrates using AFM anodization lithography. The present invention is also directed to methods of using such arrays. ",[Chengzhi Cai][Chin Yam][Jianhua Gu],[University of Houston]," This Application claims priority to U.S. Provisional Application Ser. No. 60/566,120, filed Apr. 28, 2004.",20050427," This invention was made, in part, with support from the National Science Foundation, Grant Number CTS-0210840; and the Robert A. Welch Foundation, Grant Number 1-5-57897.","","",20061023,PCT/US05/14391
11215136,20070913,20070212681,Cell canaries for biochemical pathogen detection,"Methods and compositions for the reliable detection of pathogens are presented. The invention uses cells as novel pathogen detection agents, exploiting pathogen-specific pathways and apoptosis. ",[Benjamin Shapiro][Pamela Abshire][Elisabeth Smela][Denis Wirtz],""," This application claims priority to 60/605,653, filed Aug. 30, 2004, entitled CELL CANARY, the entirety of which is herein incorporated by reference.",20050830," The subject matter of this application may in part have been funded by the National Science Foundation, ECS0225489, the United States Department of Defense, Md. Procurement H9823004C0470, and the United States Air Force, FA95500410449. The government may have certain rights in this invention","","","",""
11623974,20070913,20070213618,SCANNING FIBER-OPTIC NONLINEAR OPTICAL IMAGING AND SPECTROSCOPY ENDOSCOPE,"A miniature, flexible, fiber-optic scanning endoscope for nonlinear optical imaging and spectroscopy. The endoscope uses a tubular piezoelectric actuator for activating a cantilevered optical fiber from which pulsed light produced by a laser source exits and is directed to a target region through a micro-lens. The actuator is activated by two modulated signals that achieve two-dimensional beam scanning in a desired scan pattern. A double-clad optical fiber is employed for delivery of the excitation pulsed light and collection of emitted light received from the target region. The pulsed light travels through a core of the double-clad optical fiber, and the emitted light from the target region is directed into the core and inner cladding of the optical fiber and conveyed to a proximal end, for detection and processing. The emitted light can include multiphoton fluorescence, second harmonic generation light, and spectroscopic information, for use in imaging. ",[Xingde Li][Daniel MacDonald][Mon Myaing],[University of Washington]," This application is based on a prior copending provisional application, Ser. No. 60/759,405, filed on Jan. 17, 2006, the benefit of the filing date of which is hereby claimed under 35 U.S.C. &#xA7; 119(e).",20070117," This invention was funded at least in part with a grant (No. BES-0348720) from the National Science Foundation, a grant (No. 5R21EB0032840-02) from the National Institutes of Health, and the U.S. government may have certain rights in this invention.","","","",""
