patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
07983074,20110719,"Ferromagnetic nanorings, mediums embodying same including devices and methods related thereto",11885846,20090146767,20090611,"Featured is a magnetic ring structure including at least a vortex magnetic state such as symmetrically and asymmetrically shaped nanorings (FIG. C), having small diameters (e.g., on the order of 100 run). In particular embodiments, the width and thickness of the maxima and minima thereof are located on opposite sides of the nanoring. Also featured are methods for fabricating such symmetrically and asymmetrically shaped nanorings (FIG. ). Also featured are methods for controlling the reversal process so as to thereby create vortex states in such asymmetric nanorings by controlling the field angle (FIG. ).",[Frank Qing Zhu][Chia-Ling Chien],[The Johns Hopkins University],"This application claims the benefit of U.S. Provisional Application Ser. No. 60/661,569 filed Mar. 14, 2005, the teaching of which are incorporated herein by reference.",20060314,"The present invention was supported by grants from the National Science Foundation, grant number DMR00-80031. The U.S. Government may have certain rights to the present invention.","","",20081208,PCT/US2006/009312
07985367,20110726,Method for producing active glass nanoparticles by laser ablation,12512991,20100072645,20100325,"A method for producing active glass nanoparticles that exhibit upconversion is described. The method employs pulsed-laser ablation of an active glass substrate using, for example, a high repetition rate ultra-short pulse duration laser under normal atmospheric conditions or in a liquid environment.",[Kuniaki Hiromatsu][David Jen Hwang][Costas P. Grigoropoulos],[The Regents of the University of California],"This application claims priority from, and is a 35 U.S.C. &#xA7;111(a) continuation of, co-pending PCT international application serial number PCT/US2008/052846 filed on Feb. 1, 2008, incorporated herein by reference in its entirety, which claims priority from U.S. provisional application No. 60/887,872, filed on Feb. 2, 2007, incorporated herein by reference in its entirety, and from U.S. provisional application Ser. No. 60/888,688, filed on Feb. 7, 2007, incorporated herein by reference in its entirety.This application is also related to PCT International Publication No. WO 2008/118,536 which was published on Oct. 2, 2008 and republished on Dec. 11, 2008, each of which is incorporated herein by reference in its entirety.",20090731,"This invention was made with Government support under Grant No. DMI-0556363, awarded by the National Science Foundation. The Government has certain rights in this invention.",PCT/US2008/052846,12512991,"",""
07985451,20110726,Method of manufacturing ultrahydrophobic substrates,11396308,20070026193,20070201,"A process for modification of a substrate so as to form an ultrahydrophobic surface on the substrate is provided. Surface-modified substrates that can be formed according to the disclosed processes are also provided. The process includes attachment of a multitude of nano- and/or submicron-sized structures to a surface to provide increased surface roughness. In addition, the process includes grafting a hydrophobic material to the surface in order to decrease the surface energy and decrease wettability of the surface. The combination of increased surface roughness and decreased surface energy can provide an ultrahydrophobic surface on the treated substrate.",[Igor A. Luzinov][Philip J. Brown][Killugudi L. Swaminatha Iyer][Viktor Z. Klep][Bogdan V. Zdyrko],[Clemson University],"This application claims benefit of U.S. Provisional Application Ser. No. 60/667,453 filed Apr. 1, 2005.",20060331,The government may have rights in this invention pursuant to NSF Award Number EEC-9731680 and to Department of Commerce National Textile Center Award Number M01-CL03.,"","","",""
07985539,20110726,Nanoparticle probes with raman spectroscopic fingerprints for analyte detection,10431341,20040086897,20040506,"The invention encompasses reagents comprising particles with at least one Raman dye and a specific binding members bound thereto and methods of using such reagents. The invention also encompasses reagents of a specific binding member and two or more different Raman dyes and methods for using such reagents. New types of particle probes having a specific binding member bound thereto are described. These reagents are used in a novel detection strategy that utilizes the catalytic properties of the Au nanoparticles to generate a silver coating that can behave as a surface-enhanced Raman scattering (SERS) promoter for the dye-labeled particles that have been captured by target and an underlying chip in microarray format. The strategy provides the high sensitivity and high selectivity attributes of grey-scale scanometric detection but provides a route to multiplexing and ratioing capabilities since a very large number of probes can be designed based upon the concept of using a Raman tag as a spectroscopic fingerprint in detection. These spectra are used as fingerprints to differentiate oligonucleotide or other targets in one solution. This method has been used to distinguish six dissimilar DNA targets with six Raman labeled nanoparticle probes, and also two RNA targets with single nucleotide polymorphisms (SNPs).",[Chad A. Mirkin][Yunwei Cao][Rongchao Jin],[Northwestern University],"This application is a continuation-in-part of U.S. patent application Ser. No. 10/172,428, filed Jun. 14, 2002, abandoned, which claims the benefit of priority based on U.S. provisional applications Nos. 60/378,538, filed May 7, 2002; and 60/383,630, filed May 28, 2002, all which are hereby incorporated by reference in their entirety.",20030507,"The work described in this application has been supported in part from grants from the Air Force Office of Scientific Research, DARPA, and the NSF. Accordingly, the United States government may have some rights to the invention.",10172428,10431341,"",""
07985869,20110726,Compositions of AU-11 nanoparticles and their optical properties,11920564,20090312565,20091217,"As demonstrated herein, the ligand exchange chemistry of phosphine-stabilized Auclusters with ω-functionalized thiols is a powerful synthetic method that provides convenient access to a diverse family of functionalized Auclusters. The general nature of the presented ligand exchange approach, in combination with the ease preparation, makes this approach of broad utility. The approach is general and shows the high tolerance for a wide variety of functional groups. Mechanistic studies provided conclusive evidence that the Aucore of the precursor particle remains intact during ligand exchange and showed that the ligand exchange of these particles follows a different pathway than for ligand exchanges of larger gold nanoparticles such as “Au(PPh)Cl”. Optical studies of the products show a strong dependence on the nature of the stabilizing thiol ligands.",[James E. Hutchison][Gerd H. Woehrle],[State of Oregon Acting by and Through the State Board of Higher Education on Behalf of the University of Oregon],"This is the 35 U.S.C. &#xA7;371 U.S. National Stage of International Application No. PCT/US2006/019859, filed May 22, 2006, which claims the benefit of the earlier filing date of U.S. provisional application No. 60/683,109, filed May 20, 2005, and which is incorporated herein by reference.",20060522,This invention was made with government support under Grant No. DGE DMR-9705343 awarded by the National Science Foundation. The government has certain rights in the invention.,"","",20071116,PCT/US2006/019859
07986250,20110726,Nonlinearity robust successive requantizer,12579899,20100166084,20100701,"A successive requantizer, which serves as a replacement for a ΔΣ modulator in a fractional-N PLL or a DAC, and avoids spurious tone problems, thereby circumventing the tradeoffs that result from reliance on the common approach of making highly linear analog circuitry to avoid spurious tones. A successive requantizer fractional-N PLL of the invention has the potential to reduce power consumption and the cost of commercial communication devices. The successive requantizer performs digital quantization one bit at a time in such a way that the quantization noise can he engineered to have desirable properties such as non-linearity robustness. The successive requantizer is applicable to most high-performance digital communication systems, such as cellular telephone handsets and wireless local and metropolitan area network transceivers.",[Ian Galton][Ashok Swaminathan],[The Regents of the University of California],"The application claims priority under 35 U.S.C. &#xA7;119 from prior provisional application Ser. No. 61/105,635, which was filed on Oct. 15, 2008.",20091015,This invention was made with government support under Contract No. CCF0515286 awarded by National Science Foundation. The government has certain rights in the invention.,"","","",""
07986544,20110726,Electronic devices based on current induced magnetization dynamics in single magnetic layers,11935392,20110038198,20110217,"The present invention generally relates to magnetic devices used in memory and information processing applications, such as giant magneto-resistance (GMR) devices and tunneling magneto-resistance devices. More specifically, the present invention is directed to a single ferromagnetic layer device in which an electrical current is used to control and change magnetic configurations as well as induce high frequency magnetization dynamics. The magnetic layer includes full spin-polarized magnetic material, which may also have non-uniform magnetization. The non-uniform magnetization is achieved by varying the shape or roughness of the magnetic material. The present invention may be used in memory cells, as well as high frequency electronics, such as compact microwave sources, detectors, mixers and phase shifters.",[Andrew Kent][Barbaros Özyilmaz],[New York University],"This application claims the priority under 35 U.S.C. &#xA7;120 of U.S. Provisional Application No. 60/856,556 filed on Nov. 3, 2006, which is incorporated herein by reference in its entirety.",20071105,This invention was made with government support under Contract Nos. NSF-DMR-0405620 and NSF-DMR-0706322. The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant Nos. NSF-DMR-0405620 and NSF-DMR-0706322 awarded by the National Science Foundation.,"","","",""
07986691,20110726,Maintaining packet sequence using cell flow control,12723354,20100202460,20100812,"Packets out-of-sequence problem can be solved by using a window flow control scheme that can dispatch traffic at the cell level, in a round robin fashion, as evenly as possible. Each VOQ at the input port has a sequence head pointer that is used to assign sequence numbers (SN) to the cells. Also a sequence tail pointer is available at each VOQ that is used to acknowledge and limit the amount of cells that can be sent to the output ports based on the window size of the scheme. Each VIQ at the output port has a sequence pointer or sequence number (SN) pointer that indicates to the VIQ which cell to wait for. Once the VIQ receives the cell that the SN pointer indicated, the output port sends an ACK packet back to the input port. By using sequence numbers and the relevant pointers, the packet out-of-sequence problem is solved.",[Jinsoo Park][Hung-Hsiang Jonathan Chao],[Polytechnic University],"This application is a continuation of U.S. application Ser. No. 11/004,260 filed on Dec. 3, 2004, now U.S. Pat. No. 7,688,816 titled &#x201C;MAINTAINING PACKET SEQUENCE USING CELL FLOW CONTROL&#x201D;, which claims benefit to U.S. Provisional Application Ser. No. 60/553,361, titled &#x201C;MAINTAINING PACKET SEQUENCE INTEGRITY IN A BUFFERED MULTI-PATH PACKET SWITCH USING A WINDOW FLOW CONTROL SCHEME,&#x201D; filed on Mar. 15, 2004 and listing H. Jonathan Chao and Jinsoo Park as inventors (referred to as &#x201C;the '361 provisional&#x201D;). That application is incorporated herein by reference. The scope of the present invention is not limited to any requirements of the specific embodiments described in that application.",20100312,This invention was made with Government support and the Government may have certain rights in the invention as provided for by grant number ANI-9906673 by the National Science Foundation.,11004260,12723354,"",""
07987056,20110726,Mixed-library parallel gene mapping quantitative micro-array technique for genome-wide identification of trait conferring genes,11231018,20060084098,20060420,"The present disclosure concerns methods and compositions relating to mixed-library parallel gene trait mapping. In particular embodiments, the methods concern quantitative microarray hybridization techniques for genome-wide identification of trait conferring genes. In other embodiments, the compositions concern genetic elements that confer or are associated with a trait. In an exemplary embodiment, the trait is enhanced growth rate. In another exemplary embodiment, genetic elements that confer enhanced bacterial growth rate comprise part or all of the sequences of SEQ ID NO:1, SEQ ID NO:2, SEQ ID NO:3, SEQ ID NO:4 or SEQ ID NO:5. In other embodiments, the genetic elements that confer enhanced bacterial growth rate correspond to the YliF, adrA, yeaP, yddV or ydeH genes of ",[Ryan T. Gill][Michael D. Lynch][Tanya Warnecke],"[The Regents of the University of Colorado, a body corporate]","The present application claims the benefit under 35 U.S.C. &#xA7;119(e) of provisional U.S. patent application Ser. No. 60/611,377, filed on Sep. 20, 2004.",20050920,The studies disclosed herein were supported in part by grant BES0228584 from the National Science Foundation. The U.S. government may have certain rights to practice the subject invention.,"","","",""
07988839,20110802,Capillary electrophoresis systems and methods,11524357,20110155575,20110630,An embodiment of the invention is directed to a capillary electrophoresis apparatus comprising a plurality of separation micro-channels. A sample loading channel communicates with each of the plurality of separation channels. A driver circuit comprising a plurality of electrodes is configured to induce an electric field across each of the plurality of separation channels sufficient to cause analytes in the samples to migrate along each of the channels. The system further comprises a plurality of detectors configured to detect the analytes.,[Rathissh Dorairaj][Robert S. Keynton][Thomas J. Roussel][Mark M. Crain][Douglas J. Jackson][Kevin M. Walsh][John F. Naber][Richard P. Baldwin][Danielle B. Franco],"[University of Louisville Research Foundation, Inc.]","The present application claims priority on U.S. Provisional Application Ser. No. 60/718,863 filed Sep. 20, 2005.",20060920,"This invention was made with government assistance provided by the National Science Foundation EPSCOR under Contract No. 6016955, and provided by the Department of Energy EPSCOR under Contract No. 46411101095. The government has certain rights in this invention.","","","",""
07989067,20110802,Incorporation of functionalizing molecules in nanopatterned epitaxial graphene electronics,11745246,20070287011,20071213,"In a method of making graphite devices, a thin-film graphitic layer disposed against a preselected face of a substrate is created on the preselected face of the substrate. A preselected pattern is generated on the thin-film graphitic layer. At least one functionalizing molecule is attached to a portion of the graphitic layer. The molecule is capable of interacting with π bands in the graphitic layer.",[Walt A. DeHeer],[Georgia Tech Research Corporation],"The present application claim is Continuation-in-Part of U.S. patent application Ser. No. 11/302,868, filed on Dec. 14, 2005 now U.S. Pat. No. 7,327,000, entitled &#x201C;PATTERNED THIN FILM GRAPHITE DEVICES AND METHOD FOR MAKING SAME,&#x201D; which is a Divisional application of U.S. patent application Ser. No. 10/860,710, filed on Jun. 03, 2004, entitled &#x201C;PATTERNED THIN FILM GRAPHITE DEVICES AND METHOD FOR MAKING SAME,&#x201D; which issued as U.S. Pat. No. 7,015,142 on Mar. 21, 2006, the entirety of which is incorporated herein by reference into the disclosure of the present application.The present application claims priority on U.S. Provisional Patent Application Ser. No. 60/798,651, filed on May 8, 2006, entitled &#x201C;EXPANDING THE ELECTRONIC FUNCTIONALITY OF PATTERNED GRAPHITE STRUCTURES BY INCORPORATING MOLECULES IN NPEG STRUCTURES&#x201D; and U.S. Provisional Patent Application Ser. No. 60/477,997, filed Jun. 12, 2003, entitled &#x201C;METHOD TO MAKE INTEGRATED AND DISCRETE ELECTRONIC COMPONENTS FROM STRUCTURED THIN GRAPHITIC MATERIALS,&#x201D; the entirety of which is incorporated herein by reference into the disclosure of the present application.",20070507,This invention was made with U.S. Government support under agreement number ECS-0404084 awarded by the National Science Foundation. The Government has certain rights in this invention.,11302868,11745246,"",""
07989202,20110802,Plant centromere compositions,11981451,"","",The present invention provides for the nucleic acid sequences of plant centromeres. This will permit construction of stably inherited recombinant DNA constructs and minichromosomes which can serve as vectors for the construction of transgenic plant and animal cells.,[Jennifer M. Mach][Helge Zieler][RongGuan Jin][Kevin Keith][Gregory P. Copenhaver][Daphne Preuss],"[The University of Chicago][Chromatin, Inc.]","This application is a continuation of U.S. patent application Ser. No. 11/031,554 filed on Jan. 7, 2005, which is a continuation of U.S. patent application Ser. No. 10/170,912 filed on Jun. 12, 2002, which is a continuation-in-part of U.S. patent application Ser. No. 09/531,120, filed Mar. 17, 2000, which claims the priority of U.S. Provisional Application Ser. No. 60/125,219, filed Mar. 18, 1999; U.S. Provisional Application Ser. No. 60/127,409, filed Apr. 1, 1999; U.S. Provisional Application Ser. No. 60/134,770, filed May 18, 1999; U.S. Provisional Application Ser. No. 60/153,584, filed Sep. 13, 1999, U.S. Provisional Application Ser. No. 60/154,603, filed Sep. 17, 1999 and U.S. Provisional Application Ser. No. 60/172,493, filed Dec. 16, 1999, each of which disclosures is specifically incorporated herein by reference in its entirety.",20071031,"The government owns rights in the present invention pursuant to U.S. Department of Agriculture Grant No. 96-35304-3491 and Grant No. DE-FC05-920R22072 from the Consortium for Plant Biotechnology Research, National Science Foundation Grant No. 9872641, and Department of Energy Small Business Innovation Research Grants DE-FG02-01ER83163, DE-FG02-01ER83165, and DE-FG02-01ER83166.",11031554,11981451,"",""
07989534,20110802,Polymer-clay nanocomposites and methods of making the same,11777114,20080039570,20080214,"Polymer-clay nanocomposites and methods of making the same are provided. In an embodiment, a polymer-clay nanocomposite comprises a non-metal salt of an ionomer and a nanostructured layered clay. An example of the ionomer is a tetra-octyl ammonium salt of sulfonated polystyrene, and an example of the clay is sodium-montmorillonite.",[Nikhil N. Bhiwankar][Robert A. Weiss],[University of Connecticut],"This application claims the benefit of U.S. Provisional Patent Application No. 60/830,757 filed Jul. 12, 2006, which is incorporated by reference herein in its entirety.",20070712,The United States Government has certain rights to this disclosure pursuant to National Science Foundation Grant No. 0304803 and a National Aeronautics Space Administration Grant No. NGT5-40093.,"","","",""
07989544,20110802,Amphiphilic polymer capsules and related methods of interfacial assembly,12928478,20110091533,20110421,"Polymer capsules from amphiphilic graft copolymers comprising reactive, hydrophobic polyolefin backbones, and hydrophilic poly(ethylene glycol) (PEG) grafts are produced by self-assembly of the polymers at the oil-water interface, and crosslinking the assembly with bis-cyclooctene PEG derivatives in conjunction with ring-open metathesis polymerization catalysts. The use of the graft copolymer architecture in capsule synthesis provides significant opportunities to tune both the surface properties, in terms of recognition, and the membrane properties, in terms of mechanical strength, encapsulation, and release.",[Todd S. Emrick][Kurt Breitenkamp],[University of Massachusetts],"This application is a divisional of and claims priority benefit from application Ser. No. 12/574,482 filed Oct. 6, 2009, now issued as U.S. Pat. No. 7,851,543, which was a divisional of and claimed priority benefit from application Ser. No. 10/934,084 filed Sep. 3, 2004 and issued as U.S. Pat. No. 7,598,313 issued on Oct. 6, 2009, which claimed priority benefit from provisional application Ser. No. 60/500,549 filed Sep. 5, 2003, each of which is incorporated herein by reference in its entirety.",20101213,The United States Government has certain rights to this invention pursuant to Grant No. CHE0239486 from the National Science Foundation to the University of Massachusetts.,12574482,12928478,"",""
07989586,20110802,Multiblock copolymers having improved mechanical properties,12197646,20090143567,20090604,"Replacement of the amorphous peptide domain of a structural biopolymer, such as silk from silkworms or spiders, with a nonpeptide segment while maintaining the β-sheet forming crystalline segments provides synthetic multiblock copolymers having solid-state structures and mechanical properties similar to the naturally occurring structural biopolymer is described herein. Such synthetic multiblock copolymers may be produced as films or fibers.",[Osman Rathore][Dotsevi Y. Sogah],"[Cornell Research Foundation, Inc.]","This application is a divisional of U.S. Ser. No. 11/113,494, filed Apr. 25, 2005 now U.S. Pat. No. 7,417,112, which is a continuation of U.S. Ser. No. 10/436,611, filed May 13, 2003 now abandoned, which claims priority to and the benefit of U.S. Ser. No. 60/380,502, filed May 13, 2002, all of which are incorporated herein by reference in their entirety.",20080825,"This invention was supported in part by National Science Foundation grants DMR-9632275 and DMR-0079992. Therefore, the United States government has certain rights to this invention.",11113494,12197646,"",""
07989851,20110802,Multifunctional biosensor based on ZnO nanostructures,11600556,20070210349,20070913,"The present invention provides the multifunctional biological and biochemical sensor technology based on the integration of ZnO nanotips with bulk acoustic wave (BAW) devices, particularly, quartz crystal microbalance (QCM) and thin film bulk acoustic wave resonator (TFBAR). ZnO nanotips provide giant effective surface area and strong bonding sites. Furthermore, the controllable wettability of ZnO nanostructured surface dramatically reduces the liquid consumption and enhances the sensitivity of the biosensor device.",[Yicheng Lu][Ying Chen][Zheng Zhang],"[Rutgers, the State University of New Jersey]","This application claims the benefit of U.S. Provisional Patent Application No. 60/736,852 filed on Nov. 16, 2005 and is a Continuation in Part of application Ser. No. 11/119,475 filed on Apr. 29, 2005 now abandoned which is a continuation of application Ser. No. 10/456,050 filed on Jun. 6, 2003, now U.S. Pat. No. 6,914,279, and which claims the benefit of U.S. Provisional Patent Application No. 60/385,884, which was filed on Jun. 6, 2002, the contents of all of which are incorporated herein by reference.",20061116,"This invention was made with Government support under Grant Nos. NSF ECS-0088549 and NSF CCR-0103096, awarded by the National Science Foundation. Therefore, the Government has certain rights in this invention.",11119475,11600556,"",""
07990524,20110802,Stochastic scanning apparatus using multiphoton multifocal source,11771064,20080192231,20080814,"A rapid-sampling stochastic scanning multiphoton multifocal microscopy (SS-MMM) fluorescence imaging technique enables multiparticle tracking at rates upwards of 1,000 times greater than conventional single point raster scanning. Stochastic scanning of a diffractive optical element may generate a 10×10 hexagonal array of foci with a white noise driven galvanometer to yield a scan pattern that is random yet space-filling. SS-MMM may create a more uniformly sampled image with fewer spatio-temporal artifacts than obtained by conventional or multibeam raster scanning.",[Justin E. Jureller][Hee Y. Kim][Norbert F. Scherer],[The University of Chicago],"The benefit under 35 U.S.C. &#xA7;119(e) of U.S. Provisional Patent Application Ser. No. 60/818,195 filed Jun. 30, 2006, is hereby claimed, and its disclosure is hereby incorporated herein by reference.",20070629,The invention was made with government support under CHE-0216492 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
07990540,20110802,Apparatus and methods using highly optically dispersive media,12209353,20090073450,20090319,"According to the invention, a highly optically dispersive medium is one in which the absolute value of the group index of refraction of the medium is equal to or greater than four. An optical spectroscopic parameter detection and/or measurement apparatus may be in the form of an interferometer, a spectral interferometer, a spectrometer, a wavemeter, a tunable narrowband filter The embodied devices include a highly dispersive medium that appropriately can facilitate either a slow-light effect or a fast-light effect, which is disposed in a propagation path of an electro-magnetic (EM) input field and, a detector disposed in a manner to detect an output field resulting from the input filed interaction with the highly dispersive medium. Methods involve measuring a spectroscopic parameter using an optical spectroscopic parameter detection and/or measurement apparatus that incorporates a highly dispersive medium.",[Robert W. Boyd][Daniel J. Gauthier][Zhimin Shi],[University of Rochester][Duke University],"This application claims priority to U.S. provisional application Ser. No. 60/972,347 entitled Slow-Light Fourier Transform Interferometric Apparatus and Methods filed on Sep. 14, 2007 and to U.S. provisional application Ser. No. 60/972,352 entitled Fast-Light and Slow-Light-Based Interferometric Apparatus and Methods filed on Sep. 14, 2007, the subject matters of which are incorporated herein by reference in their entireties.",20080912,"This invention was made with government support under Agreement Nos. N00014-05-1-0053 and ECS0701585 sponsored by the Office of Naval Research and The National Science Foundation, respectively. The government may have certain rights in the invention.","","","",""
07990979,20110802,Recursively partitioned static IP router tables,12377032,20100135305,20100603,"A recursively partitioned static router-table, the data structure incorporating a first-level partition including subtries and an auxiliary trie. A node of the subtrie includes a path Q(N) from the root R of a trie T to a root N of the subtrie, a stride s for a next-level partition, a mask that characterizes a next-level perfect hash function, and a pointer to the hash table for the next-level partition. At least one of the trie T, the first-level partition, the auxiliary trie, and the next-level partition is represented by a base structure selected from the group consisting of MBT and HSST.",[Wencheng Lu][Sartaj Kumar Sahni],"[University of Florida Research Foundation, Inc.]","This application is a National Stage Application of International Application Number PCT/US2007/076756, filed Aug. 24, 2007: which claims the benefit of U.S. Provisional Application Ser. No. 60/840,092, filed Aug. 25, 2006, which are hereby incorporated by reference in their entirety.",20070824,This invention was made with government support under a grant awarded from the National Science Foundation under Grant No. IIS0326155. The government has certain rights in the invention.,"","",20090305,PCT/US2007/076756
07991831,20110802,System and method for speculative remote display,11830553,20100030842,20100204,"Certain embodiments of the present invention provide for a system and method for network computing. In an embodiment, the system may include a storage unit for archiving historical user events and historical server events. The system may also include a processing unit for receiving a current user event and generating one or more predicted server events. The processing unit may execute a screen update based on the one or more predicted server events. The system may also include a comparison unit having computer software for comparing one or more predicted server events with one or more server-supplied server events. The one or more server-supplied server events may be generated based on the current user event. In an embodiment, the system also includes an undo unit having computer software for executing an undo algorithm. The undo unit alters the non-matching events to match the server-supplied server events.",[Peter Dinda][Sam Rossoff],[Northwestern University],"",20070730,This invention was made with government support under Grant Nos. ANI-0093221 and EIA-0224449 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
07992425,20110809,Hydrogen sensor,11467341,20070108052,20070517,"A novel, resistance-based porous silicon sensor with Pd nano structures as the hydrogen sensing layer is presented. The sensor operates at room temperature. The hydrogen sensor of the present includes a p-Type Si substrate that is subjected to porous Si etching to form a nanoporous substrate. The substrate is then coated with a thin layer of Pd and annealed at 900 degrees C. This results in some Pd getting oxidized on porous Si and a thin PdO layer forms on the surface of the substrate. The sensor in accordance with the present invention exhibits an inverse relationship between increased hydrogen concentration versus resistance.",[Kevin Luongo][Shekhar Bhansali],[University of South Florida],"This application claims priority to currently U.S. Provisional Patent Application 60/711,185, entitled, &#x201C;High Sensitivity Hydrogen Sensor&#x201D;, filed Aug. 25, 2005.",20060825,This invention was made with Government support under Grant No. 0403800 and 0239262 awarded by the National Science Foundation. The Government has certain rights in the invention.,"","","",""
07993412,20110809,Nanofibers as a neural biomaterial,10550427,20070038307,20070215,Nanomaterials for neural and orthopedic prostheses are disclosed. Composite carbon nanofibers enhance neuronal growth and minimize glial scar tissue formation. Methods and compositions to promote neuronal growth and minimize scar tissue formation during prolonged monitoring and treatment of neural tissue are disclosed. Composite polyurethane carbon nanofiber is a suitable material for neural implant. Composite carbon nanomaterials decrease adhesion of astrocytes and fibroblasts.,[Thomas J. Webster][Janice L. McKenzie],[Purdue Research Foundation],"This application claims priority to U.S. Ser. No. 60/458,199 filed 27 Mar. 2003.",20040326,Research relating to this invention was supported in part by the U.S. Government under Grant No. DM10232597 awarded from the National Science Foundation. The U.S. Government may have certain rights in this invention.,"","",20061005,PCT/US2004/009104
07993905,20110809,Device containing cytophilic islands that adhere cells separated by cytophobic regions,12166287,20090011493,20090108,"The invention provides a device for adhering cells in a specific and predetermined position, and associated methods. The device includes a plate defining a surface and a plurality of cytophilic islands that adhere cells, isolated by cytophobic regions to which cells do not adhere, contiguous with the cytophilic islands. The islands or the regions or both may be formed of a self-assembled monolayer (SAM).",[Rahul Singhvi][Amit Kumar][George M. Whitesides][Donald E. Ingber][Gabriel P. Lopez][Daniel I. C. Wang][Gregory Stephanopoulos],[President and Fellows of Harvard College][Massachusetts Institute of Technology][Children's Medical Center Corporation],"This application is a continuation of U.S. patent application Ser. No. 11/331,849, filed Jan. 13, 2006 now U.S. Pat. No. 7,410,791, which is a continuation of U.S. patent application Ser. No. 10/032,280, filed Dec. 21, 2001, now U.S. Pat. No. 7,067,306, which is a continuation of U.S. patent application Ser. No. 09/373,334, filed Aug. 12, 1999, now U.S. Pat. No. 6,368,838, which is a continuation of U.S. patent application Ser. No. 08/951,886, issued as U.S. Pat. No. 5,976,826, filed Oct. 16, 1997, which is a continuation of U.S. patent application Ser. No. 08/659,537, filed Jun. 6, 1996, now U.S. Pat. No. 5,776,748, which is a continuation of U.S. patent application Ser. No. 08/131,838 filed Oct. 4, 1993 now abandoned.",20080701,"This invention was made with government support NSF Grant Number EEC-880-3014, NIH Grant Number GM30367, ONR Grant Number N00014-86-K-0756, and ACS Grant Number CD-493. The government has certain rights to the invention.",11331849,12166287,"",""
07993926,20110809,Guard cell-specific tool for molecular manipulation of drought avoidance/water loss in plants,11798624,20080028489,20080131,"The inventors herein disclose a new transporter that participates in guard cell movement. The inventors have now found that AtCHX20 is preferentially expressed in guard cells using microarray and promoter TGUS analyses. The inventors have also found a guard cell specific promoter which serves as a powerful tool to manipulate the opening and closing of guard cells and thus the ability to control water loss and gas exchange of plants. Such a tool can be particularly useful when applied to crops and other plants of economic importance, thus the present inventors have identified homologous genes in several other plants that fall within the scope of this invention.",[Heven Sze][Senthilkumar Padmanaban][June Kwak],"[University of Maryland, College Park]","This application claims priority to U.S. provisional patent application Ser. No. 60/747,239, filed May 15, 2006, and incorporated herein as if set forth in its entirety.",20070515,This invention was made with U.S. Government support under National Science Foundation grant IBN0209788 and MCB-0614203. The U.S. Government retains certain rights to this invention.,"","","",""
07993938,20110809,Highly doped III-nitride semiconductors,12360776,20090165816,20090702,"A method of forming a highly doped layer of AlGaN, is practiced by first removing contaminants from a MBE machine. Wafers are then outgassed in the machine at very low pressures. A nitride is then formed on the wafer and an AlN layer is grown. The highly doped GaAlN layer is then formed having electron densities beyond 1×10cmat Al mole fractions up to 65% are obtained. These levels of doping application of n-type bulk, and n/p tunnel injection to short wavelength UV emitters. Some applications include light emitting diodes having wavelengths between approximately 254 and 290 nm for use in fluorescent light bulbs, hazardous materials detection, water purification and other decontamination environments. Lasers formed using the highly doped layers are useful in high-density storage applications or telecommunications applications. In yet a further embodiment, a transistor is formed utilizing the highly doped layer as a channel.",[William J. Schaff][Jeonghyun Hwang],"[Cornell Research Foundation, Inc.]","This application is a divisional of U.S. patent application Ser. No. 11/082,378, filed Mar. 17, 2005, now U.S. Pat. No. 7,482,191 which is a divisional of U.S. patent application Ser. No. 10/140,774, filed May 7, 2002, now U.S. Pat. No. 6,888,170 which claims the benefit of priority to U.S. Provisional Patent Application Ser. No. 60/364,499, filed Mar. 15, 2002, the entirety of which is incorporated herein by reference.",20090127,The invention described herein was made with U.S. Government support under Grant Number 0123453 awarded by the National Science Foundation. The United States Government has certain rights in the invention.,11082378,12360776,"",""
