patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
07244402,20070717,Microfluidic protein crystallography,10637847,20040115731,20040617,"The use of microfluidic structures enables high throughput screening of protein crystallization. In one embodiment, an integrated combinatoric mixing chip allows for precise metering of reagents to rapidly create a large number of potential crystallization conditions, with possible crystal formations observed on chip. In an alternative embodiment, the microfluidic structures may be utilized to explore phase space conditions of a particular protein crystallizing agent combination, thereby identifying promising conditions and allowing for subsequent focused attempts to obtain crystal growth.",[Carl L. Hansen][Morten Sommer][Stephen R. Quake],[California Institute of Technology],"The instant patent application is a continuation-in-part of U.S. nonprovisional patent application Ser. No. 10/117,978, filed Apr. 5, 2002 pending, which claims priority as a nonprovisional application from U.S. provisional patent application No. 60/323,524 filed Sep. 17, 2001, and which is also a continuation-in-part of U.S. nonprovisional application Ser. No. 09/887,997 filed Jun. 22, 2001 now U.S. Pat. No. 7,052,545, which is in turn a continuation-in-part of U.S. nonprovisional patent application Ser. No. 09/826,583 filed Apr. 6, 2001 now U.S. Pat. No. 6,899,137. The instant patent application is also a continuation-in-part of U.S. nonprovisional patent application Ser. No. 10/265,473, filed Oct. 4, 2002 pending. The instant patent application further claims priority from U.S. provisional patent application No. 60/447,157 filed Feb. 12, 2003, and from U.S. provisional patent application No. 60/433,160 filed Dec. 13, 2002. These prior patent applications are hereby incorporated by reference for all purposes.",20030807,"Work described herein has been supported, in part, by NSF (xyz in a chip program); National Institute of Health grant CA 77373; NSERC (Julie Payette Fellowship); David H. &amp; Lucille M. Packard Foundation; and G. Harold and Leila Y. Mathers Charitable Foundation. Work described herein has also been supported in part by National Science Foundation Grant No. CTS 0088649, National Institutes of Health Grant Nos. CA 77373 and HG 1642-02, and Army Research Office (ARO) Grant No. DAAD19-00-1-0392 awarded by DARPA. The United States Government may therefore have certain rights in the invention.",10117978,10637847,"",""
07244498,20070717,Nanoparticles modified with multiple organic acids,11120650,20070098990,20070503,"Surface-modified nanoparticles of boehmite, and methods for preparing the same. Aluminum oxyhydroxide nanoparticles are surface modified by reaction with selected amounts of organic acids. In particular, the nanoparticle surface is modified by reactions with two or more different carboxylic acids, at least one of which is an organic carboxylic acid. The product is a surface modified boehmite nanoparticle that has an inorganic aluminum oxyhydroxide core, or part aluminum oxyhydroxide core and a surface-bonded organic shell. Organic carboxylic acids of this invention contain at least one carboxylic acid group and one carbon-hydrogen bond. One embodiment of this invention provides boehmite nanoparticles that have been surface modified with two or more acids one of which additional carries at least one reactive functional group. Another embodiment of this invention provides boehmite nanoparticles that have been surface modified with multiple acids one of which has molecular weight or average molecular weight greater than or equal to 500 Daltons. Yet, another embodiment of this invention provides boehmite nanoparticles that are surface modified with two or more acids one of which is hydrophobic in nature and has solubility in water of less than 15 by weight. The products of the methods of this invention have specific useful properties when used in mixture with liquids, as filler in solids, or as stand-alone entities.",[Ronald Lee Cook][Silvia DeVito Luebben][Andrew William Myers][Bryan Matthew Smith][Brian John Elliott][Cory Kreutzer][Carolina Wilson][Manfred Meiser],"[TDA Research, Inc.]","This application is a continuation-in-part of U.S. patent application Ser. No. 10/412,737, filed Apr. 11, 2003, now U.S. Pat. No. 6,933,046, issued Aug. 23, 2005; Ser. No. 10/171,402, filed Jun. 12, 2002, now U.S. Pat. No. 6,986,943, issued Jan. 17, 2006; and Ser. No. 10/171,422, filed Jun. 12, 2002, now U.S. Pat. No. 6,887,517, issued May 3, 2005, all of which applications are incorporated in their entirety by reference herein.",20050503,"This invention was made, at least in part, with funding from the Department of Defense, Contract No. N68335-02-C-0024, the Department of Energy, Contracts No. DE-FG03-00ER82928 and No. DE-FG03-01ER83309, National Science Foundation Contracts No. DMI-0214732 and No. DMI-0214769, NASA Contract No. NAS 9-03017, Environmental Protection Agency Contract No. 68-D-02-060, National Institute of Health Contract No. 1R43DE13767-01. Accordingly, the U.S. government may have certain rights in this invention.",10412737,11120650,"",""
07244572,20070717,One-dimensional arrays on optical fibers,09535300,"","","Linear arrays of chemosensors or chemical compounds are supported by an optical fiber that allows one to rapidly assay the entire array using changes in optical properties such as fluorescence. The location of the agent along the fiber determines the identity of the agent in these linear arrays. Combinatorial libraries may be constructed on the fiber as well as assayed on the optical fiber. A system and method of analyzing the entire array of agents on an optical fiber using a light source, an optical fiber, and a detector are also described. The time delay between the excitation and detection determines the location being assayed along the fiber and therefore the identity of the agent being assayed. The present invention may find uses in the medical, pharmaceutical, environmental, defense, and food industries.",[Alan W. Schwabacher][Peter Geissinger],"[WiSys Technology Foundation, Inc.]","",20000324,"The work described herein was supported, in part, by grants from the National Science Foundation (CHE-9726030). The United States government may have certain rights in the invention.","","","",""
07244610,20070717,Aerobic succinate production in bacteria,10987511,20050170482,20050804,Methods of increasing yields of succinate using aerobic culture methods and a multi-mutant strain are provided. Also provided is a mutant strain of that produces high amounts of succinic acid.,[Ka-Yiu San][George N. Bennett][Henry Lin],[Rice University],"This application claims the benefit of U.S. Provisional Application No. 60/520,216. filed Nov. 14, 2003 and U.S. Provisional Application No. 60/599,956 filed Aug. 9, 2004.",20041112,"The present invention was developed with funds from the National Science Foundation. Therefore, the United States Government may have certain rights in the invention.","","","",""
07244670,20070717,Enhanced step coverage of thin films on patterned substrates by oblique angle PVD,10872083,20050282369,20051222,"A method and an apparatus for fabricating an integrated circuit entail directing a vapor flux toward a substrate surface from a plurality of directions associated with a plurality of azimuth angles, and selecting a deposition angle of the vapor flux, relative to a normal incidence, to obtain a substantially conformal film. The surface feature can be associated with, for example, one or more vias and/or one or more trenches.",[Tansel Karabacak][Toh-Ming Lu][John Robert Barthel],[Rensselaer Polytechnic Institute],"",20040618,This invention was made with government support under Grant Number 021587 awarded by NSF. The government has certain rights in the invention.,"","","",""
07244799,20070717,Siloxanes and methods of synthesis thereof using metallic nanoparticle catalysts,10888165,20050272897,20051208,"Novel siloxanes are provided in the form of nanoscale bodies having discrete, observable structures, such as elongated wires, tubes, filaments and coils, having a length of at least about 100 nm and a diameter of from about 2-200 nm. The siloxanes are synthesized by reacting a substituted silane in a solvent system comprising water and a polar organic solvent, and in the presence of a metallic nanoparticle catalyst such as gold.",[Bhagavatula L. V. Prasad][Savka Stoeva][Kenneth J. Klabunde][Christopher Sorensen],[Kansas State University Research Foundation],"This application claims the benefit of Provisional Application Ser. No. 60/485,682, filed Jul. 9, 2003. This Provisional Application is incorporated by reference herein.",20040709,This invention was made with Government support under contract NAG8-1687 from the National Aeronautics and Space Administration and DMR0234686 from the National Science Foundation. The Government has certain rights in the invention.,"","","",""
07244853,20070717,Dioxanes and uses thereof,10621276,20040072849,20040415,"In recognition of the need to develop novel therapeutic agents and efficient methods for the synthesis thereof, the present invention provides novel compounds of general formula (I): and pharmaceutically acceptable derivatives thereof, wherein R, R, R, n, X and Y are as defined herein. The present invention also provides pharmaceutical compositions comprising a compound of formula (I) and a pharmaceutically acceptable carrier. The present invention further provides compounds capable of inhibiting histone deacetylatase activity and methods for treating disorders regulated by histone deacetylase activity (e.g., cancer and protozoal infections) comprising administering a therapeutically effective amount of a compound of formula (I) to a subject in need thereof. The present invention additionally provides methods for modulating the glucose-sensitive subset of genes downstream of Ure2p. The present invention also provides methods for preparing compounds of the invention.",[Stuart L. Schreiber][Scott M. Sternson][Jason C. Wong][Christina M. Grozinger][Stephen J. Haggarty][Kathryn M. Koeller],[President and Fellows of Harvard College],"The present application is a Continuation-In-Part of U.S. patent application Ser. No. 10/144,316; filed May 9, 2002 now abandoned, which claims priority under 35 U.S.C. &#xA7; 119(e) to provisional application No. 60/289,850, filed May 9, 2001, entitled &#x201C;HDAC Inhibitors&#x201D;, the entire contents of each of these applications are hereby incorporated by reference.",20030717,"The invention was supported in part by Grant No.: GM38627 from the National Institutes of Health, a grant from the Damon Runyon Cancer Research Foundation (grant No.: DRG-1650) and Predoctoral Fellowships for Jason C. Wong and Christina M. Grozinger (National Science Foundation). The U.S. government may have certain rights in this invention.",10144316,10621276,"",""
07244941,20070717,Computer assisted bag screening system,11375228,20060273257,20061207,"A method and apparatus for screening articles utilizing a plurality of operators, with each operator utilizing an interactive display to identify and electronically mark objects within an article to be further examined. An operator positioned at an interactive display views electronic images of an article to be screened after it has been conveyed past a sensor array which transmits sequences of images of the series either directly or through a computer to the interactive display. The operator selects objects within the article displayed on the screen for further examination using the interactive feature of the display thereby registering the objects selected within the computer. The computer then provides sequential information identifying actions to be taken and information and data to be recorded.","[Charles E. Roos][Edward J. Sommer, Jr.]","[National Recovery Technologies, Inc.]","This claims priority of Application Ser. No. 60/342,290 filed Dec. 21, 2001, and is a Divisional Application to application Ser. No. 10/328,328 filed Dec. 23, 2002, now U.S. Pat. No. 7,012,256, all of which are fully incorporated herein by reference.",20060314,The development of this technology is being sponsored by the National Science Foundation SBIR Program under award DMI-023800 and award DMI-0422071.,10328328,11375228,"",""
07244997,20070717,Magneto-luminescent transducer,10615552,20050007323,20050113,"An electronic system includes a three terminal device having a light emitting portion and a magnetically sensitive portion. The magnetically sensitive portion is for modulating light emission from the light emitting portion. The device is a spin valve transistor having a light-emitting quantum well in its collector. The device can convert a magnetic digital signal to both an electrical digital signal and an optical digital signal, wherein either or both of these signals can be provided as a device output. The magnetically sensitive portion of the device is formed of a pair of magnetically permeable layers. When the layers are aligned electron current can pass through with sufficient energy to reach a quantum well where they recombine, generating light. The device may be used to read a magnetic storage medium, such as a disk drive. Or it can be used to provide a display or a memory array composed of single device magnetic write, optical read memory cells. Amplification can be provided to the transistor by adjusting the collector base voltage to provide secondary electrons by impact ionization to provide greater electron current and a correspondingly larger optical emission signal.",[Ian Robert Appelbaum][Douwe Johannes Monsma][Kasey Joe Russell],[President and Fellows of Harvard College],"",20030708,This invention was made with Government support under contract number ECS-9906047 awarded by the National Science Foundation. The Government has certain rights in the invention.,"","","",""
07245102,20070717,Method and system of compensating wave reflections in transmission lines,10692712,"","","A method and system of compensating wave reflections in transmission lines is provided. The system includes a compensator that transforms a transmission line (which connects an actuator and a motor) into a delay transfer to remove wave reflections, by exploiting a scattering variables representation of the transmission line. The compensator can be a filter with delays that transforms the transmission line into a delay transfer through appropriate linear combinations of delayed or un-delayed voltages and currents. The filter may admit a discrete-time finite-dimensional realization that preserves the wave reflection removal properties for signals. A back-to-back rectifier-inverter or hybrid filter implementation may realize the filter.",[Mark Spong][Romeo Ortega],[University of Illinois at Urbana-Champaign],"",20031024,This invention was made with partial support from United States government awarded by the National Science Foundation; grant number INT-0128656. The United States government may have certain rights in this invention.,"","","",""
07245761,20070717,Method and apparatus for reducing distortion in images,10333198,20040012544,20040122,"An algorithm is provided for reducing distortion in an image captured by a camera or other imaging system having more than one optical viewpoint. The algorithm can use a captured image, statistical information regarding the depths of scene objects, and information regarding the geometrical characteristics of the imaging system to generate an approximation of a perspective projection representing the scene. The virtual viewpoint of the approximate perspective projection is selected so as to reduce distortion. The resulting image has less distortion than that of an image generated under an assumption that scene objects are infinitely distant. In addition, the parameters of any distortion reducing function can be optimized by minimizing an objective function representing the amount of image distortion.",[Rahul Swaminathan][Michael Grossberg][Shree K. Nayar],"","This application claims priority to U.S. Provisional Patent Application entitled &#x201C;Method to Minimize Perspective Distortions in Non-Single Viewpoint Imaging Systems,&#x201D; Ser. No. 60/220,024, filed on Jul. 21, 2000, which is incorporated herein by reference in its entirety.",20010723,"This invention was partially made with U.S. Government support from the National Science Foundation, Information Technology Research Award No. IIS-00-85864; DARPA/ONR MURI Contract No. N00014-95-1-0601; and DARPA Human Identification Program Contract No. N00014-00-1-0929. Accordingly, the U.S. Government may have certain rights in this invention.","","",20030801,PCT/US01/23161
07246047,20070717,Methods for modeling material response to applied force,10409963,20030216895,20031120,"A method for modeling the interaction of granular material with equipment includes the steps of numerically representing the material with an array having a plurality of cells, determining which of the cells may be unstable using a self-organizing computational model, and modeling the motion of the unstable cells using the model. Preferably, output is provided in virtual reality format in real time.",[Jamshid Ghaboussi][Youssef M. A. Hashash],[The Board of Trustees of the University of Illinois],"This application claims priority of U.S. Provisional Application Ser. No. 60/371,095, filed Apr. 9, 2002 under 35 U.S.C. &#xA7;119.",20030409,This invention was made with Government assistance under National Science Foundation Grant No. CMS01-13745. The government has certain rights in the invention.,"","","",""
07246054,20070717,Discrete event simulation system and method,10436890,20040024578,20040205,"Lookback is defined as the ability of a logical process to change its past locally (without involving other logical processes). Logical processes with lookback are able to process out-of-timestamp order events, enabling new synchronization protocols for the parallel discrete event simulation. Two of such protocols, LB-GVT (LookBack-Global Virtual Time) and LB-EIT (LookBack-Earliest Input Time), are presented and their performances on the Closed Queuing Network (CQN) simulation are compared with each other. Lookback can be used to reduce the rollback frequency in optimistic simulations. The relation between lookahead and lookback is also discussed in detail. Finally, it is shown that lookback allows conservative simulations to circumvent the speedup limit imposed by the critical path.",[Boleslaw K. Szymanski][Gang Chen],[Rensselaer Polytechnic Institute],"This application claims priority under 35 U.S.C. &#xA7; 119(e) to U.S. Provisional Application Ser. No. 60/379,859 (Now Expired), entitled &#x201C;METHOD FOR SYNCHRONIZING PARALLEL EVENT SIMULATION BASED ON LOOKBACK PROPERTY,&#x201D; by B. Szymanski and G. Chen, filed on May 13, 2002, the contents of which is incorporated herein by reference in its entirety.",20030513,This invention was made with Government support under National Science Foundation (NSF) Grant KDI-9873139. The Government may have certain rights to this invention.,"","","",""
07247189,20070724,Device for combining two fluid streams,10840767,20040232366,20041125,"A fluidic switching device is particularly for use in chromatography is described. The device allows a rapid switching between chromatographic columns; particularly, in gas chromatography.",[John V. Seeley],[Oakland University],"This application claims priority to provisional application Ser. No. 60/471,640, filed May 19, 2003.",20040506,The invention disclosed in this application was supported by the National Science Foundation Project No. 0094185. The Government has certain rights to this invention.,"","","",""
07247384,20070724,Modification of silicon-containing scanning probe microscopy tips and growth of oligo-or poly (ethylene glycol) films on silicon surfaces through formation of Si-C bonds,10742047,20040213910,20041028,"The present invention provides for a practical method of grafting oligo- and/or poly(ethyleneglycol) (OEG and/or PEG) derivatives onto hydrogen-terminated silicon surfaces, including the surfaces of silicon scanning probe microscopy (SPM) tips, by hydrosilylation of OEG and/or PEG-terminated alkenes. This invention is related to the development of silicon-based bio-devices, including biochips, biosensors such as SPM probes, microarrays, micro-fluidic systems, and implantable microdevices. This invention is also a practical method to modify (many) SPM probe tips with OEG/PEG derivatives and to subsequently modify the tip apex with functional single molecules to improve the specificity and resolution of AFM imaging and measurements. The functional molecules include the dendritic adsorbates with a functional group at their focal point and with or without a tripod-shaped framework.",[Chengzhi Cai][Chi Ming Yam][Zhongdang Xiao][Jianhua Gu],[The University of Houston],"The present application claims priority to the following U.S. Provisional Applications: Ser. No. 60/434,899, filed Dec. 20, 2002, and Ser. No. 60/497,148 filed Aug. 22, 2003.",20031219,This invention was made in part with government support under CTS-0210840 awarded by the National Science Foundation (NSF). This invention was also made with support in part from The Welch Foundation under E-1498 and the Texas Higher Education Coordinating Board&#x2014;ARP.,"","","",""
07247719,20070724,Primers and probes for amplification and detection of human inhibitor of DNA-binding,10559062,20060134627,20060622,"Oligonucleotide primers and polynucleotide probes provide selective amplification and detection of Id genetic sequences and are selected both (1) to provide the desired specificity so that they amplify only the specific Id type to which they are targeted; and (2) to introduce terminal restriction endonuclease cleavage sites into the amplicon that facilitate the incorporation of the amplicon into plasmid-based vectors. Detection of Id genetic sequences can be carried out using the labeled-amplicon by reamplifying the amplicon with the primers in the presence of labeled, for example radiolabeled, deoxynucleotide triphosphates. The probes of the invention correspond in sequence to the amplicons produced using the primers of the invention, after cleavage at the restriction endonuclease sites.",[Robert Benezra],[Sloan-Kettering Institute for Cancer Research],"This application claims the benefit of U.S. Provisional Application No. 60/475,515, filed Jun. 3, 2003, which application is incorporated herein by reference for purposes of the US filing and all other jurisdictions permitting such incorporation.",20040603,The invention was supported with funds from NSF Grant No. IBN-9118977. The United States government may have certain rights in the invention.,"","",20051201,PCT/US2004/018057
07247731,20070724,Ligands for metals and improved metal-catalyzed processes based thereon,11229043,20060069257,20060330,"One aspect of the present invention relates to novel ligands for transition metals. A second aspect of the present invention relates to the use of catalysts comprising these ligands in transition metal-catalyzed carbon-heteroatom and carbon-carbon bond-forming reactions. The subject methods provide improvements in many features of the transition metal-catalyzed reactions, including the range of suitable substrates, reaction conditions, and efficiency.",[Stephen L. Buchwald][David W. Old][John P. Wolfe][Michael Palucki][Ken Kamikawa],[Massachusetts Institute of Technology],"This application is a continuation of U.S. Ser. No. 10/420,950, filed Apr. 22, 2003, now U.S. Pat. No. 6,946,560; which is a division of U.S. Ser. No. 10/004,101, filed Oct. 23, 2001; which is a continuation of U.S. Ser. No. 09/231,315, filed Jan. 13, 1999, now U.S. Pat. No. 6,307,087; which is a continuation-in-part of U.S. Ser. No. 09/113,478, filed Jul. 10, 1998 now U.S. Pat. No. 6,395,916.",20050916,"This invention was made with support under Grant Number 9421982-CHE, awarded by the National Science Foundation; the government, therefore, has certain rights in the invention.",10420950,11229043,"",""
07247842,20070724,Method and system for scanning apertureless fluorescence mircroscope,11180976,"","","Methods and systems for operating an apertureless microscope for observing one or more features to a molecular sensitivity on objects are described. More particularly, the method includes moving a tip of a probe coupled to a cantilever in a vicinity of a feature of a sample, which emits one or more photons at a detected rate relative to a background rate of the sample based upon the presence of the tip of the probe in the vicinity of the feature. The method modifies the detected rate of the feature of the sample, whereupon the modifying of the detected rate causes the feature of the sample to enhance relative to background rate of the feature.",[Stephen R. Quake][Guillaume Lessard][Lawrence A. Wade][Jordan M. Gerton],[California Institute of Technology],"",20050712,The U.S. government has rights in the disclosed invention pursuant to National Science Foundation Grant No. DMR-0080065 to the California Institute of Technology.,"","","",""
07247895,20070724,Electrostatic nanolithography probe actuation device and method,11377629,20060228873,20061012,"Method and apparatus for selectively actuating a cantilevered probe for applying a compound to a substrate in nanolithography. A probe having a probe electrode and a substrate having a counter electrode are provided. Voltage applied to the probe electrode and/or counter electrode provides electrostatic attraction between them, moving a probe tip into sufficient proximity to the substrate to apply the patterning compound. Alternatively, a flexible cantilevered probe anchored to a holder includes a layer of conductive material forming a probe electrode. A counter electrode on the holder faces the probe electrode. The holder and probe are positioned so that a probe tip applies the compound to the substrate. The probe is disposed between the substrate and the counter electrode. An electrostatic attractive force generated between the probe electrode and the counter electrode flexes the probe and lifts the tip away from the substrate to suspend writing.",[Chang Liu][David Andrew Bullen],[The Board of Trustees of the University of Illinois],"This application is a continuation-in-part of U.S. patent application Ser. No. 11/073,938 filed Mar. 7, 2005, which is a continuation of U.S. patent application Ser. No. 10/647,724 filed Aug. 25, 2003, now U.S. Pat. No. 6,867,443, which is a divisional application of U.S. patent application Ser. No. 10/008,719 filed Dec. 7, 2001, now U.S. Pat. No. 6,642,129, which claims the benefit of U.S. Provisional Application No. 60/307,976 filed Jul. 26, 2001, under 35 U.S.C. &#xA7; 119.",20060316,"This invention was made with Government assistance under Contract Number DAAD19-00-1-0414 and DAAD19-03-1-0065 awarded by the Defense Advanced Research Projects Agency (DARPA), and Award Number EEC-0118025 awarded by the National Science Foundation (NSF). The Government has certain rights in this invention.",11073938,11377629,"",""
07248413,20070724,Microlensing particles and applications,11095332,20050168828,20050804,"A microscopic lens, of size approximately 1 micron is used for its optical characteristics.",[Stephen R. Quake][James P. Brody],[California Institute of Technology],"This application is a divisional of U.S. patent application Ser. No. 10/603,502, filed Jun. 24, 2003, now U.S. Pat. No. 6,958,865 , which is a divisional of U.S. patent application Ser. No. 09/441,152, filed Nov. 12, 1999, now U.S. Pat. No. 6,614,598, which claims the benefit of the filing date of U.S. Provisional Application No. 60/108,385, filed on Nov. 12, 1998, the entire disclosure of each of which is incorporated herein by reference for all purposes.",20050330,The work described in this application was supported by Grant No. PHY97-22417 awarded by the National Science Foundation.,10603502,11095332,"",""
07248615,20070724,Electrically-activated photonic crystal microcavity laser,10721841,20050111511,20050526,A microcavity structure includes a first waveguide that includes a first photonic crystal microcavity. A second waveguide includes a second photonic crystal microcavity. A microcavity active region is created by overlapping the first and second microcavities.,[Solomon Assefa][Leslie A. Kolodziekski][Gale S. Petrich],[Massachusetts Institute of Technology],"",20031125,"This invention was made with government support under Grant Number DMR-9808941, awarded by NSF. The government has certain rights in the invention.","","","",""
07249149,20070724,Tree bitmap data structures and their use in performing lookup operations,10833532,"","","Disclosed are, inter alia, methods, apparatus, data structures, computer-readable media, mechanisms, and means for defining, creating and using tree bitmap data structures, such as for, but not limited to their use in performing lookup operations (e.g., longest prefix matching, etc.). The data structure typically includes a tree bitmap for identifying for each node of multiple nodes within a stride of a number of tree levels greater than one whether each node is a prefix or vacant node, the multiple nodes representing multiple tree levels, a lowest level subset of the multiple nodes corresponding to a lowest level of the tree levels in the stride, the lowest level subset of the multiple nodes including two or more nodes. A child bitmap is typically used for identifying which trie paths emanate and which trie paths do not emanate from the lowest level subset of the multiple nodes.",[William N. Eatherton][Zubin D. Dittia],[Washington University],"This is a continuation of application Ser. No. 10/369,354, filed Feb. 18, 2003, (U.S. Pat. No. 6,728,732 issued Apr. 7, 2004), which is a continuation of application Ser. No. 09/371,907, filed Aug. 10, 1999, (U.S. Pat. No. 6,560,610 issued May 6, 2003), with all of these applications and patents hereby incorporated by reference.",20040426,"The invention was performed in the course of work under sponsorship of DARPA, an agency of the Department of Defense, under Contract No. DABT-63-95-C-0083, and of the National Science Foundation, under NSF Grants NCR-9714698 and ANI-9318178 of the CISE Directorate. The U.S. Government retains certain nonexclusive rights in this invention.",10369354,10833532,"",""
07250139,20070731,Nanotipped device and method,10801928,20070151989,20070705,"A dispensing device has a cantilever comprising a plurality of thin films arranged relative to one another to define a microchannel in the cantilever and to define at least portions of a dispensing microtip proximate an end of the cantilever and communicated to the microchannel to receive material therefrom. The microchannel is communicated to a reservoir that supplies material to the microchannel. One or more reservoir-fed cantilevers may be formed on a semiconductor chip substrate. A sealing layer preferably is disposed on one of the first and second thin films and overlies outermost edges of the first and second thin films to seal the outermost edges against material leakage. Each cantilever includes an actuator, such as for example a piezoelectric actuator, to impart bending motion thereto. The microtip includes a pointed pyramidal or conical shaped microtip body and an annular shell spaced about the pointed microtip body to define a material-dispensing annulus thereabout. The working microtip may be used to dispense material onto a substrate, to probe a surface in scanning probe microscopy, to apply an electrical stimulus or record an electrical response on a surface in the presence of a local environment created around the tip by the material dispensed from the tip or to achieve other functions.",[Horacio D. Espinosa][Nicolaie A. Moldovan][Keun-Ho Kim],[Northwestern University],"This application claims the benefits and priority of provisional application Ser. No. 60/455,898 filed Mar. 19, 2003.",20040316,This invention was supported by funding under National Science Foundation Grant/Contract No. EEC-0118025 and CMS-0120866. The Government may have certain rights in the invention.,"","","",""
07250147,20070731,Process for derivatizing carbon nanotubes with diazonium species,10470517,20040071624,20040415,"The invention incorporates new processes for the chemical modification of carbon nanotubes. Such processes involve the derivatization of multi- and single-wall carbon nanotubes, including small diameter (ca. 0.7 nm) single-wall carbon nanotubes, with diazonium species. The method allows the chemical attachment of a variety of organic compounds to the side and ends of carbon nanotubes. These chemically modified nanotubes have applications in polymer composite materials, molecular electronic applications and sensor devices. The methods of derivatization include electrochemical induced reactions thermally induced reactions (via in-situ generation of diazonium compounds or pre-formed diazonium compounds), and photochemically induced reactions. The derivatization causes significant changes in the spectroscopic properties of the nanotubes. The estimated degree of functionality is ca. 1 out of every 20 to 30 carbons in a nanotube bearing a functionality moiety. Such electrochemical reduction processes can be adapted to apply site-selective chemical functionalization of nanotubes. Moreover, when modified with suitable chemical groups, the derivatized nanotubes are chemically compatible with a polymer matrix, allowing transfer of the properties of the nanotubes (such as, mechanical strength or electrical conductivity) to the properties of the composite material as a whole. Furthermore, when modified with suitable chemical groups, the groups can be polymerized to form a polymer that includes carbon nanotubes ",[James M. Tour][Jeffrey L. Bahr][Jiping Yang],"","This Application is a National Phase Application of International Application No. PCT/US02/02562 filed Jan. 29, 2002 which application claims priority benefits to U.S. Patent Application Nos. (1) 60/264,784, filed Jan. 29, 2001; (2) 60/272,903, filed Mar. 2, 2001; (3) 60/316,501, filed on Aug. 31, 2001; and (4) 60/316,521 filed Aug. 31, 2001, all of which are hereby incorporated by reference.",20020129,The present invention was made in connection with research pursuant to grant numbers NASA-JSC-NCC 9-77 from the National Aeronautics and Space Administration; grant number NSR-DMR-0073046 from the National Science Foundation; and grant number N00014-99-1-0406 from the DARPA/ONR.,"","",20030729,PCT/US02/02562
07250298,20070731,Monomeric red fluorescent proteins,11100988,20060008878,20060112,Disclosed are sequences encoding monomeric variants of DsRed fluorescent proteins and methods of use.,[Benjamin S. Glick][Brooke Bevis][Daniel E. Strongin][David Baker][Michelle Scalley-Kim],[The University of Chicago][The University of Washington],"This application claims the benefit of U.S. Provisional Application No. 60/560,340, filed Apr. 7, 2004, which is incorporated by reference in its entirety.",20050407,"This invention was made with government support under MCB-9875939, awarded by the National Science Foundation, and under RPG-00-245-01-CSM, awarded by the American Cancer Society. The government has certain rights in the invention.","","","",""
07250323,20070731,Methods of making energy conversion devices with a substantially contiguous depletion regions,11257520,20070134840,20070614,A method of making an energy conversion device includes forming a plurality of pores within a substrate and forming a junction region within each of the plurality of pores. Each of the junction regions has a depletion region and each of the plurality of pores defines an opening size in the substrate and a spacing from adjacent pores so that the depletion regions of each of the pores is at least substantially in contact with the depletion region of the pores which are adjacent.,[Larry L. Gadeken][Wei Sun][Nazir P. Kherani][Philippe M. Fauchet][Karl D. Hirschman],[Rochester Institute of Technology][University of Rochester][BetaBatt Inc.],"This application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/621,795 filed Oct. 25, 2004, which is herein incorporated by reference in its entirety.",20051025,The subject invention was made with government support from the National Science Foundation SBIR Grant No. 0320029. The U.S. Government may have certain rights.,"","","",""
07250423,20070731,Methods for synthesizing heterocycles and therapeutic use of the heterocycles for cancers,10254033,20030149069,20030807,The present invention provides methods for synthesizing novel tetrahydroquinoline derivatives that are useful for cancer chemotherapy and anti-viral applications. The present invention provides compounds useful for cancer chemotherapy and methods for the preparation of these compounds. The present invention also includes cancer chemotherapy methods.,[Chao-Jun Li][Jianheng Zhang],"","This application is based on and claims priority of our U.S. provisional application Ser. No. 60/324,392, filed Sep. 24, 2001, incorporated herein by reference in full.",20020924,This invention was made with partial government support under grant numbers CHE-9733256 from the National Science Foundation. The U.S. government has certain rights in this invention.,"","","",""
07250502,20070731,Formaldehyde dehydrogenase genes from methylotrophic yeasts,10459970,20030215920,20031120,"The present invention provides formaldehyde dehydrogenase genes (FLD) from methylotrophic yeasts. The FLD structural genes confer resistance to formaldehyde and are therefore useful as a selectable marker in methylotrophic yeasts. The FLD promoter sequences are strongly and independently induced by either methanol as sole carbon source (with ammonium sulfate as nitrogen source) or methylamine as sole nitrogen source (with glucose as carbon source). Induction under either methanol, methylamine or both provides levels of heterologous gene expression comparable to those obtained with the commonly used alcohol oxidase I gene promoter (P). The FLD promoter of (P) is an attractive alternative to Pfor expression of foreign genes in , allowing regulation by carbon (methanol) or nitrogen (methylamine) source within the same expression strain. Yeast strains, expression cassettes, expression vectors, and host cells comprising an FLD gene promoter and 3′ termination sequence are also provided.",[James M. Cregg],"[Research Corporation Technologies, Inc.]","The present application is a divisional of Ser. No. 09/345,828, filed Jul. 2, 1999, now U.S. Pat. No. 6,730,499, issued May 4, 2004, which claims the benefit of Provisional Application Ser. No. 60/091,699, filed Jul. 3, 1998.",20030612,This work was supported in part from grants from the U.S. National Institutes of Health (DK43698) and the U.S. National Science Foundation (MCB-9514289). The government may have rights in the invention.,09345828,10459970,"",""
