patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
07778815,20100817,Method for the fast exploration of bus-based communication architectures at the cycle-count-accurate-at-transaction-boundaries (CCATB) abstraction,11139370,20060282233,20061214,"A computer system simulation method starts with algorithmically implementing a specification model independently of hardware architecture. High level functional blocks representing hardware components are connected together using a bus architecture-independent generic channel. The bus architecture-independent generic channel is annotated with timing and protocol details to define an interface between the bus architecture-independent generic channel and functional blocks representing hardware components. The interface is refined to obtain a CCATB for communication space. The read( ) and write( ) interface calls are decomposed into several method calls which correspond to bus pins to obtain observable cycle accuracy for system debugging and validation and to obtain a cycle accurate model. The method calls are replaced by signals, and the functional blocks representing hardware components are further refined to obtain pin/cycle-accurate models which can be manually or automatically mapped to RTL, or be used to co-simulate with existing RTL components.",[Sudeep Pasricha][Nikil Dutt][Mohamed Ben-Romdhane],[The Regents of the University of California],"",20050526,"This invention was made with Government support under Grant Nos. CCR-0203813 and CCR-0205712, awarded by the National Science Foundation. The Government has certain rights in this invention.","","","",""
07778995,20100817,Geometric search engine,11737520,20070192302,20070816,"One implementation provides a method to provide information associated with a previously designed component having a geometry that is similar to a geometry of a source component. In this implementation, the method includes obtaining a first set of coefficients for a non-invertible representation of the geometry of the source component, and comparing the first set of coefficients to a second set of coefficients for a non-invertible representation of the geometry of the previously designed component. If the first set of coefficients matches the second set of coefficients according to a threshold of similarity, the method further includes providing a search result associated with the previously designed component.",[Abir Ziyad Qamhiyah][Donald Flugrad],"[Iowa State University Research Foundation, Inc.]","This application is a divisional of U.S. application Ser. No. 10/883,001, filed Jun. 30, 2004, entitled Geometric Search Engine, which is hereby incorporated by reference.",20070419,"The work described herein was carried out, at least in part, using funds from National Science Foundation (NSF) Grant No. DMI-0329212. The government may, therefore, have certain rights in the invention.",10883001,11737520,"",""
07779230,20100817,Data flow execution of methods in sequential programs,11550687,20080098403,20080424,"Distant parallelization of sequential programs is obtained by making parallelization decisions at the boundaries between program methods (e.g., functions and sub-routines). Experimentation suggests that such a partitioning allows for large-scale parallelization without data flow conflicts.",[Saisanthosh Balakrishnan][Gurindar Singh Sohi],[Wisconsin Alumni Research Foundation],"",20061018,This invention was made with United States government support awarded by the following agencies:  The United States government has certain rights in this invention.,"","","",""
07779326,20100817,"Multi-source data encoding, transmission and decoding using Slepian-Wolf codes based on channel code partitioning",11069935,20060200733,20060907,"System and method for designing Slepian-Wolf codes by channel code partitioning. A generator matrix is partitioned to generate a plurality of sub-matrices corresponding respectively to a plurality of correlated data sources. The partitioning is performed in accordance with a rate allocation among the plurality of correlated data sources. A corresponding plurality of parity matrices are generated based respectively on the sub-matrices, where each parity matrix is useable to encode data from a respective one of the correlated data sources.",[Vladimir M. Stankovic][Angelos D. Liveris][Zixiang Xiong][Costas N. Georghiades],[The Texas A&amp;M University System],"",20050301,The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of grant number CCR-01-04834 awarded by the National Science Foundation (NSF).,"","","",""
RE041587,20100824,"Polythiophenes, block copolymers made therefrom, and methods of forming the same",11799760,"","","The present invention relates to polythiophenes, particularly regioregular head-to-tail poly(3-alkylthiophenes) (HT-PATs), block copolymers made therefrom, and their methods of formation. The present invention provides HT-PATs with well-defined, specific end-groups, functionalization of the defined HT-PATs, and incorporation of end group functionalized HT-PATs into block copolymers with structural polymers. The intrinsically conductive diblock and triblock copolymers, formed from the HT-PATs, have excellent conductivity and low polydispersities that are useful in a number of applications. The block copolymers of the present invention have been found to exhibit conductivities that range from a low of 10S/cm for certain applications to as high as several hundred S/cm or more.",[Richard D. McCullough][Jinsong Liu][Paul C. Ewbank][Elena E. Sheina],[Carnegie Mellon University],"This application is a divisional of U.S. application Ser. No. 10/004,782, filed Dec. 4, 2001, issued as U.S. Pat. No. 6,602,974, which is incorporated by reference in its entirety, and is related to copending U.S. application Ser. No. 10/417,244, filed Apr. 16, 2003.The subject application is a division of U.S. patent application Ser. No. /, filed Dec. , , issued as U.S. Pat. No. ,,, which was the subject of reissue application Ser. No. /,, now issued as U.S. Pat. RE,. The subject application is related to U.S. patent application Ser. No. /,, filed Apr. , , issued as U.S. Pat. No. ,,. The subject application is also related to U.S. patent application Ser. No. /, filed Mar. , , now pending.",20070502,This invention was made with government support under NSF Grant CHE-0107178. The United States government may have rights in this invention.,10634035,11799760,"",""
07780842,20100824,Apparatus and method for determining the zeta potential of surfaces for the measurement of streaming metrics related thereto,11629236,20080264795,20081030,"Methods and apparatuses for measuring streaming metrics. A method for measuring a streaming metric corresponding to a rotating surface is characterized by rotating the surface around an axis of rotation and measuring the streaming metric at a location within one radius from the axis of rotation and within three radii from the surface, wherein the location does not contact the surface. Apparatus for measuring a streaming metric corresponding to a rotating surface are characterized by a working electrode which does not contact the surface, a counter electrode, a meter connected to the working electrode and the counter electrode, a rotatable spindle on which the surface is mounted, and a container for holding electrolyte, wherein the working electrode, counter electrode, and surface are located within the container.",[Paul J. Sides][James D. Hoggard],[Carnegie Mellon University],"This application claims priority from Patent Cooperation Treaty application number PCT/US2005/020618, filed Jun. 10, 2005, which claims priority from U.S. Provisional Patent Application No. 60/579,125, filed Jun. 11, 2004, and U.S. Provisional Patent Application No. 60/656,313, filed Feb. 25, 2005.",20050610,This invention was made with government support under Grant Number CTS 0338089 awarded by the National Science Foundation. The United States government has certain rights in this invention.,"","",20061211,PCT/US2005/020618
07780939,20100824,Sidewall derivatized carbon nanotubes,11408520,20070098621,20070503,"This invention is directed to chemical derivatives of carbon nanotubes wherein the carbon nanotubes have a diameter up to 3 nm. In one embodiment, this invention also provides a method for preparing carbon nanotubes having substituents attached to the side wall of the nanotube by reacting single-wall carbon nanotubes with fluorine gas and recovering fluorine derivatized carbon nanotubes, then reacting fluorine derivatized carbon nanotubes with a nucleophile. Some of the fluorine substituents are replaced by nucleophilic substitution. If desired, the remaining fluorine can be completely or partially eliminated to produce carbon nanotubes having substituents attached to the side wall of the nanotube. The substituents are dependent on the nucleophile, and preferred nucleophiles include alkyl lithium species such as methyl lithium.",[John L. Margrave][Edward T. Mickelson][Robert Hauge][Peter Boul][Chad Huffman][Jie Liu][Richard E. Smalley][Ken Smith][Daniel T. Colbert],[William Marsh Rice University],"This Application is a divisional application of U.S. Ser. No. 09/809,885, &#x201C;CHEMICAL DERIVATIZATION OF SINGLE-WALL CARBON NANOTUBES TO FACILITATE SOLVATION THEREOF; AND USE OF DERIVATIZED NANOTUBES TO FORM CATALYST-CONTAINING SEED MATERIALS FOR USE IN MAKING CARBON FIBERS&#x201D; to Margraves et al., filed Mar. 16, 2001, which is a divisional application of U.S. patent application Ser. No. 09/787,473, filed Mar. 16, 2001 (issued as U.S. Pat. No. 6,835,366, Dec. 28, 2004), which is the 35 U.S.C. &#xA7;371 national application of International Application Number 99/21366, filed September 1999, which designated the United States and claimed priority benefits to U.S. Patent Application Nos. (1) 60/101,092, filed Sep. 18, 1998; (2) 60/106,918 filed Nov. 3, 1998; and (3) 60/138,505, filed Jun. 10, 1999.The present invention is also related to the following United States Patent Applications, all of which are divisionals (directly or indirectly) of the U.S. application Ser. No. 09/787,473, filed Mar. 16, 2001 (issued as U.S. Pat. No. 6,835,366, Dec. 28, 2004): U.S. application Ser. No. 09/810,390, filed Mar. 16, 2001 (issued as U.S. Pat. No. 6,841,139, Jan. 11, 2005); U.S. patent application Ser. No. 09/809,865, filed Mar. 16, 2001 (issued as U.S. Pat. No. 6,827,918, Dec. 7, 2004); U.S. patent application Ser. No. 09/810,150, filed Mar. 16, 2001 (issued as U.S. Pat. No. 6,875,412, Apr. 5, 2005); and U.S. patent application Ser. No. 09/810,201, filed Mar. 16, 2001 (issued as U.S. Pat. No. 6,645,455, Nov. 11, 2003).",20060613,"This invention was made with United States Government support under United States Grant No. NAGW-4004 and Grant No. DMR-9522251 awarded by the National Aeronautical and Space Administration&#x2014;Jet Propulsion Laboratory and the National Science Foundation, respectively. The United States Government may have certain rights in the invention.",09809885,11408520,"",""
07781356,20100824,Epitaxial growth of group III nitrides on silicon substrates via a reflective lattice-matched zirconium diboride buffer layer,10545484,20060236923,20061026,"A semiconductor structure and fabrication method is provided for integrating wide bandgap nitrides with silicon. The structure includes a substrate, a single crystal buffer layer formed by epitaxy over the substrate and a group III nitride film formed by epitaxy over the buffer layer. The buffer layer is reflective and conductive. The buffer layer may comprise B an element selected from the group consisting of Zr, Hf, Al. For example, the buffer layer may comprise ZrB, AlBor HfB. The buffer layer provides a lattice match with the group III nitride layer. The substrate can comprise silicon, silicon carbide (SiC), gallium arsenide (GaAs), sapphire or AlO. The group III nitride material includes GaN, AlN, InN, AlGaN, InGaN or AlInGaN and can form an active region. In a presently preferred embodiment, the buffer layer is ZrBand the substrate is Si(111) or Si(100) and the group III nitride layer comprises GaN. The ZrBbuffer layer provides a reflective and conductive buffer layer that has a small lattice mismatch with GaN. The semiconductor structure can be used to fabricate active microelectronic devices, such as transistors including field effect transistors and bipolar transistors. The semiconductor structure also can be used to fabricate optoelectronic devices, such as laser diodes and light emitting diodes.",[John Kouvetakis][Ignatius S. T. Tsong][John Tolle][Radek Roucka],"[Arizona Board of Regents, a Body Corporate]","This application is the U.S. national stage of PCT Application No. PCT/US04/04605 now titled &#x201C;Epitaxial Growth of a Zirconium Diboride Layer on Silicon Substrates,&#x201D; which is based on and claims the priority and benefit of U.S. Provisional Patent Application No. 60/447,152 filed on Feb. 12, 2003, both of which are incorporated herein in their entirety by this reference.",20040212,"The United States Government provided financial assistance for this project through the National Science Foundation under Grant Nos. DMR 0221993, DMR-0303237, ENG-0304362 and through U.S. Army Research Office Grant No. DAAD 19-00-1-0471. Thus, the United States Government may have certain rights to this invention.","","",20060619,PCT/US2004/004605
07781378,20100824,Protective coating for array material deposition,10939121,20060166218,20060727,"An array is formed with a protective cover on a substrate. The protective cover is patterned to produce an array of openings to the substrate. Desired material is deposited on the substrate through the openings. The protective cover may then be removed. In one embodiment, the protective cover is a conformal polymer, such as di-para-xylylene. It may be removed by mechanical peeling. The material may be biological material such as DNA. The protective cover may be used to prevent non-specific hybridization in inter-spot regions by performing hybridization with the cover still in place. Hybridization that occurs in such regions between the spots may be removed with removal of the protective cover.",[Reid N. Orth][David M. Lin][Theodore G. Clark][Yung-Fu Chang][Harold G. Craighead][Jose Manuel Moran-Mirabal],"[Cornell Research Foundation, Inc.]","This application claims priority to U.S. Provisional Application Ser. No. 60/502,416 (entitled EM CHIPS-ENHANCED MICROARRAY CONSTRUCTION AND HYBRIDIZATION IMPROVMENETS USING A POLYMER SURFACE, filed Sep. 12, 2003) which is incorporated herein by reference.",20040910,The invention described herein was made with U.S. Government support under Grant Number 0124938 awarded by the National Science Foundation (NSF). The United States Government has certain rights in the invention.,"","","",""
07781754,20100824,Fermionic bell-state analyzer and quantum computer using same,11825808,20080142787,20080619,"The Bell-state analyzer includes a semiconductor device having quantum dots formed therein and adapted to support Fermions in a spin-up and/or spin-down states. Different Zeeman splittings in one or more of the quantum dots allows resonant quantum tunneling only for antiparallel spin states. This converts spin parity into charge information via a projective measurement. The measurement of spin parity allows for the determination of part of the states of the Fermions, which provides the states of the qubits, while keeping the undetermined part of the state coherent. The ability to know the parity of qubit states allows for logic operations to be performed on the qubits, i.e., allows for the formation of (two-qubit) quantum gates, which like classical logic gates, are the building blocks of a quantum computer. Quantum computers that perform a parity gate and a CNOT gate using the Bell-state analyzer of the invention are disclosed.",[Daniel Loss][Hans-Andreas Engel],"[MagiQ Technologies, Inc.]","This invention claims priority under 35 USC 119(e) from U.S. Provisional Patent Application Ser. No. 60/831,530, filed on Jul. 18, 2006, which application is incorporated by reference herein.",20070709,This invention was made with support from Defense Advanced Research Projects Agency (DARPA) grant no. DAAD19-01-1-0659 and the National Science Foundation (NSF) grant no. DMR-02-33773. The U.S. Government may therefore have certain rights in this invention.,"","","",""
07782438,20100824,Fast switching electro-optical devices using banana-shaped liquid crystals,11762501,20080002121,20080103,"The invention is directed to liquid crystal display and electro-optical devices having faster switching times, a wider viewing angle, continuous gray level, improved transmittance of the clear state, approximately no threshold voltage and low power consumption. The aspects of the invention are achieved by a liquid crystal device comprising an orthogonal nematic, smectic or columnar liquid crystal phase, which is uniaxial in absence of electric field, but becomes biaxial when electric field is applied normal to the director (in between electrodes for planar alignment, or in-plane electric field in case of homeotropic alignment). This electric field induced biaxiality (EFIB) mode is provided using any dielectric orthogonal nematic, smectic or columnar bent-core liquid crystal phase. The nature of the switching is dielectric (not piezoelectric) and does not involve variation of layer spacing variation, so as to be mechanically much more stable than prior systems. The high switching speed combined with a large change in the effective birefringence and constant optical axis of the liquid crystal materials provide useful features in various applications, such as liquid crystal television, beam steering, spatial light modulators, and a variety of other applications.",[Antal I. Jakli],[Kent State University],"",20070613,"The United States Government has a paid-up license in this invention and may have the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant DMS-0456221, awarded by the National Science Foundation and a National Science Foundation International U.S./Hungary travel grant INT-0225963.","","","",""
07782758,20100824,Efficient loss recovery architecture for loss-decoupled TCP,11382213,20070121506,20070531,"The invention provides a method and apparatus for decoupling loss recovery from congestion and window control. The system provides improved performance in high loss environments such as wireless links. The system avoids unnecessary window adjustment in response to packet losses. Transmission rates can be maintained without compromising loss recovery. The invention uses just-in-time Packet Expiration, Transmission Order Queue, a Forward Retransmission Algorithm and Window Control to provide improved performance. The invention maintains a queue of packets in flight called the Transmission Order Queue (TOQ). When an acknowledgement is received for a packet in the in-flight queue, that packet is removed from the queue. If a packet is still in the queue for a certain threshold time, the invention assumes that it is lost. At that point, the packet is removed from the in-flight queue and the packet is retransmitted.",[Bartek Wydrowski][Sanjay A. Hegde][Cheng Jin][Steven H. Low],[California Institute of Technology],"This patent application claims priority to provisional patent application 60/678,580 filed on May 6, 2005 and incorporated by reference herein in its entirety.Portions of the disclosure of this patent document contain material that is subject to copyright protection. The copyright owner has no objection to the facsimile reproduction by anyone of the patent document or the patent disclosure as it appears in the Patent and Trademark Office file or records, but otherwise reserves all rights whatsoever.",20060508,The U.S. Government has certain rights in this invention pursuant to AFOSR Grant No. F49620-03-1-0119 and pursuant to National Science Foundation Grant No. ANI 0230967.,"","","",""
07783085,20100824,Using relevance feedback in face recognition,11382671,20090034805,20090205,"Images are searched to locate faces that are the same as a query face. Images that include a face that is the same as the query face may be presented to a user as search result images. Images also may be sorted by the faces included in the images and presented to the user as sorted search result images. The user may provide explicit or implicit feedback regarding the search result images. Additional feedback may be inferred regarding the search result images based on the user-provided feedback, and the results may be updated based on the user-provided and inferred feedback.",[Keren O. Perlmutter][Sharon M. Perlmutter][Joshua Alspector][Mark Everingham][Alex Holub][Andrew Zisserman][Pietro Perona],[AOL Inc.],"",20060510,This invention was made with government support under Grant No.EEC9402726 awarded by The National Science Foundation. The government has certain rights in the invention.,"","","",""
07783183,20100824,Systems and methods for reducing rain effects in images,12644296,20100157076,20100624,"Systems and methods for reducing the visibility of rain in acquired images are provided. One or more inputs relating the scene desired to be acquired by the user are used to retrieve camera settings that will reduce the visibility of rain in acquired images. Additionally, features relating to the scene may be automatically determined and used alone, or in combination with user inputs, to retrieve camera settings. The acquired images may be part of a video. Another feature of the invention is its use as a rain gauge. The camera settings are adjusted to enhance the visibility of rain, then one or more images are acquired and analyzed for the amount and size of raindrops. From this analysis the rain rate can be determined.",[Kshitiz Garg][Shree K. Nayar],[The Trustees of Columbia University in the City of New York],"This application is a continuation of U.S. patent application Ser. No. 11/377,743, filed Mar. 16, 2006, now U.S. Pat. No. 7,660,517 which claims the benefit under 35 U.S.C. 119(e) of U.S. Provisional Patent Application No. 60/662,191, filed on Mar. 16, 2005, entitled Methods for Eliminating Rain Effects in Video, which are hereby incorporated by reference herein in their entireties.",20091222,"The invention disclosed herein was made with U.S. Government support from the National Science Foundation (Award No. IIS-04-12759) and the Office of Naval Research (Award No. N00014-05-1-0188). Accordingly, the U.S. Government has certain rights in this invention.",11377743,12644296,"",""
07783459,20100824,Analog system for computing sparse codes,12035424,20080270055,20081030,"A parallel dynamical system for computing sparse representations of data, i.e., where the data can be fully represented in terms of a small number of non-zero code elements, and for reconstructing compressively sensed images. The system is based on the principles of thresholding and local competition that solves a family of sparse approximation problems corresponding to various sparsity metrics. The system utilizes Locally Competitive Algorithms (LCAs), nodes in a population continually compete with neighboring units using (usually one-way) lateral inhibition to calculate coefficients representing an input in an over complete dictionary.",[Christopher John Rozell][Don Herrick Johnson][Richard Gordon Baraniuk][Bruno A. Olshausen][Robert Lowell Ortman],[William Marsh Rice University],"The present application claims the benefit of the filing date of U.S. Provisional Patent Application Ser. No. 60/902,673, entitled &#x201C;System Using Locally Competitive Algorithms for Sparse Approximation&#x201D; and filed on Feb. 21, 2007 by inventors Christopher John Rozell, Bruno Adolphus Olshausen, Don Herrick Johnson and Richard Gordon Baraniuk.The aforementioned provisional patent application is hereby incorporated by reference in its entirety.",20080221,"The present invention was made with government support under the following government grants or contracts: Office of Naval Research Grant Nos. N00014-06-1-0769, N00014-06-1-0829 and N00014-02-1-0353, U.S. Department of Energy Grant No. DE-FC02-01ER25462, and National Science Foundation Grant Nos. ANI-0099148, ANI-0099148 and IIS-0625717. The government has certain rights in the invention.","","","",""
RE041614,20100831,Synthetic analogs of ecteinascidin-743,10738973,"","",The present invention is directed to the synthesis and characterization of compounds having the formula:    ,[Elias J. Corey],[President and Fellows of Harvard College],"This application is a reissue of U.S. Pat. No. ,, and issued Feb. , . The ' patent was issued from U.S. application Ser. No. /,, filed Feb. ,  as a continuation of application U.S. Ser. No. 09/165,892, filed Sep. 30, 1998, now U.S. Pat. No. 6,124,292, the disclosure of which is hereby incorporated herein by reference.",20031217,"This invention was supported in part by funding from the National Institutes of Health under Grant No. R01 GM 34167 and the National Science Foundation under Grant Nos. CHE 9300276 and CHE 9811917. Accordingly, the government of the United States may have certain rights in this invention.",09510315,10738973,"",""
07784346,20100831,Micromachines acoustic sensor for monitoring electrochemical deposition,11199102,20060042388,20060302,"Disclosed are micromachined acoustic sensors for monitoring electrochemical deposition, methods for fabricating such sensors, and methods for in-situ monitoring of electrochemical deposition processes using such sensors. An exemplary acoustic sensor includes a deformable silicon membrane, an encapsulated piezoelectric layer formed on the silicon membrane, and surface electrodes formed on the piezoelectric layer. The sensor and a loudspeaker may be used to calibrate an electrochemical deposition process. The acoustic response of the sensor is monitored over time with respect to plating thickness during electroplating of a sample to generate a predictive model defining the plating process. The predictive model may be used to monitor the plating thickness of other samples in real time.",[Frances R. Williams][Gary S. May],[Georgia Tech Research Corporation],"",20050808,The U.S. Government may have a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Grant No. EEC-9402723 awarded by the National Science Foundation of the U.S.,"","","",""
07784495,20100831,Microfluidic bubble logic devices,11416449,20070006926,20070111,"An all fluid-based no-moving part micro-mechanical logic family of microfluidic bubble logic devices is constructed from complex sequences of microfluidic channels, microfluidic bubble modulators for programming the devices, and microfluidic droplet/bubble memory elements for chemical storage and retrieval. The input is a sequence of bubbles/droplets encoding information, with the output being another sequence of bubbles/droplets. For performing a set of reactions/tasks, the modulators program the device by producing a precisely timed sequence of bubbles/droplets, resulting in a cascade of logic operations within the microfluidic channel sequence, utilizing the generated bubbles as a control. The devices are based on the principle of minimum energy interfaces formed between the two fluid phases enclosed inside precise channel geometries. Various devices, including logic gates, non-volatile bistable memory, shift registers, multiplexers, and ring oscillators have been designed and fabricated.",[Manu Prakash][Neil Gershenfeld],[Massachusetts Institute of Technology],"This application claims the benefit of U.S. Provisional Application Ser. No. 60/676,910, filed May 2, 2005, the entire disclosure of which is herein incorporated by reference.",20060502,"This invention was made with U.S. government support under Grant Number NSF CCR-0122419, awarded by the National Science Foundation. The government has certain rights in this invention.","","","",""
07785180,20100831,"Method, apparatus, and system for object recognition, object segmentation and knowledge acquisition",11486561,"","","A method, comprising displaying an image to a first player, displaying a portion of the image to a second player wherein the portion of the image displayed to the second player is less than all of the image and wherein the portion of the image displayed to the second player is determined by an action of the first player, allowing the second player to submit a word, and determining whether the word submitted by the second player is related to the image. The present invention also includes apparatuses and systems.",[Luis von Ahn][Ruoran Liu][Manuel Blum][Alexei A. Efros][Maria Manuela Veloso],[Carnegie Mellon University],"This application claims priority from U.S. Provisional Patent Application No. 60/699,692, filed Jul. 15, 2005, which is incorporated herein by reference. This application is related to U.S. patent application Ser. No. 10/875,913, filed Jun. 24, 2004.",20060714,"This invention was made, in part, with government support under Grant Number CCR-0122581 awarded by the National Science Foundation. The United States government may have certain rights in this invention.","","","",""
07785737,20100831,Electronic crossbar system for accessing arrays of nanobatteries for mass memory storage and system power,11624073,20070228353,20071004,A sequence or array of electrochemical cells storing both digital and analog data. Both binary code and codes having a higher base may be stored in the memory device to increase information density. Such battery arrays could also provide power for the micro or nanodevice. Devices are microscale and nanoscale in size and utilize an electrical crossbar system to record and read data stored in the device.,[Dale Teeters],[The University of Tulsa],"This application is a continuation-in-part of U.S. patent application Ser. No. 10/913,918, filed Aug. 6, 2004, now U.S. Pat. No. 7,704,615, and claims priority to U.S. Provisional Application No. 60/493,313, filed Aug. 7, 2003.",20070117,"This invention was made with U.S. Government support under the Department of the Navy, Office of Naval Research contract N00014-01-0724 and the National Science Foundation contract EPS-0132534 awarded by the Department of Defense and the National Science Foundation. The U.S. Government has certain rights in the invention.",10913918,11624073,"",""
07785900,20100831,Glutathione beads and GST fusion proteins,11652432,"","","The present invention relates generally to glutathione derivatized beads which are adapted for use in conjunction with glutathione-S-transferase fusion proteins (generally, GST fusion proteins, which contain a fluorescent label such as fluorescent green protein) for use in flow cytometry. The present invention also relates to methods for detecting and/or quantifying interactions between a GST fusion protein and their binding partners, in particular, labeled binding partners such as fluorescently labeled binding partners. By creating glutathione beads with an appropriate high or increased site density, disadvantages often associated with low affinity systems and quick off-rates in solution may be resolved to provide a workable system and method. Methods of identifying potential agonists, antagonists and regulator compounds of proteins fused to GST from libraries of compounds represents another aspect of the present invention.",[Peter C. Simons][Larry A. Sklar][Eric R. Prossnitz][Angela Wandinger-Ness][Mathewos Z. Tessema][John C. Reed][Dayong Zhai],[STC.UNM][Sanford-Burnham Medical Research Institute],"This application claims the benefit of priority of provisional application No. 60/757,951, entitled Glutathione-S-Transferase-GFP Fusion Protein Reveals Slow Dissociation from High Site Density Beads and Measures Free GSH, filed Jan. 11, 2006.",20070111,This invention was made with government support under Grant nos. AI036357 and EB000264 awarded by the National Institutes of Health and Grant no. MCB0446179 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
07785922,20100831,Methods for oriented growth of nanowires on patterned substrates,11641946,20080038521,20080214,"The present invention is directed to systems and methods for nanowire growth and harvesting. In an embodiment, methods for nanowire growth and doping are provided, including methods for epitaxial oriented nanowire growth using a combination of silicon precursors, as well as us of patterned substrates to grow oriented nanowires. In a further aspect of the invention, methods to improve nanowire quality through the use of sacrificial growth layers are provided. In another aspect of the invention, methods for transferring nanowires from one substrate to another substrate are provided.",[Virginia Robbins],"[Nanosys, Inc.]","This application claims the benefit of U.S. Provisional Patent Application No. 60/754,519, filed Dec. 29, 2005, the disclosure of which is incorporated by reference herein in its entirety.",20061220,"Portions of this invention may have been made with United States Government support under a grant from the National Science Foundation, Grant No. IIP-0620589. As such, the United States Government may have certain rights in this invention.","","","",""
07786472,20100831,Quantum interference effect transistor (QuIET),11688769,20070215861,20070920,"A molecular-based switching device and method for controlling charge transport across a molecule. The molecular-based switching device includes a molecule having first and second nodes in between which destructive quantum interference restricts electrical conduction from the first node to the second node in an off-state, a first electrode connected to the first node and configured to supply charge carriers to the first node, a second electrode connected to the second node and configured to remove the charge carriers from the second node, and a control element configured to reduce coherence in or alter charge transport paths between the first and second nodes so as to reduce existing destructive quantum interference and permit flow of the charge carriers from the first node to the second node. The method applies an electric potential between the first and second electrodes, controls coherence in charge transport paths between the first and second nodes so as to maintain or reduce destructive interference between the first and second nodes of the molecule, and injects charge carriers from the first electrode into the first node and collects the charge carriers from the second node at the second electrode when the coherence is controlled to reduce destructive interference.",[Charles Allen Stafford][David Michael Cardamone][Sumitendra Mazumdar],[Arizona Board of Regents/Behalf of University of Arizona],"This application is related and claims priority under 35 U.S.C. 119(e) to U.S. application Ser. No. 60/784,503, entitled &#x201C;Quantum Interference Effect Transistor (QuIET),&#x201D; filed on Mar. 20, 2006, the entire contents of which are incorporated herein by reference.",20070320,"The U.S. Government may have a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of the following Federal Funding from the National Science Foundation (NSF): PHY0210750, DMR0312028, DMR0406604, and PHY0244389.","","","",""
07786508,20100831,High operating temperature split-off band infrared detectors,11849464,20080054251,20080306,"Systems and methods for at or near room temperature of infrared detection are disclosed. Embodiments of the disclosure include high temperature split-off band infrared detectors. One embodiment, among others, comprises a first barrier and a second barrier with an emitter disposed between the first and second barrier, each barrier being a layer of a first semiconductor material and the emitter being a layer of a second semiconductor material.",[A.G. Unil Perera][Steven G. Matsik],"[Georgia State University Research Foundation, Inc.]","This application claims priority to U.S. provisional application entitled &#x201C;High Operating Temperature Split-Off Band Infrared Detectors,&#x201D; having Ser. No. 60/841,756 filed on Sep. 1, 2006, which is entirely incorporated herein by reference.",20070904,This invention(s) was made with government support under Grant No.: NSF ECS 0140434 awarded by the National Science Foundation and NSF ECS 0553051 awarded by the National Science Foundation. The government has certain rights in the invention(s).,"","","",""
07787009,20100831,Three dimensional interaction with autostereoscopic displays,11124865,20060012675,20060119,"An apparatus and method for 3D interaction with an autostereoscopic display are presented. A motion tracking system may include video cameras that track a 3D motion of a user within an interaction volume defined by the fields-of-view of the video cameras, as the user moves a light source or other optical marker or an anatomical region of the user within the interaction volume. The motion tracking system may generate 3D tracking data containing position information about the 3D motion. An imaging system may create a virtual scene by tracing 3D virtual objects in virtual space, using the position information in the 3D tracking data. The imaging system may synthesize a plurality of views of the virtual scene, and interlace the plurality of views to generate an interlaced image to drive the autostereoscopic display and to be displayed thereon.",[Zahir Y. Alpaslan][Alexander A. Sawchuk],[University of Southern California],"This application claims the benefit of priority under 35 U.S.C. &#xA7;119(e) from U.S. Provisional Application Ser. No. 60/569,670, entitled &#x201C;Three-Dimensional Interaction With Autostereoscopic Displays&#x201D; and filed on May 10, 2004, by inventors Zahir Y. Alpaslan and Alexander A. Sawchuk. This application also claims the benefit of priority under 35 U.S.C. &#xA7;119(e) from U.S. Provisional Application Ser. No. 60/614,306, entitled &#x201C;Multiple Camera Image Acquisition Models For Multi-View 3D Display Interaction&#x201D; and filed on Sep. 28, 2004, by inventors Zahir Y. Alpaslan and Alexander A. Sawchuk. Provisional application Ser. No. 60/569,670 and provisional application Ser. No. 60/614,306 are both incorporated herein by reference in their entireties.",20050509,"This invention was made with government support under Contract Nos. EEC-9529152, EIA-0116573 and EIA-0321377 awarded by the National Science Foundation. The government has certain rights in the invention.","","","",""
