patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
08228959,20120724,"Free electron laser, and associated components and methods",10529343,20060050269,20060309,"A system generates FIR laser radiation. An electron source generates an electron beam. A grating horn interacts with the electron beam to produce the FIR laser radiation. The grating horn may comprise a flat base and a pair of grating elements attached to the base, each of the grating elements being ruled with a grating period, the grating elements oriented in phase and in substantial symmetry about a normal to the flat base.","",[The Trustees of Dartmouth College],"This application claims priority to U.S. provisional application Ser. No. 60/414,119, filed Sep. 27, 2002, and hereby incorporated by reference.",20030926,"The U.S. Government has certain rights in this invention as provided for by the terms of Grant #DAAD 19-99-1-0067 awarded by the Army Research Office, and of Grant #ECS-0070491 awarded by the National Science Foundation.","","",20050325,PCT/US03/30566
08228961,20120724,Temperature feedback control for long-term carrier-envelope phase locking,13320226,20120057611,20120308,"A feedback control module for stabilizing a carrier-envelope phase of an output of a laser oscillator system comprises a first photodetector, a second photodetector, a phase stabilizer, an optical modulator, and a thermal control element. The first photodetector may generate a first feedback signal corresponding to a first portion of a laser beam from an oscillator. The second photodetector may generate a second feedback signal corresponding to a second portion of the laser beam filtered by a low-pass filter. The phase stabilizer may divide the frequency of the first feedback signal by a factor and generate an error signal corresponding to the difference between the frequency-divided first feedback signal and the second feedback signal. The optical modulator may modulate the laser beam within the oscillator corresponding to the error signal. The thermal control unit may change the temperature of the oscillator corresponding to a signal operable to control the optical modulator.","",[Kansas State University Research Foundation],"This application is a U.S. national stage submission under 35 U.S.C. 371 of International Patent Application No. PCT/2010/36318, filed May 27, 2010, which claims the benefit of U.S. Provisional Patent Application No. 61/181,529, filed May 27, 2009, both of which are hereby incorporated by reference in their entirety.",20100527,"The present invention was developed with support from the U.S. government under Grant No. 0457269 awarded by the National Science Foundation, Grant No. DE-FG02-86ER13491 awarded by the Department of Energy, and Grant No. W911NF-07-1-0475 awarded by the U.S. Army Research Office. Accordingly, the U.S. government has certain rights in the present invention.","","",20111111,PCT/US2010/036318
08229967,20120724,Space efficient visualization of pedigree data,12562413,20110072009,20110324,"A method of visually representing pedigree data is provided. A root individual in a genealogical dataset is identified. A first parent and a second parent of the identified root individual are identified from the genealogical dataset. A third parent and a fourth parent of the identified first parent are identified from the genealogical dataset. A pedigree visualization relative to the identified root individual is presented which includes a root indicator, a first parent indicator, a second parent indicator, a third parent indicator, and a fourth parent indicator. The first parent indicator is presented in a first direction relative to the root indicator, the second parent indicator is presented in a second direction relative to the root indicator, wherein the second direction is opposite the first direction, the third parent indicator is presented in a third direction relative to the first parent indicator, wherein the third direction is perpendicular to the first direction, and the fourth parent indicator is presented in a fourth direction relative to the first parent indicator, wherein the fourth direction is opposite the third direction.","",[The University of Utah Research Foundation],"",20090918,"This invention was made with United States government support awarded by the National Science Foundation, Award No. NSF 04-615. The United States government has certain rights in this invention.","","","",""
08230351,20120724,Method and apparatus for collaborative work,11734158,20070239828,20071011,"A method and apparatus for collaborative work is provided. One embodiment of a method for facilitating a collaborative task undertaken by a plurality of users, where each of the users uses a networked computing device that displays a user interface including a public panel representing a shared workspace and a private panel representing a personal workspace, includes receiving, by a server, a first request from a user to move a component from the shared workspace to the user's personal workspace The component represents an individual contribution to the collaborative task. The method then renders the component unavailable for use (e.g., moving or editing) by the other users.","",[SRI International],"This application claims the benefit of U.S. Provisional Patent Application Ser. Nos. 60/744,662, filed Apr. 11, 2006; and Ser. No. 60/805,854, filed Jun. 26, 2006. Both of these applications are herein incorporated by reference in their entireties.",20070411,This invention was made with Government support under grant number REC-0427783 awarded by the National Science Foundation. The Government has certain rights in this invention.,"","","",""
08230990,20120731,Parts manipulation method and apparatus,11724607,20070221480,20070927,Method and apparatus for imparting movement to one or more articles includes placing the one or more articles on a surface of a support member and imparting vibratory motion to the support member by vibrating actutators connected to the support member wherein the vibratory motion includes at least a rotational vibratory component about one or more axes out-of-alignment with the gravity vector to produce effective force fields on the surface.,"",[Northwestern University],"This application claims priority and benefits of provisional application Ser. No. 60/782,793 filed Mar. 16, 2006, the entire disclosure of which is incorporated herein by reference.",20070315,This invention was supported in part by funding from the Federal Government through the National Science Foundation Grant/Contract IIS-0308224. The Government may have certain rights in the invention.,"","","",""
08231688,20120731,Semi-actuated transfemoral prosthetic knee,12457573,20100023133,20100128,"A semi-actuated above knee prosthetic system, which is mostly passive in nature and includes a shank link coupled to an artificial foot, a knee mechanism connected to the shank link and a thigh link attached to an above-knee remaining lower limb of an amputee, is operable in either an actuated mode or an un-actuated mode controlled by a signal processor linked to various prosthetic mounted sensors which may include combinations of knee angle, stance, thigh angle and shank angle sensors. Power is delivered through an electric motor connected to a battery source and employed to drive a hydraulic pump which is part of an overall hydraulic power unit including the torque generator. A signal processor selects a swing state from at least forward, combination forward and descent, combination forward and ascent, reverse, combination reverse and descent, and combination reverse and ascent swing states.","",[Berkeley Bionics][The Regents of the University of California],"This application claims the benefit of U.S. Provisional Application No. 61/132,217 entitled SEMI-ACTUATED TRANSFEMORAL PROSTHETIC KNEE, filed on filed Jun. 16, 2008, and U.S. Provisional Application 61/136,535 entitled SEMI-ACTUATED TRANSFEMORAL PROSTHETIC KNEE, filed Sep. 12, 2008.",20090616,"This invention was made with government support under Award No. W81XWH-05-C-0147 awarded by Telemedicine &amp; Advanced Technology Research Center, Department of the Army and under Award No. CMS-0510848 awarded by the National Science Foundation. The government has certain rights in the invention.","","","",""
08231948,20120731,Micro-molded integral non-line-of sight articles and method,12063959,20080193781,20080814,"A method of forming integral articles having non-line-of-site contours includes the steps of providing a plurality of molds, the molds having at least one mold channel therethrough. The plurality of molds are stacked on one another to form a mold stack, wherein at least one portion of the mold stack provides a non-line of sight multi-level channel through at least partial overlap of the mold channels between adjacent ones of the plurality of molds. A flowable material is applied to the mold stack. The flowable material is pressed to fill the mold channels in each of the plurality of molds to form an integral article comprising a plurality of stacked integrally connected levels of the material, wherein through interconnection of the integrally connected levels the integral article provides at least one non-line of sight contour traversing in its thickness direction. The mold stack is then separated or removed to free the integral article.","","[The University of Florida Research Foundation, Inc.]","This application is a &#xA7;371 national stage entry of International Application No. PCT/US2006/031984, filed Aug. 15, 2006, which claims priority to U.S. Provisional Patent Application No. 60/708,233, filed Aug. 15, 2005, and U.S. Provisional Application No. 60/794,955, filed Apr. 26, 2006, the disclosure of all of which is hereby incorporated by reference.",20060815,This invention was made with government support under Contract No.: DMI0245589 awarded by the National Science Foundation. The government has certain rights in the invention.,"","",20080215,PCT/US2006/031984
08231998,20120731,Deposited microarchitectured battery and manufacturing method,12059366,20080248382,20081009,"A battery includes a first portion including a substrate having formed thereon a current collector and an anode electrode material. A second portion is formed on a substrate and includes a current collector and a cathode electrode material. The first portion is joined to the second portion and a separator is disposed between the first portion and the second portion as joined to separate the anode electrode material from the cathode electrode material. An electrolyte is placed in contact with the anode electrode material, the cathode electrode material and the separator.","",[The Regents of the University of Michigan],"This application claims priority to and benefit from U.S. Provisional Patent Application Ser. Nos. 60/909,183, filed Mar. 30, 2007 entitled Micromachined Battery and 60/938,232, filed May 16, 2007 entitled Micromachined Battery, the disclosures of which are hereby incorporated herein by reference for all purposes.",20080331,The U.S. Government may have certain rights in this invention as provided for by the terms of Contract No. EEC 9986686 awarded by The National Science Foundation&#x2014;Wireless Integrated Microsystems Engineering Research Center (NFS-WIMS ERC).,"","","",""
08232089,20120731,Cytosolic isobutanol pathway localization for the production of isobutanol,12855276,20110076733,20110331,"The present invention provides recombinant microorganisms comprising isobutanol producing metabolic pathway with at least one isobutanol pathway enzyme localized in the cytosol, wherein said recombinant microorganism is selected to produce isobutanol from a carbon source. Methods of using said recombinant microorganisms to produce isobutanol are also provided. In various aspects of the invention, the recombinant microorganisms may comprise a cytosolically active isobutanol pathway enzymes. In some embodiments, the invention provides mutated, modified, and/or chimeric isobutanol pathway enzymes with cytosolic activity. In various embodiments described herein, the recombinant microorganisms may be microorganisms of the clade, Crabtree-negative yeast microorganisms, Crabtree-positive yeast microorganisms, post-WGD (whole genome duplication) yeast microorganisms, pre-WGD (whole genome duplication) yeast microorganisms, and non-fermenting yeast microorganisms.","","[Gevo, Inc.]","This application claims priority to U.S. Provisional Application Ser. No. 61/272,058, filed Aug. 12, 2009, and U.S. Provisional Application Ser. No. 61/272,059, filed Aug. 12, 2009, both of which are herein incorporated by reference in their entireties for all purposes.",20100812,"This invention was made with government support under Contract No. IIP-0823122, awarded by the National Science Foundation, and under Contract No. EP-D-09-023, awarded by the Environmental Protection Agency. The government has certain rights in the invention.","","","",""
08232136,20120731,Method and apparatus for simultaneous lateral and vertical patterning of molecular organic films,12537424,20100032663,20100211,"The disclosure relates to a method and apparatus for micro-patterning organic layers of OLEDs. The disclosed methods do not require applying pressure to the film, nor do they require heat treatment, surface treatment or fast release rate of a stamp from the substrate. The disclosed methods are particularly advantageous over the conventional shadow masking techniques for providing large array fabrication with small features. In one embodiment of the disclosure, one or more organic films are selected for the OLED as a function of their individual or combined sublimation temperature. The material is selected in view of the depth and shape of the features that are to be formed in the organic layer. The disclosed embodiments can provide minimum feature size of 13 μm which is suitable for high resolution OLED displays.","",[Massachusetts Institute of Technology],"This application claims the benefit of U.S. provisional patent application No. 61/087,088, filed Aug. 7, 2008 for Simultaneous Lateral and Vertical Patterning of Molecular Organic Thin Films Via Microcontact Lift-off Applied to Fabrication of Organic Light Emitting Device Arrays, the entire subject matter of which is incorporated herein.",20090807,"This invention was made with government support under grant number FA9550-04-1-0462 awarded by the Air Force Office of Sponsored Research, grant number HR0011-06-1-0045 awarded by the Defense Advanced Research Project, and grant number DMR-0213282 awarded by the National Science Foundation. The government has certain rights in this invention.","","","",""
08232617,20120731,Flexible lateral pin diodes and three-dimensional arrays and imaging devices made therefrom,12478369,20100308429,20101209,"Flexible lateral p-i-n (“PIN”) diodes, arrays of flexible PIN diodes and imaging devices incorporating arrays of PIN diodes are provided. The flexible lateral PIN diodes are fabricated from thin, flexible layers of single-crystalline semiconductor. A plurality of the PIN diodes can be patterned into a single semiconductor layer to provide a flexible photodetector array that can be formed into a three-dimensional imaging device.","",[Wisconsin Alumni Research Foundation],"",20090604,This invention was made with United States government support awarded by the following agencies: USAF/AFOSR FA9550-06-1-0487 and NSF 0520527. The United States government has certain rights in this invention.,"","","",""
08232722,20120731,Light emitting devices including semiconductor nanocrystals,11354185,20070103068,20070510,A light emitting device includes a semiconductor nanocrystal and a charge transporting layer that includes an inorganic material. The charge transporting layer can be a hole or electron transporting layer. The inorganic material can be an inorganic semiconductor.,"",[Massachusetts Institute of Technology],"This application claims priority to provisional U.S. application No. 60/653,094, filed Feb. 16, 2005, which is hereby incorporated by reference.",20060215,This invention was made with government support awarded by the National Science Foundation under Grant No. DMR-0213282 and by the Air Force Office of Scientific Research under Grant No. FA9550-04-1-0462. The U.S. Government has certain rights in this invention.,"","","",""
08232993,20120731,Systems and methods for graphical rendering,11680885,20080016137,20080117,"A computer readable medium configured to approximate the integral of the product of a plurality of functions includes logic configured to factor the plurality of functions into a set of fixed functions and one varying function, logic configured to determine a first vector that represents the product of the fixed functions in the wavelet domain, logic configured to determine a second vector that represents the one varying function in the wavelet domain, and logic configured to determine an inner product of the first vector and the second vector.","","[University of Central Florida Research Foundation, Inc.]","This application claims priority to U.S. provisional application entitled, &#x201C;Generalized Wavelet Product Integral For Rendering Dynamic Glossy Objects,&#x201D; having Ser. No. 60/830,654, filed Jul. 13, 2006, which is entirely incorporated herein by reference.",20070301,This disclosure was made with government support under grant number 0312724 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
08233493,20120731,Packet router having improved packet classification,12555462,20100067535,20100318,"A computer-implemented method for classifying received packets using a hardware cache of evolving rules and a software cache having an original rule set. The method including receiving a packet, processing the received packet through a hardware-based packet classifier having at least one evolving rule to identify at least one cache miss packet, and processing the cache miss packet through a software based packet classifier including an original rule set. Processing the cache miss packet includes determining whether to expand at least one of the at least one evolving rules in the hardware-based packet classifier based on the cache miss packet. The determination includes determining whether an evolving rule has both the same action and lies entirely within one of the rule of the original rule set.","",[Wisconsin Alumni Research Foundation],"This application claims the benefit of U.S. Provisional Application No. 61/095,216 filed Sep. 8, 2008 and U.S. Provisional Application No. 61/097,406, filed Sep. 16, 2008, hereby incorporated by reference in its entirety.",20090908,"This invention was made with United States government support awarded by the following agencies:NSF 0627102, 0520152 and 0639434The United States government has certain rights in this invention.","","","",""
08233558,20120731,Methods and systems for space-time coding for distributed cooperative communicaton,12301248,20090207930,20090820,Methods and systems for space-time coding for distributed cooperative communication.,"",[Cornell University],"This application is a U.S. national stage application under 35 U.S.C. 371 of International Application No. PCT/US07/70027 filed May 31, 2007 and entitled METHODS AND SYSTEMS FOR SPACE-TIME CODING FOR DISTRIBUTED COOPERATIVE COMMUNICATION, which in turn claims priority to U.S. Provisional Patent Application No. 60/809,709 filed May 31, 2006.This application claims priority of U.S. Provisional Patent Application Ser. No. 60/809,709, METHODS AND SYSTEMS FOR SPACE-TIME CODING FOR DISTRIBUTED COOPERATIVE COMMUNICATION, filed on May 31, 2006, which is incorporated by reference herein.",20070531,This invention was made partially with U.S. Government support from National Science Foundation under grant ITR CCR-0428427 and in part by Office of Naval Research (ONR) under the contract N00014-00-1-0564. The U.S. Government has certain rights in the invention.,"","",20090108,PCT/US2007/070027
08233873,20120731,Device and methods for enhanced matched filtering based on correntropy,12065588,20090203343,20090813,"A signal processing device is provided, the device having a signal input for receiving a signal conveyed over a channel and defining a received signal. The device further includes one or more filters for generating a signal response based upon the received signal. The signal response includes an estimated value of a correntropy statistic. Additionally, the device includes a decision module connected to at least one of the filters for probabilistically deciding whether the received signal contains an information signal component based upon the estimated value of the correntropy statistic. The device further includes a signal output to convey a signal output indicating the received signal corresponds to a known signal template if the decision module decides that the received signal contains the information signal component.","","[University of Florida Research Foundation, Inc.]","This application is a &#xA7;371 national stage entry of International Application No. PCT/US2006/033953, filed Aug. 29, 2006, which claims priority to US Provisional Patent Application No. 60/713,802, filed Sept. 1, 2005, both of which are hereby incorporated by reference.",20060829,This invention was made with government support under National Science Foundation Grant ECS-0300340. The government has certain rights in the invention.,"","",20080707,PCT/US2006/033953
08234074,20120731,"Methods, systems, and computer program products for simulating biomembrances using coarse grain models",10459698,20040102941,20040527,"A coarse grain model that mimics a lipid molecule, such as dimyristoylphosphatidylcholine (DMPC), is used to simulate self-assembly of a lamellar bilayer starting from a disordered configuration. The coarse grain model is orders of magnitude less demanding of CPU time compared to all-atom models. An initial bilayer-like structure is generated from a disordered configuration of the coarse grain models using a Monte Carlo simulation. The initial bilayer-like structure is refined using a molecular dynamics simulation. For relatively small systems, the molecular dynamics simulation can be performed under constant volume or constant pressure conditions. For larger systems, the molecular dynamics simulation is preferably performed under constant pressure conditions.","",[The Trustees of the University of Pennsylvania],"This application claims the benefit of U.S. Provisional Application Ser. No. 60/388,527, filed on Jun. 13, 2002, which is incorporated herein by reference in its entirety.",20030612,This invention was made with government support under Grant No. DMR00-79909 awarded by the National Science Foundation. The U.S. Government has certain rights in this invention.,"","","",""
08234295,20120731,Managing uncertain data using Monte Carlo techniques,12477856,20100312775,20101209,"According to one embodiment of the present invention, a method for managing uncertain data is provided. The method includes specifying data uncertainty using at least one variable generation (VG) function, wherein the VG function generates pseudorandom samples of uncertain data values. A random database based on the VG function is specified. and multiple Monte Carlo instantiations of the random database are generated. Using a Monte Carlo method, a query is repeatedly executed over the multiple Monte Carlo instantiations to output a Monte Carlo method result and associated query-results. The Monte Carlo method result may then be used to estimate statistical properties of a probability distribution of the query-result.","","[International Business Machines Corporation][University of Florida Research Foundation, Inc.]","",20090603,This invention was made with government support under Grant Numbers 0612170 and 0347408 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
08234862,20120807,Systems and methods for combined thermal and compressed gas energy conversion systems,13108325,20110232281,20110929,"The invention relates to systems and methods including an energy conversion system for storage and recovery of energy using compressed gas, a source of recovered thermal energy, and a heat-exchange subsystem in fluid communication with the energy conversion system and the source of recovered thermal energy.","","[SustainX, Inc.]","This application is a continuation of U.S. patent application Ser. No. 12/690,513, filed on Jan. 20, 2010, which claims priority to U.S. Provisional Patent Application Ser. No. 61/145,860, filed on Jan. 20, 2009; U.S. Provisional Patent Application Ser. No. 61/145,864, filed on Jan. 20, 2009; U.S. Provisional Patent Application Ser. No. 61/146,432, filed on Jan. 22, 2009; U.S. Provisional Patent Application Ser. No. 61/148,481, filed on Jan. 30, 2009; U.S. Provisional Patent Application Ser. No. 61/151,332, filed on Feb. 10, 2009; U.S. Provisional Patent Application Ser. No. 61/227,222, filed on Jul. 21, 2009; U.S. Provisional Patent Application Ser. No. 61/256,576, filed on Oct. 30, 2009; U.S. Provisional Patent Application Ser. No. 61/264,317, filed on Nov. 25, 2009; and U.S. Provisional Patent Application Ser. No. 61/266,758, filed on Dec. 4, 2009; the disclosure of each of which is hereby incorporated herein by reference in its entirety.",20110516,"This invention was made with government support under IIP-0810590 and IIP-0923633, awarded by the NSF. The government has certain rights in the invention.",12690513,13108325,"",""
08234863,20120807,Forming liquid sprays in compressed-gas energy storage systems for effective heat exchange,13105988,20110259001,20111027,"In various embodiments, efficiency of energy storage and recovery systems compressing and expanding gas is improved via heat exchange between the gas and a heat-transfer fluid.","","[SustainX, Inc.]","This application claims the benefit of and priority to U.S. Provisional Patent Application No. 61/334,722, filed May 14, 2010, U.S. Provisional Patent Application No. 61/349,009, filed May 27, 2010, U.S. Provisional Patent Application No. 61/363,072, filed Jul. 9, 2010, and U.S. Provisional Patent Application No. 61/393,725, filed Oct. 15, 2010. The entire disclosure of each of these applications is hereby incorporated herein by reference.",20110512,This invention was made with government support under IIP-0810590 and IIP-0923633 awarded by the National Science Foundation and DE-OE0000231 awarded by the Department of Energy. The government has certain rights in the invention.,"","","",""
08234868,20120807,Systems and methods for improving drivetrain efficiency for compressed gas energy storage,13109716,20110252777,20111020,"In various embodiments, systems for providing a constant electrical output from a compressed gas energy storage and recovery system include a hydraulic-pneumatic energy storage and recovery system configured to provide a varying pressure profile at least at one outlet, a hydraulic motor-pump in fluid communication with the outlet, and a control system for enabling the constant electrical output by controlling at least one of pressure, piston position, power, flow rate, torque, RPM, current, voltage, frequency, or displacement per revolution.","","[SustainX, Inc.]","This application is a continuation of U.S. patent application Ser. No. 12/723,084, filed on Mar. 12, 2010 now U.S. Pat. No. 7,963,110, which claims priority to U.S. Provisional Patent Application Ser. Nos. 61/159,623, filed on Mar. 12, 2009; 61/227,591, filed on Jul. 22, 2009; and 61/229,853, filed on Jul. 30, 2009. The disclosure of each of these applications is hereby incorporated herein by reference in its entirety.",20110517,This invention was made with government support under IIP-0810590 and IIP-0923633 awarded by the NSF. The government has certain rights in the invention.,12723084,13109716,"",""
08235071,20120807,Microfluidic bubble logic devices and methods,12871861,20110048543,20110303,"A method for implementing a logic operation employs an all fluid-based no-moving part micro-mechanical logic family of microfluidic bubble logic devices that are constructed from complex sequences of microfluidic channels, microfluidic bubble modulators for programming the devices, and microfluidic droplet/bubble memory elements for chemical storage and retrieval. The input is a sequence of bubbles/droplets encoding information, with the output being another sequence of bubbles/droplets. For performing a set of reactions/tasks, the modulators program the device by producing a precisely timed sequence of bubbles/droplets, resulting in a cascade of logic operations within the microfluidic channel sequence, utilizing the generated bubbles as a control. The devices are based on the principle of minimum energy interfaces formed between the two fluid phases enclosed inside precise channel geometries. Various devices, including logic gates, non-volatile bistable memory, shift registers, multiplexers, and ring oscillators have been designed and fabricated.","",[Massachusetts Institute of Technology],"This application is a division of U.S. patent application Ser. No. 11/416,449, filed May 2, 2006, now U.S. Pat. No. 7,784,495, the entire disclosure of which is herein incorporated by reference and which claims the benefit of U.S. Provisional Application Ser. No. 60/676,910, filed May 2, 2005, now expired, the entire disclosure of which is herein incorporated by reference.",20100830,"This invention was made with U.S. government support under Grant Number NSF CCR-0122419, awarded by the National Science Foundation. The government has certain rights in this invention.",11416449,12871861,"",""
08236344,20120807,"Engineered proteins, and methods of making and using",11757990,20100233242,20100916,The present invention provides engineered proteins and biomedical products made from the engineered proteins. The biomedical products include lenses useful for ophthalmic purposes.,"",[California Institute of Technology],"This application claims the benefit under 35 U.S.C. 119(e) of U.S. Provisional Application No. 60/538,844, which was filed Jan. 23, 2004, and U.S. Provisional Application No. 60/552,029, which was filed Mar. 10, 2004, which are both hereby incorporated by reference in their entireties. This application further claims priority under 35 U.S.C. 120 as a continuation of U.S. patent application Ser. No. 11/040,130 &#x201C;Engineered proteins, and methods of making and using&#x201D; filed Jan. 21, 2005, which is hereby incorporated by reference in its entirety.",20070604,"The present invention was developed with funds from the United States Government, National Institutes of Health grant number R01-HL59987 and National Science Foundation Grant No. BES-9901648. Therefore, the United States Government has certain rights in the invention.",11040130,11757990,"",""
08236446,20120807,High performance batteries with carbon nanomaterials and ionic liquids,12412047,20090246625,20091001,"The present invention is directed to lithium-ion batteries in general and more particularly to lithium-ion batteries based on aligned graphene ribbon anodes, VOgraphene ribbon composite cathodes, and ionic liquid electrolytes. The lithium-ion batteries have excellent performance metrics of cell voltages, energy densities, and power densities.","","[ADA Technologies, Inc.]","The present application claims the benefits of U.S. Provisional Application Ser. No. 61/039,683, filed Mar. 26, 2008, entitled &#x201C;Advanced Lithium-Ion Nanobatteries&#x201D;, which is incorporated herein by this reference in its entirety.",20090326,The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Contract Nos. DE-FG02-05ER84218 awarded by the Department of Energy and IIP-0740507 awarded by the National Science Foundation.,"","","",""
08236508,20120807,Detecting and measuring live pathogens utilizing a mass detection device,12361922,20090235746,20090924,"Extremely minute amounts of live pathogens are rapidly detected using a piezoelectric cantilever sensor. A single pathogen is detectable in about 30 minutes. Pathogen-specific antibodies are immobilized on the sensor surface. The sensor is exposed to a medium that potentially contains the target pathogen. When target pathogens are contained in the medium, both dead and live pathogen cells bind to the immobilized antibody on the sensor surface. The attached target pathogen cells are exposed to a pathogen discriminator capable of discriminating between live cells and dead cells by increasing the mass of live cells. Example pathogens include , and . Example antibodies include those that bind to the pathogenic bacteria designated as ATCC 43251, ATCC 700375, and ATCC 31194. Example pathogen discriminators include intracellular pH indicating molecules.","","[Drexel University][Leversense, LLC]","The present application claims priority to U.S. Provisional Patent Application No. 61/024,321, entitled &#x201C;METHOD FOR MEASURING LIVE PATHOGEN CONCENTRATION UTILIZING A PIEZOELECTRIC CANTILEVER SENSOR,&#x201D; filed Jan. 29, 2008, which is herein incorporated, in its entirety, by reference.",20090129,"This invention was made with government support under grant number NSF# CBET 0828987, Fund/Budget No. 235523, awarded by the National Science Foundation. The Government has certain rights in the invention.","","","",""
08236525,20120807,Reduced phosphotransferase system activity in bacteria,12596399,20100196958,20100805,A method of producing biological products using bacteria with an inactivated ptsHI and wild type err and no added glucose transport activity and which consumes nearly all glucose in the media is described. The ΔptsHI bacteria produce large quantities of recombinant protein without producing significant amounts of acetate. The bacteria grow well on standard LB broth without additional supplementation.,"",[William Marsh Rice University],"This application is a 35 U.S.C. Section 371 of PCT/US2008/060383 filed Apr. 15, 2008, which claims priority to U.S. Provisional Application No. 60/ 912,072 filed Apr. 16, 2007, both of which are incorporated herein in their entirety.",20080415,This invention was made with government support under Grant Number BES-0331324 awarded by the National Science Foundation. The government has certain rights in the invention.,"","",20100324,PCT/US2008/060383
08236599,20120807,Solution-based process for making inorganic materials,12798755,20100261304,20101014,"Disclosed embodiments provide a solution-based process for producing useful materials, such as semiconductor materials. One disclosed embodiment comprises providing at least a first reactant and a second reactant in solution and applying the solution to a substrate. The as-deposited material is thermally annealed to form desired compounds. Thermal annealing may be conducted under vacuum; under an inert atmosphere; or under a reducing environment. The method may involve using metal and chalcogen precursor compounds. One example of a metal precursor compound is a metal halide. Examples of suitable chalcogen precursor compounds include a chalcogen powder, a chalcogen halide, a chalcogen oxide, a chalcogen urea, a chalcogen or dichalcogen comprising organic ligands, or combinations thereof. Certain disclosed embodiments concern a method for making a solar cell from I-III-VI semiconductors.","",[State of Oregon acting by and through the State Board of Higher Education],"This application claims the benefit of the earlier filing date of U.S. Provisional Application No. 61/168,107, filed on Apr. 9, 2009, which is incorporated in its entirety herein by reference.Additional patent documents describing subject matter or background information which may be pertinent to the present disclosure include U.S. Pat. No. 7,507,380, issued Mar. 24, 2009, U.S. patent application Ser. No. 11,490,966, filed on Jul. 21, 2006, U.S. patent application Ser. No. 11/564,759, filed on Nov. 29, 2006, U.S. patent application Ser. No. 11/595,479, filed Nov. 10, 2006, U.S. patent application Ser. No. 11/897,998, filed Aug. 31, 2007, and International Application No. PCT/US2010/02201, filed Jan. 25, 2010, each of which is incorporated in its entirety herein by reference.",20100409,"The present invention was developed, at least in part, using funds provided by the National Science Foundation CAREER S0799A National Science Foundation grant No. CTS-0348723. The federal government has certain rights in this invention.","","","",""
08236680,20120807,"Nanoscale, spatially-controlled Ga doping of undoped transparent conducting oxide films",12488931,20100230814,20100916,"An article of manufacture comprising a nanowire and methods of making the same. In one embodiment, the nanowire includes a Ga-doped trace formed on a surface of an indium oxide layer having a thickness in nano-scale, and wherein the Ga-doped trace is formed with a dimension that has a depth is less than a quarter of the thickness of the indium oxide layer. In one embodiment, the indium oxide layer, which is optically transparent and electrically insulating, comprises an InOfilm, and the thickness of the indium oxide layer is about 40 nm, and the depth of the nanowire is less than 10 nm.","",[Northwestern University],"This application claims priority to and the benefit of, pursuant to 35 U.S.C. &#xA7;119(e), U.S. provisional patent application Ser. No. 61/074,238, filed Jun. 20, 2008, entitled &#x201C;NANOSCALE, SPATIALLY-CONTROLLED GA DOPING OF UNDOPED TRANSPARENT CONDUCTING OXIDE FILMS,&#x201D; by Tobin J. Marks, Mark C. Hersam and Norma E. Sosa, the contents of which is incorporated herein in its entirety by reference.Some references, which may include patents, patent applications and various publications, are cited in a reference list and discussed in the description of this invention. The citation and/or discussion of such references is provided merely to clarify the description of the present invention and is not an admission that any such reference is &#x201C;prior art&#x201D; to the invention described herein. All references cited and discussed in this specification are incorporated herein by reference in their entireties and to the same extent as if each reference was individually incorporated by reference. In terms of notation, hereinafter, superscript &#x201C;n&#x201D; represents the nth reference cited in the reference list. For example, [ ]represents the 29th reference cited in the reference list, namely, Sosa, N. E.; Liu, J.; Chen, C.; Marks, T. J.; Hersam, M. C., Nanoscale Writing of Transparent Conducting Oxide Features with a Focused Ion Beam. 2009, 21, (6), 721-725.",20090622,This invention was made with government support under Grant No. DMR-0520513 awarded by the National Science Foundation and grant No. W911NF-05-1-0177 awarded by the Army Research Office. The government has certain rrights in the invention.,"","","",""
08236907,20120807,Neutral bimetallic transition metal phenoxyiminato catalysts and related polymerization methods,12574397,20100121008,20100513,"A catalyst composition comprising a neutral bimetallic diphenoxydiiminate complex of group 10 metals or Ni, Pd or Pt is disclosed. The compositions can be used for the preparation of homo- and co-polymers of olefinic monomer compounds.","",[Northwestern University],"This application claims priority benefit from application Ser. No. 61/105,116 filed Oct. 14, 2008, incorporated herein by reference in its entirety.",20091006,This invention was made with government support under Grant No. CHE 04157407 awarded by the National Science Foundation and Grant No. DE-FG02-86ER13511 awarded by the Department of Energy. The government has certain rights in the invention.,"","","",""
