patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
08660789,20140225,Hierarchical and exact fastest path computation in time-dependent spatial networks,13455035,20120283948,20121108,"With real-world spatial networks the edge travel-times are time-dependent, where the arrival-time to an edge determines the actual travel-time on the edge. To speed up the path computation, exact and approximate techniques for computation of the fastest path in time-dependent spatial networks are presented. An exact fastest path computation technique based on a time-dependent A* search can significantly improve the computation time and storage complexity of existing approaches. Moreover, for applications with which approximate fastest path is acceptable, the approximate fastest path computation technique can improve the computation time by an order of magnitude while maintaining high accuracy (e.g., with only 7% increase in travel-time of the computed path on average). With experiments using real data-sets (including a variety of large spatial networks with real traffic data) the efficacy of the disclosed techniques for online fastest path computation is demonstrated.",[Ugur Demiryurek][Cyrus Shahabi],[University of Southern California],"This application claims the benefit of priority from U.S. Provisional application entitled &#x201C;Hierarchical and Exact Fastest Path Computation in Time-dependent Spatial Networks&#x201D;, filed May 3, 2011, Application Ser. No. 61/482,001, the disclosure of which is incorporated by reference in its entirety.",20120424,This invention was made with government support under grant number CNS-0831505 awarded by the National Science Foundation (NSF). The government has certain rights in the invention.,"","","",""
08661204,20140225,Mechanism to support flexible decoupled transactional memory,13422544,20120179877,20120712,"The present invention employs three decoupled hardware mechanisms: read and write signatures, which summarize per-thread access sets; per-thread conflict summary tables, which identify the threads with which conflicts have occurred; and a lazy versioning mechanism, which maintains the speculative updates in the local cache and employs a thread-private buffer (in virtual memory) only in the rare event of an overflow. The conflict summary tables allow lazy conflict management to occur locally, with no global arbitration (they also support eager management). All three mechanisms are kept software-accessible, to enable virtualization and to support transactions of arbitrary length.",[Sandhya Dwarkadas][Arrvindh Shriraman][Michael Scott],"[University of Rochester, Office of Technology Transfer]","The present application claims the benefit of U.S. Provisional Patent Application No. 60/935,470, filed Aug. 15, 2007, whose disclosure is hereby incorporated by reference in its entirety into the present disclosure.",20120316,"The work leading to the present invention was supported by NSF grants CCF-0702505, CCR-0204344, CNS-0411127, CNS-0615139 and CNS-0509270 and by NIH grant 1 R21 GM079259-01A1. The government has certain rights in the invention.",12192696,13422544,"",""
08661394,20140225,Depth-optimal mapping of logic chains in reconfigurable fabrics,12236781,"","","A method of creating logic chains in a Boolean network of a reconfigurable fabric is provided. The method includes creating a plurality of logic chains in the reconfigurable fabric. The plurality of logic chains include at least one arithmetic logic chain and at least one non-arithmetic logic chain. A method of creating logic chains in a Boolean network of a look-up table based FPGA includes: applying a labeling method by (a) finding a depth increasing node, (b) isolating the depth increasing node, and (c) finding minimum height cuts; mapping to generate a mapping solution using the minimum height cuts; applying a duplication method to implement an exclusivity constraint; and arranging connections in the look-up table based FPGA using the logic chains.",[Michael T. Frederick][Arun K. Somani],"[Iowa State University Research Foundation, Inc.]","",20080924,This invention was made with government support under Grant No. CCF0311061 awarded by NSF. The government has certain rights in the invention.,"","","",""
08661663,20140304,Method for manufacturing a multimodal neural probe,13032152,20110208031,20110825,"A neural probe includes a probe, wherein a tip of the probe is tapered; an insulating layer covering the probe, and one or more metallic traces, wherein the metallic traces are provide along the length of the probe. The probe also includes one or more contacts provided on the tip of the probe, wherein each of the one or more metallic traces terminates at the one or more contacts, and the one or more contacts provide an array of nanosized metallic pillars. The neural probe may also incorporate a lightguide. The lightguide may include an insulating layer providing a first cladding layer on the probe, a core layer provided on top of the first cladding layer, wherein the metallic traces and contacts are provided in the core layer with a core material, and a second cladding layer provided on top of the core layer.",[John C. Wolfe][Wei-Chuan Shih],[University of Houston],"This application claims the benefit of U.S. Provisional Patent Application No. 61/306,778 to Wolfe et al., filed on Feb. 22, 2010, which is incorporated herein by reference.",20110222,"This invention was made with government support under Grant No. DMI-0521523, Grant No. ECS-0404308, and Grant No. IOB-0517262 awarded by the National Science Foundation (NSF). The government has certain rights in this invention.","","","",""
08661808,20140304,High-efficiency heat exchange in compressed-gas energy storage systems,13556637,20120285154,20121115,"In various embodiments, efficiency of energy storage and recovery systems employing compressed air and liquid heat exchange is improved via control of the system operation and/or the properties of the heat-exchange liquid.",[Benjamin Bollinger][Patrick Magari][Troy O. McBride],"[SustainX, Inc.]","This application is a continuation of U.S. patent application Ser. No. 13/087,936, filed on Apr. 15, 2011, now U.S. Pat. No. 8,245,508 which is a continuation of U.S. patent application Ser. No. 13/082,808, filed on Apr. 8, 2011, issued as U.S. Pat. No. 8,171,728, which claims the benefit of and priority to U.S. Provisional Patent Application No. 61/322,033, filed Apr. 8, 2010, and U.S. Provisional Patent Application No. 61/361,096, filed Jul. 2, 2010. The entire disclosure of each of these applications is hereby incorporated herein by reference.",20120724,This invention was made with government support under IIP-0810590 and IIP-0923633 awarded by the NSF and DE-OE0000231 awarded by the DOE. The government has certain rights in the invention.,13087936,13556637,"",""
08661905,20140304,Non-contact microelectronic device inspection systems and methods,12942047,20120111115,20120510,"Non-contact microelectronic device inspection systems and methods are discussed and provided. Some embodiments include a method of generating a virtual reference device (or chip). This approach uses a statistics to find devices in a sample set that are most similar and then averages their time domain signals to generate the virtual reference. Signals associated with the virtual reference can then be correlated with time domain signals obtained from the packages under inspection to obtain a quality signature. Defective and non-defective devices are separated by estimating a beta distribution that fits a quality signature histogram of inspected packages and determining a cutoff threshold for an acceptable quality signature. Other aspects, features, and embodiments are also claimed and described.",[Ifeanyi Charles Ume][Abel Valdes][Jie Gong][Razid Ahmad],[Georgia Tech Research Corporation],"",20101109,"The inventions described in this patent application were made with Government support under Contract No. CMMI-0653730, awarded by the National Science Foundation. The Government has certain rights in the inventions described in this patent application.","","","",""
08662764,20140304,Camera positioning mechanism using an antagonistic pair of compliant contractile actuators,13918109,20130336644,20131219,"In a method of controlling a gaze direction of a camera, the camera is placed on a top surface of a substrate that is pivotally coupled to a frame, wherein a movement arm depends downwardly from the substrate. The movement arm is moved with two spaced apart amplified piezoelectric ceramic stack actuators that are affixed to the frame and coupled to the movement arm by deforming the amplified piezoelectric ceramic stack actuators as a result of applying a voltage thereto, thereby changing an angular orientation of the substrate.",[Joshua Andrew Schultz][Jun Ueda],[Georgia Tech Research Corporation],"This application claims the benefit of U.S. Provisional Patent Application Ser. No. 61/659,614, filed Jun. 14, 2012, the entirety of which is hereby incorporated herein by reference.",20130614,"This invention was made with government support under agreement No. ECCS-0932208, awarded by National Science Foundation. The government has certain rights in the invention.","","","",""
08663286,20140304,Compliant dynamic spinal implant and associated methods,12709240,20100211106,20100819,"A spinal implant comprises a plurality of contiguous segments, said plurality of contiguous segments configured to apply a torque to a degenerate spinal segment in any of three orthogonal axes. At least one mounting connection is configured to connect said spinal implant to a mounting mechanism, said mounting mechanism being configured to attach said spinal implant to said degenerate spinal segment.",[Anton E. Bowden][Larry L. Howell][Peter A. Halverson][Eric M. Stratton],[Brigham Young University],"This application claims the benefit of and priority from U.S. Provisional Patent Application No. 61/208,018 filed on Feb. 19, 2009, and U.S. Provisional Patent Application No. 61/210,740 filed on Mar. 19, 2009, which are each incorporated herein in their entirety for all purposes by this reference.",20100219,"Research leading to this application was sponsored, in part, through National Science Foundation Award No. CMMI-0800606, &#x201C;Lamina Emergent Mechanisms.&#x201D;","","","",""
08663447,20140304,Conversion of carbon dioxide to organic products,13680890,20130098772,20130425,"The invention relates to various embodiments of an environmentally beneficial method for reducing carbon dioxide. The methods in accordance with the invention include electrochemically or photoelectrochemically reducing the carbon dioxide in a divided electrochemical cell that includes an anode, e.g., an inert metal counterelectrode, in one cell compartment and a metal or p-type semiconductor cathode electrode in another cell compartment that also contains an aqueous solution of an electrolyte and a catalyst of one or more substituted or unsubstituted aromatic amines to produce therein a reduced organic product.",[Andrew B. Bocarsly][Emily Barton Cole],[Princeton University],"This application claims priority to U.S. Provisional Application No. 61/206,286 filed on Jan. 29, 2009, which is hereby incorporated by reference.The present application claims priority to U.S. patent application Ser. No. 12/696,840, filed Jan. 29, 2010. The present application herein incorporates U.S. patent application Ser. No. 12/696,840 in its entirety.",20121119,This invention was made with United States government support from National Science Foundation Grant No. CHE-0616475. The United States Government has certain rights in this invention.,12696840,13680890,"",""
08663491,20140304,ION etching of growing InP nanocrystals using microwave,13645888,"","","High quantum yield InP nanocrystals are used in the bio-technology, bio-medical, and photovoltaic, specifically IV, III-V and III-VI nanocrystal technological applications. InP nanocrystals typically require post-generation HF treatment. Combining microwave methodologies with the presence of a fluorinated ionic liquid allows Fluorine ion etching without the hazards accompanying HF. Growing the InP nanocrystals in the presence of the ionic liquid allows in-situ etching to be achieved. The optimization of the PL QY is achieved by balancing growth and etching rates in the reaction.",[Geoffrey F. Strouse][Derek D. Lovingood],"[The Florida State University Research Foundation, Inc.]","This application is a continuation of U.S. application Ser. No. 12/201,589, entitled &#x201C;Ion Etching of Growing InP Nanocrystals using Microwave&#x201D;, filed Aug. 29, 2008, which claims priority to U.S. Provisional Patent Application No. 61/079,478, entitled &#x201C;Microwave Etching of Semiconductor Nanoparticles&#x201D;, filed on Jul. 10, 2008, the contents of which are herein incorporated by reference.",20121005,This invention was made with Government support under Grant No. EB-R01-00832 awarded by the National Institutes of Health and Grant No. DMR-0701462 awarded by the National Science Foundation. The Government has certain rights in the invention.,12201589,13645888,"",""
08663495,20140304,Gelled nanotube-containing heat transfer medium,11677802,"","","According to some embodiments, the present provides a heat transfer medium that includes, but is not limited to a base fluid, a plurality of single-walled carbon nanotubes, and a gelling formulation formed of an amine surfactant, an intercalating agent, and an oxygen-bearing solvent. The heat transfer medium is adapted for improved thermal conductivity with respect to the base fluid.",[Bertha Catalina Rostro][Enrique V. Barrera],[William Marsh Rice University],"This application claims priority to and benefit of U.S. Provisional Application Ser. No. 60/775,567, filed on Feb. 22, 2006, entitled: &#x201C;Formulation, Processing, and Gelation of Carbon-based Nanoparticles in Heat Transfer Media for Enhanced Thermal Conductivity Use&#x201D;, hereby incorporated herein by reference.",20070222,The present invention was made in part with government support under AGEP Grant No. HRD-9817585 awarded by the National Science Foundation and URETI Cooperative Agreement No. NCC-1-02038 awarded by the National Aeronautics and Space Administration. The Government has certain rights in this invention.,"","","",""
08663522,20140304,Fiber draw synthesis,13271334,20120267820,20121025,"Fiber draw synthesis process. The process includes arranging reactants in the solid state in proximate domains within a fiber preform. The preform is fluidized at a temperature below the melting temperature of the reactants. The fluidized preform is drawn into a fiber thereby bringing the reagents in the proximate domains into intimate contact with one another resulting in a chemical reaction between the reactants thereby synthesizing a compound within the fiber. The reactants may be dissolved or mixed in a host material within the preform. In a preferred embodiment, the reactants are selenium and zinc.",[Nicholas D. Orf][Sylvain Danto][Ofer Shapira][Fabien Sorin][Yoel Fink][John D. Joannopoulos],[Massachusetts Institute of Technology],"This application claims priority to Provisional Application Ser. No. 61/443,899, filed Feb. 17, 2011, the contents of which are incorporated herein by reference.",20111012,This invention was made with government support under Grant No. DMR0819762 awarded by the National Science Foundation and under Grant No. W911NF-07-D-004 awarded by the Army Research Office. The government has certain rights in the invention.,"","","",""
08663625,20140304,Diffusively permeable monolithic biomaterial with embedded microfluidic channels,11251707,20060173394,20060803,"The present invention relates to a monolithic biomaterial. The monolithic biomaterial has a primary network of convective flow, microfluidic channels that are embedded in a substrate, where the substrate is diffusively permeable to aqueous solutes. The present invention also relates to a method of making the monolithic biomaterial, as well as methods of using the monolithic biomaterial to facilitate healing of a cutaneous wound of a mammalian subject and of regulating cells.",[Abraham D. Stroock][Mario Cabodi][Lawrence Bonassar],[Cornell Research Foundation],"This application claims priority benefit of U.S. Provisional Patent Application Ser. No. 60/619,091, filed Oct. 15, 2004, which is hereby incorporated by reference in its entirety.",20051017,"This invention was made with government support under grant number N00014-04-1-0652, awarded by the Office of Naval Research, and grant numbers ECS-9876771, ECS 03-35765, and DMR 0520404, awarded by the National Science Foundation. The U.S. Government has certain rights in this invention.","","","",""
08663686,20140304,Biodegradable chitosan-PEG compositions and methods of use,11124916,20060251613,20061109,"The present invention provides compositions comprising an interpolymer of chitosan and polyethylene glycol, wherein the interpolymer is a liquid below 25° C. and a gel above 35° C. The present invention also provides methods for using the compositions to deliver drugs to a living body over time.",[Miqin Zhang][Narayan Bhattarai][Frederick A. Matsen],[University of Washington],"",20050509,This invention was made with government support under grant number EEC 9529161 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
08663784,20140304,Photopatternable imaging layers for controlling block copolymer microdomain orientation,13659824,20130059130,20130307,"The present invention provides structures including a substrate, a crosslinked polymer film disposed over the substrate, and a patterned diblock copolymer film disposed over the crosslinked polymer film. The crosslinked polymer comprises a random copolymer polymerized from a first monomer, a second monomer, and a photo-crosslinkable and/or thermally crosslinkable third monomer, including epoxy-functional or acrylyol-functional monomers. Also disclosed are methods for forming the structures.",[Padma Gopalan][Eungnak Han],[Wisconsin Alumni Research Foundation],"This application is a divisional of and claims priority to U.S. application Ser. No. 12/273,987, titled, &#x201C;PHOTOPATTERNABLE IMAGING LAYERS FOR CONTROLLING BLOCK COPOLYMER MICRODOMAIN ORIENTATION,&#x201D; filed Nov. 19, 2008, all of which is incorporated herein by this reference for all purposes.",20121024,This invention was made with government support under 0425880 awarded by the National Science Foundation. The government has certain rights in the invention.,12273987,13659824,"",""
08663918,20140304,Method and system for sample preparation,12785864,20140024822,20140123,"A method for preparing a sample by utilizing a shearing force in the presence of a size stabilizer to break apart the sample to obtain nucleic acid molecules in a usable size range. Once nucleic acid molecules are obtained, magnetic entanglement particles are used to concentrate and clean the nucleic acid molecules for further testing.",[Dennis M. Connolly][Charles DeBoer][Vera Tannous][Christopher Kilcoin][Konstantin Aptekarev][David B. Bailey][Richard S. Murante],"[Integrated Nano-Technologies, Inc.]","This application claims priority from U.S. Provisional Patent Application Ser. No. 61/180,494, filed May 22, 2009, the contents of which are hereby incorporated in their entirety by reference.",20100524,"The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of one or more of the following Grant Award Nos. DMI-0450472 and IIP-0450472 awarded by National Science Foundation, Contract No. W81XWH-07-2-0109 awarded by US Army Medical Research and Material Command, Contract Nos. W911NF-06-1-0238 and W911NF-09-C-0001 awarded by US Army RDECOM ACQ CTR.","","","",""
08663927,20140304,Systems and methods for diagnosis and monitoring of bacteria-related conditions,12676287,20100291566,20101118,"The presently-disclosed subject matter provides systems, methods, and kits for diagnosing and/or monitoring a bacteria-related condition of interest in a subject by providing a cell sensing system, each system containing a reporter molecule capable of detecting binding of a quorum sensing molecule and capable of generating a detectable signal.",[Sylvia Daunert][Sapna K. Deo][Patrizia Pasini][Anjali Kumari Struss][Harohalli Shashidhar][Deborah R. Auer Flomenhoft][Nilesh Raut],[University of Kentucky Research Foundation],"This application claims priority from U.S. Provisional Application Ser. No. 60/971,228 filed Sep. 10, 2007, which is incorporated herein by this reference.",20080910,Subject matter described herein was made with U.S. Government support under Grant Number CHE-0416553 awarded by the National Science Foundation (NSF). The government has certain rights in the described subject matter.,"","",20100601,PCT/US2008/075882
08664356,20140304,Gamma amino acid building blocks,12904942,20110118440,20110519,"The invention provides compounds and methods, for example, to carry out organocatalytic Michael additions of aldehydes to cyclically constrained nitroethylene compounds catalyzed by a proline derivative to provide cyclically constrained α-substituted-γ-nitro-aldehydes. The reaction can be rendered enantioselective when a chiral pyrrolidine catalyst is used, allowing for Michael adducts in nearly optically pure form (e.g., 96 to &gt;99% e.e.).The Michael adducts can bear a single substituent or dual substituents adjacent to the carbonyl. The Michael adducts can be efficiently converted to cyclically constrained protected γ-amino acid residues, which are essential for systematic conformational studies of γ-peptide foldamers. New methods are also provided to prepare other γ-amino acids and peptides. These new building blocks can be used to prepare foldamers, such as α/γ-peptide foldamers, that adopt specific helical conformations in solution and in the solid state.",[Samuel Helmer Gellman][Li Guo][Michael Giuliano],[Wisconsin Alumni Research Foundation],"This application claims priority under 35 U.S.C. &#xA7;119(e) to U.S. Provisional Patent Application No. 61/251,630, filed Oct. 14, 2009, which is incorporated herein by reference.",20101014,"This invention was made with government support under Grant No. CHE-0551920, awarded by the National Science Foundation. The United States Government has certain rights in the invention.","","","",""
08664419,20140304,"Acetylene storage using metal-organic frameworks of the formula M2(2,5-dihydroxyterephthalate)",13068075,20110269984,20111103,"This invention provides, but is not limited to, methods of using metal-organic frameworks (MOFs) having repeat units of the formula M(DHTP) (M is a divalent metal ion; DHTP=2,5-dihydroxyterephthalate) for acetylene storage. Also provided are compositions of the same formula and acetylene, e.g., an acetylene storage material comprising [M(DHTP)]and acetylene.",[Banglin Chen],[The Board of Regents of The University of Texas System],"The present application claims priority to U.S. Provisional Application Ser. No. 61/343,597, filed Apr. 30, 2010, the entire contents of which is incorporated herein by reference in its entirety.",20110502,This invention was made with government support under Award CHE 0718281 from the National Science Foundation and cooperative agreement 70NANB7H6178 from the National Institute of Standards and Technology. The government has certain rights in the invention.,"","","",""
08664471,20140304,Rapidly maturing fluorescent proteins and methods for using the same,10844064,20050149994,20050707,"Nucleic acid compositions encoding rapidly maturing fluorescent proteins, as well as non-aggregating versions thereof (and mutants thereof) as well as the proteins encoding the same, are provided. The proteins of interest are proteins that are fluorescent, where this feature arises from the interaction of two or more residues of the protein. The subject proteins are further characterized in that, in certain embodiments, they are mutants of wild type proteins that are obtained either from non-bioluminescent , e.g., , species or are obtained from non-(sea pen) species. In certain embodiments, the subject proteins are mutants of wild type sp. “red” fluorescent protein. Also of interest are proteins that are substantially similar to, or mutants of, the above specific proteins. Also provided are fragments of the nucleic acids and the peptides encoded thereby, as well as antibodies to the subject proteins and transgenic cells and organisms. The subject protein and nucleic acid compositions find use in a variety of different applications. Finally, kits for use in such applications, e.g., that include the subject nucleic acid compositions, are provided.",[Brooke Bevis][Benjamin Glick],[The University of Chicago][The University of Washington],"",20040511,"The Government may own rights in the present invention pursuant to Grant Number 9875939 from the National Science Foundation.This application is a continuation of application serial no. PCT/US02/40539 filed on Dec. 18, 2002; which application, pursuant to 35 U.S.C. &#xA7;119 (e), claims priority to the filing date of U.S. Provisional Patent Application Ser. No. 60/341,723 filed Dec. 19, 2001; the disclosures of which are herein incorporated by reference.",PCT/US02/40539,10844064,"",""
08664640,20140304,Non-volatile memory device including semiconductor charge-trapping material particles,10958659,20050072989,20050407,A memory device can include an active layer that has a selectable lateral conductivity. The layer can include a plurality of nanoparticles.,[Moungi G. Bawendi][Vladimir Bulović][Seth A. Coe-Sullivan],[Massachusetts Institute of Technology],"This application claims priority to U.S. Application No. 60/508,272, filed Oct. 6, 2003, which is incorporated by reference in its entirety.",20041006,"This invention was made with government support under Grant No. DMR-0213282, awarded by NSF. The government has certain rights in the invention.","","","",""
08665055,20140304,Soft magnetic alloy and uses thereof,12310595,20100265028,20101021,The invention discloses a soft magnetic amorphous alloy and a soft magnetic nanocomposite alloy formed from the amorphous alloy. Both alloys comprise a composition expressed by the following formula:  (FeCoM)TBN  ,[Michael E. McHenry][Jianguo Long][Vladimir Keylin][David E Laughlin][Joseph Huth][Edward Conley],"","This application claims the benefit of U.S. Provisional Application No. 60/775,305 filed on Feb. 21, 2006, which is incorporated herein by reference.",20070221,"The present invention was developed, at least in part, with government support under Cooperative Agreement Number W911NF-04-2-0017 from the Army Research Laboratory and under grant number DMR-0406220 from the National Science Foundation.","","",20100607,PCT/US2007/062510
08665144,20140304,Dual-polarization radar processing system using time domain method,12387839,20090295627,20091203,"Embodiments of the present invention provide for improved estimation of environmental parameters in a dual-polarization radar system. In some embodiments, environmental parameters can be estimated using a linear combination of data received in two orthogonal polarization states. In particular, embodiments of the invention improve ground clutter and noise mitigation in dual polarization radar systems. Moreover, embodiments of the invention also provide for systems to determine the differential reflectivity and/or the magnitude of the co-polar correlation coefficient and the differential phase in a dual polarization radar system.",[Chandrasekaran Venkatachalam][Cuong M. Nguyen][Dmitri N. Moisseev],[Colorado State University Research Foundation],"This application is a non-provisional of, and claims the benefit of, U.S. Provisional Patent Application Ser. No. 61/051,123, entitled &#x201C;DUAL-POL SYSTEM,&#x201D; filed May 7, 2008, the entire disclosure of which is incorporated herein by reference for all purposes.",20090507,"This invention was made with Government support through the National Science Foundation, Grant No. ERC0313747.","","","",""
08666180,20140304,System and methods of compressed sensing as applied to computer graphics and computer imaging,13512951,20120294543,20121122,Compressed sensing can be mapped to a more general set of problems in computer graphics and computer imaging. Representation of a rendered scene in the formulation y=A{circumflex over (x)} produces higher-quality rendering with less samples than previous approaches. A filter formulation Φ makes point samples compatible with wavelet and therefore allows reconstruction of 2-D images from a set of measured pixels (point samples).,[Pradeep Sen][Aliakbar Darabi],[STC.UNM],"This application claims the benefit of: U.S. Provisional Patent Application No. 61/283,512 filed Dec. 4, 2009; U.S. Provisional Patent Application No. 61/284,173 filed Dec. 13, 2009; U.S. Provisional Patent Application No. 61/336,363 filed Jan. 21, 2010; and, U.S. Provisional Patent Application No. 61/392,556 filed Oct. 13, 2010.",20101203,"This invention was made with U.S. government support, National Science Foundation grant number 0845396. The U.S. government may have certain rights in the invention.","","",20120531,PCT/US2010/058870
08666723,20140304,System and methods for generating and managing a virtual device,13601425,20130085720,20130404,"Certain embodiments of the present invention are configured to permit development and validation of a device driver or a device application program by using improved virtual devices. Such improved virtual devices facilitate driver development without use of real devices or hardware prototypes. The present invention also may be configured to permit advanced validation of a device-driver combination that would be difficult to achieve even with a real device. Certain embodiments also may detect inconsistencies between virtual and real devices, which may be used to improve drivers and device application programs and increase compatibility of such drivers and device application programs with real devices.",[Fei Xie][Kai Cong][Li Lei],[Oregon State Board of Higher Education on behalf of Portland State University],"This application claims the benefit of U.S. Provisional Application No. 61/529,545 filed Aug. 31, 2011.",20120831,The invention was made with government support under grants 0720546 and 0916968 awarded by the National Science Foundation. The United States Government has certain rights in the invention.,"","","",""
08666734,20140304,Systems and methods for multiple pitch tracking using a multidimensional function and strength values,12889298,20110071824,20110324,"An apparatus includes a function module, a strength module, and a filter module. The function module compares an input signal, which has a component, to a first delayed version of the input signal and a second delayed version of the input signal to produce a multi-dimensional model. The strength module calculates a strength of each extremum from a plurality of extrema of the multi-dimensional model based on a value of at least one opposite extremum of the multi-dimensional model. The strength module then identifies a first extremum from the plurality of extrema, which is associated with a pitch of the component of the input signal, that has the strength greater than the strength of the remaining extrema. The filter module extracts the pitch of the component from the input signal based on the strength of the first extremum.",[Carol Espy-Wilson][Srikanth Vishnubhotla],"[University of Maryland, College Park]","This application claims priority to U.S. Provisional Patent Application No. 61/245,102, entitled, &#x201C;System and Algorithm for Multiple Pitch Tracking in Adverse Environments,&#x201D; filed Sep. 23, 2009; the disclosure of which is hereby incorporated by reference in its entirety.This application is related to U.S. Provisional Application No. 61/299,776, entitled &#x201C;Method to Separate Overlapping Speech Signals From a Speech Mixture for Use in a Segregation Algorithm,&#x201D; filed Jan. 29, 2010; the disclosure of which is hereby incorporated by reference in its entirety.",20100923,This disclosure was made with government support under grant number BCS-0519256 awarded by the National Science Foundation. The government has certain rights in the disclosure.,"","","",""
08667380,20140304,Secure communication using non-systematic error control codes,13123669,20110246854,20111006,"A transmitter device (T) for secure communication includes: an encoder () configured to apply a non-systematic error correcting code (NS ECC) to a message, thus producing encoded bits with no clear message bits; and a transceiver () configured to transmit the encoded bits over a main channel to a receiver. A method for secure communication includes: encoding a message with an NS ECC to produce an encoded message carrying no message bits in the clear; and transmitting the encoded message over a main channel (). The NS ECC characteristics result in an eavesdropper channel error probability under a security threshold () and a main channel error probability over a reliability threshold (), whenever an eavesdropper () listening on an eavesdropper channel () is more than distance Z () from the transmitter. Unreliable bits in the encoded bits render the eavesdropper unable to reliably decode messages on the main channel.",[Steven William McLaughlin][Demijan Klinc][Jeongseok Ha],[Georgia Tech Research Corporation][Korea Advanced Institute of Science and Technology (KAIST)],"This application is a co-pending application which claims priority to PCT Application No. PCT/US2009/59974, filed, 8 Oct. 2009, entitled &#x201C;Secure Communication Using Non-Systematic Error Control Codes&#x201D; which claims priority to U.S. Patent Application No. 61/103,951, filed on 9 Oct. 2008 each of these applications being incorporated herein by reference in their entirety.",20091008,"This invention was made with Government support under Agreement/Contract Number CCF-0634952, awarded by National Science Foundation. The Government has certain rights in the invention.","","",20110622,PCT/US2009/059974
08668978,20140311,Multi-biomarker biosensor,12874885,20110117582,20110519,"Nanosubstrates as biosensors, methods of making such nanosubstrates, and methods of using such nanosubstrates to detect biomarkers are described.",[Asanterabi Malima][Ahmed Busnaina][Salome Siavoshi][Sivasubramanian Somu][Cihan Yilmaz][Tiziana Musacchio][Jaydev Upponi][Vladimir Torchilin],[Northeastern University],"This application claims the benefit of U.S. Provisional Application No. 61/239,145, filed Sep. 2, 2009, and is also a continuation-in-part application of U.S. application Ser. No. 12/085,883, filed Jun. 2, 2008, which was the National Stage of International Application No. PCT/US2006/045911, filed Dec. 1, 2006, which claims the benefit of U.S. Provisional Application No. 60/741,421, filed Dec. 1, 2005, the contents of all of which are hereby incorporated by reference herein.",20100902,The invention was made with support from Grant EEC-0425826 from the National Science Foundation Nanoscale Science and Engineering Center. The United States Government has certain rights in the invention.,12085883,12874885,"",""
08669055,20140311,Methods and articles for strand-specific polynucleotide detection with conjugated polymers,12903176,20110027898,20110203,"The invention further relates to conjugated polymers, and methods, articles and compositions employing them as described herein. In some aspects, the invention relates to methods, articles and compositions for the detection and analysis of biomolecules in a sample. Provided assays include those determining the presence of a target biomolecule in a sample or its relative amount, or the assays may be quantitative or semi-quantitative. The methods can be performed on a substrate. The methods can be performed in an array format on a substrate, which can be a sensor. In some embodiments, detection assays are provided employing sensor biomolecules that do not comprise a fluorophore that can exchange energy with the cationic multichromophore. In some aspects biological assays are provided in which energy is transferred between one or more of the multichromophore, a label on the target biomolecule, a label on the sensor biomolecule, and/or a fluorescent dye specific for a polynucleotide, in all permutations. The multichromophore may interact at least in part electrostatically with the sensor and/or the target, and an increase in energy transfer with the polymer may occur upon binding of the sensor and the target. Other variations of the inventions are described further herein.",[Guillermo C. Bazan][Bin Liu],[The Regents of the University of California],"This application claims priority as a continuation of U.S. patent application Ser. No. 11/329,861, filed Jan. 10, 2006, now U.S. Pat. No. 7,811,755, issued Oct. 12, 2010, which claims the benefit of U.S. Provisional Application No. 60/642,883 filed Jan. 10, 2005; which applications are hereby incorporated by this reference in their entireties.",20101012,This invention was made with Government support under Grant Nos. 0343312 and GM62958-01 awarded by the National Science Foundation and the National Institutes of Health. The U.S. Government may have limited rights in this invention.,11329861,12903176,"",""
08669335,20140311,Knotty polymers via supramolecularly templated macroinitiators and living polymerization and methods for making and using same,13028057,20110207878,20110825,"A design, synthesis and use of templated chemical routes are disclosed for the synthesis of interlocked macromolecular structures and orderly entanglements that are dubbed “Knotty Polymers” using combined supramolecularly assembled macroinitiators and living polymerization.",[Rigoberto Advincula],[The University of Houston System],"This application claims the benefit of and provisional priority to U.S. Provisional Patent Application Ser. No. 61/304,683, filed 15 Feb. 2010.",20110215,The U.S. Government has a paid-up license in this invention and the rights in limited circumstances to require the patent owners to license others on reasonable terms as provided for by the terms of National Science Foundation grant No. CHE-1041300.,"","","",""
